date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,source_file
1/7/2020,4:30 AM,73,100,3,29.73,Fair,songkhla_weather_2020.csv
1/7/2020,5:00 AM,73,94,2,29.73,Fair,songkhla_weather_2020.csv
1/7/2020,5:30 AM,72,100,0,29.73,Fair,songkhla_weather_2020.csv
1/7/2020,6:00 AM,72,100,0,29.73,Fair,songkhla_weather_2020.csv
1/7/2020,6:30 AM,72,100,0,29.76,Fair,songkhla_weather_2020.csv
1/7/2020,7:00 AM,72,100,0,29.76,Fair,songkhla_weather_2020.csv
1/7/2020,7:30 AM,73,100,0,29.76,Fair,songkhla_weather_2020.csv
1/7/2020,8:00 AM,77,89,0,29.79,Fair,songkhla_weather_2020.csv
1/7/2020,8:30 AM,82,79,0,29.79,Fair,songkhla_weather_2020.csv
1/7/2020,9:00 AM,82,74,5,29.79,Fair,songkhla_weather_2020.csv
1/7/2020,9:30 AM,84,70,7,29.79,Fair,songkhla_weather_2020.csv
1/7/2020,10:00 AM,84,70,9,29.79,Partly Cloudy,songkhla_weather_2020.csv
1/7/2020,10:30 AM,86,62,12,29.79,Partly Cloudy,songkhla_weather_2020.csv
1/7/2020,11:00 AM,88,58,12,29.79,Partly Cloudy,songkhla_weather_2020.csv
1/7/2020,11:30 AM,88,58,12,29.79,Partly Cloudy,songkhla_weather_2020.csv
1/7/2020,12:00 PM,88,58,15,29.76,Partly Cloudy,songkhla_weather_2020.csv
1/7/2020,12:30 PM,88,58,14,29.76,Mostly Cloudy,songkhla_weather_2020.csv
1/7/2020,1:00 PM,88,58,16,29.73,Partly Cloudy,songkhla_weather_2020.csv
1/7/2020,1:30 PM,88,55,14,29.73,Partly Cloudy,songkhla_weather_2020.csv
