ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,วันเวลาเกิด,Unnamed: 39
2024,30/3/2024,0:14:00,16/7/2024,11:40 AM,9845343,กรมทางหลวง,ทางหลวง,408,,147.841,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.275139351,100.5137122,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2024,2/4/2024,8:15:00,25/7/2024,10:41 AM,9852230,กรมทางหลวง,ทางหลวง,43,,18.267,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.985895472,100.6233623,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-04 08:15:00,
2024,5/4/2024,11:30:00,30/10/2024,9:28 AM,9926175,กรมทางหลวง,ทางหลวง,406,,34.8,สงขลา,รถจักรยานยนต์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,7.084144016,100.1897295,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-05-04 11:30:00,
2024,7/4/2024,6:50:00,4/11/2024,11:53 AM,9929919,กรมทางหลวง,ทางหลวง,4,,1219.408,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.187780218,100.2249713,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2024-07-04 06:50:00,
2024,9/4/2024,17:10:00,25/7/2024,10:45 AM,9852233,กรมทางหลวง,ทางหลวง,43,,42.135,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,อื่นๆ,แจ่มใส,6.937483304,100.7981041,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,2024-09-04 17:10:00,
2024,10/4/2024,2:30:00,1/11/2024,11:42 AM,9928491,กรมทางหลวง,ทางหลวง,4095,,20.295,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.526705459,100.8243664,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-04 02:30:00,
2024,10/4/2024,4:20:00,25/7/2024,1:34 PM,9852380,กรมทางหลวง,ทางหลวง,4,,1230.82,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,,7.137202913,100.304598,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024-10-04 04:20:00,
2024,11/4/2024,5:00:00,11/4/2024,1:25 PM,9363180,กรมทางหลวง,ทางหลวง,43,,60.0,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.888098011,100.9359643,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2024-11-04 05:00:00,
2024,11/4/2024,8:10:00,15/4/2024,6:30 PM,9368027,กรมทางหลวง,ทางหลวง,408,,186.103,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,7.019655038,100.6667577,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2024-11-04 08:10:00,
2024,11/4/2024,13:35:00,16/7/2024,2:11 PM,9845516,กรมทางหลวง,ทางหลวง,42,,5.025,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.776568674,100.4928204,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2024-11-04 13:35:00,
2024,11/4/2024,14:45:00,19/4/2024,9:15 AM,9371338,กรมทางหลวง,ทางหลวง,4,,1233.3,สงขลา,รถตู้,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.12037897,100.3195021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2024-11-04 14:45:00,
2024,11/4/2024,21:00:00,12/4/2024,4:57 AM,9364148,กรมทางหลวง,ทางหลวง,43,,62.0,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,เมาสุรา,อื่นๆ,แจ่มใส,6.880436931,100.9491219,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2024-11-04 21:00:00,
2024,12/4/2024,12:14:00,17/4/2024,2:17 PM,9369569,กรมทางหลวง,ทางหลวง,408,,104.775,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.737559387,100.3650853,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2024-12-04 12:14:00,
2024,12/4/2024,15:00:00,13/4/2024,12:38:00,9366189,กรมทางหลวงชนบท,ทางหลวงชนบท,สข.4040,แยกทางหลวงหมายเลข 4135 (กม.ที่ 8+311) - บรรจบทางหลวงหมายเลข 4145,3.9,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถตามกระชั้นชิด,,แจ่มใส,6.918973,100.410951,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2024-12-04 15:00:00,
2024,13/4/2024,3:50:00,14/4/2024,17:58:00,9367197,กรมทางหลวงชนบท,ทางหลวงชนบท,พท.5050,ถนนเฉลิมพระเกียรติ 80 พรรษา 5 ธันวาคม 2550,16.9,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนคนเดินเท้า,แจ่มใส,7.789833,100.244202,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,
2024,13/4/2024,9:20:00,24/9/2024,1:45 PM,9914344,กรมทางหลวง,ทางหลวง,4,,1280.34,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.78138835,100.4529682,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,13/4/2024,11:20:00,14/4/2024,16:01:00,9367158,กรมทางหลวงชนบท,ทางหลวงชนบท,สข.3049,แยกทางหลวงหมายเลข 408 (กม.ที่ 131+430) - บ้านชุมพล,10.1,สงขลา,รถจักรยานยนต์,ทางสามแยก (T),คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,,แจ่มใส,7.50265,100.435119,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,
2024,13/4/2024,13:45:00,14/4/2024,12:13:00,9367056,กรมทางหลวงชนบท,ทางหลวงชนบท,สข.4009,แยกทางหลวงหมายเลข 4083 (กม.ที่ 3+700) - บ้านกระแสสินธุ์,3.0,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,7.76046,100.311629,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,13/4/2024,14:30:00,13/4/2024,11:28 PM,9366487,กรมทางหลวง,ทางหลวง,4,,1285.8,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.735970498,100.4504268,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,
2024,13/4/2024,14:50:00,13/4/2024,11:19 PM,9366482,กรมทางหลวง,ทางหลวง,406,,54.4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.925110096,100.1302344,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,5,,
2024,14/4/2024,3:40:00,16/7/2024,2:11 PM,9845518,กรมทางหลวง,ทางหลวง,408,,207.785,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.846065341,100.7129813,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,14/4/2024,6:30:00,25/7/2024,2:36 PM,9852552,กรมทางหลวง,ทางหลวง,414,,9.125,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.100396093,100.5100004,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,14/4/2024,6:35:00,22/10/2024,2:12 PM,9921957,กรมทางหลวง,ทางหลวง,408,,246.435,สงขลา,รถบรรทุก 6 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.53314415,100.699203,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,,
2024,14/4/2024,7:50:00,25/7/2024,1:35 PM,9852396,กรมทางหลวง,ทางหลวง,43,,14.0,สงขลา,รถบรรทุก 6 ล้อ,ทางตรง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.983974029,100.5880092,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
2024,15/4/2024,13:15:00,15/4/2024,6:30 PM,9368029,กรมทางหลวง,ทางหลวง,408,,147.22,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.406428583,100.4624103,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,
2024,15/4/2024,13:40:00,25/10/2024,11:48 AM,9923729,กรมทางหลวง,ทางหลวง,408,,127.25,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ที่ลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,7.605897792,100.3997004,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,
2024,16/4/2024,7:10:00,18/4/2024,10:35 AM,9370691,กรมทางหลวง,ทางหลวง,4,,1301.8,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.596085213,100.4157753,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,
2024,16/4/2024,8:30:00,25/7/2024,1:36 PM,9852400,กรมทางหลวง,ทางหลวง,414,,22.8,สงขลา,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.012601164,100.425989,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2024,16/4/2024,14:30:00,16/4/2024,6:07 PM,9368708,กรมทางหลวง,ทางหลวง,408,,218.4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.754342981,100.7005884,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,
2024,16/4/2024,18:10:00,18/4/2024,10:36 AM,9370683,กรมทางหลวง,ทางหลวง,4,,1280.6,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.779000567,100.4528368,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,17/4/2024,3:30:00,17/4/2024,2:51 PM,9369620,กรมทางหลวง,ทางหลวง,43,,54.7,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.917616046,100.8965933,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,17/4/2024,16:30:00,18/4/2024,10:39 AM,9370685,กรมทางหลวง,ทางหลวง,4,,1284.4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.749619076,100.4517947,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,
2024,20/4/2024,13:00:00,25/7/2024,2:36 PM,9852550,กรมทางหลวง,ทางหลวง,4,,1255.81,สงขลา,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.982856654,100.4549329,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,
2024,21/4/2024,16:10:00,25/7/2024,2:35 PM,9852548,กรมทางหลวง,ทางหลวง,4135,,7.22,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.95547928,100.4206637,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
2024,22/4/2024,17:15:00,25/7/2024,10:09 AM,9852185,กรมทางหลวง,ทางหลวง,4054,,7.7,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,6.645299233,100.3570336,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,
2024,23/4/2024,9:30:00,25/7/2024,9:44 AM,9852147,กรมทางหลวง,ทางหลวง,43,,53.5,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.924902743,100.8885001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
2024,23/4/2024,20:45:00,25/7/2024,2:17 PM,9852495,กรมทางหลวง,ทางหลวง,4287,,3.8,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),,7.089695175,100.2452995,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,
2024,24/4/2024,8:00:00,25/7/2024,10:18 AM,9852199,กรมทางหลวง,ทางหลวง,42,,66.305,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.729456651,100.9922069,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,
2024,25/4/2024,17:11:00,25/7/2024,2:16 PM,9852500,กรมทางหลวง,ทางหลวง,408,,127.16,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.606438768,100.3996526,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
2024,26/4/2024,14:20:00,25/7/2024,10:17 AM,9852194,กรมทางหลวง,ทางหลวง,43,,43.95,สงขลา,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.939470909,100.8150879,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2024,26/4/2024,15:30:00,25/7/2024,2:32 PM,9852539,กรมทางหลวง,ทางหลวง,408,,198.55,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.923189073,100.7166159,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
2024,27/4/2024,0:00:00,25/7/2024,9:01 AM,9852092,กรมทางหลวง,ทางหลวง,42,,53.315,สงขลา,อื่นๆ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.721489108,100.8831865,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2024,28/4/2024,8:21:00,25/7/2024,2:32 PM,9852530,กรมทางหลวง,ทางหลวง,43,,26.83,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.963908848,100.6873028,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2024,28/4/2024,16:40:00,25/7/2024,8:53 AM,9852081,กรมทางหลวง,ทางหลวง,406,,35.3,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,7.08089553,100.1883904,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,
2024,1/5/2024,20:35:00,31/7/2024,9:28 AM,9856276,กรมทางหลวง,ทางหลวง,4,,1234.675,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,,7.110982822,100.3278123,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2024-01-05 20:35:00,
2024,1/5/2024,22:20:00,31/7/2024,9:48 AM,9856306,กรมทางหลวง,ทางหลวง,43,,1.8,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.97107953,100.4951149,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 22:20:00,
2024,2/5/2024,5:00:00,2/8/2024,11:22 AM,9858508,กรมทางหลวง,ทางหลวง,408,,71.38,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.933669302,100.3339327,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-02-05 05:00:00,
2024,2/5/2024,10:08:00,1/11/2024,2:41 PM,9928745,กรมทางหลวง,ทางหลวง,4145,,0.25,สงขลา,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.79640195,100.4509619,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-02-05 10:08:00,
2024,2/5/2024,10:08:00,1/11/2024,2:41 PM,9928746,กรมทางหลวง,ทางหลวง,4145,,1.65,สงขลา,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.796689245,100.4382765,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-02-05 10:08:00,
2024,8/5/2024,15:10:00,31/7/2024,9:24 AM,9856262,กรมทางหลวง,ทางหลวง,4,,1221.922,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,7.186065103,100.2469638,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2024-08-05 15:10:00,
2024,9/5/2024,0:30:00,31/7/2024,9:49 AM,9856310,กรมทางหลวง,ทางหลวง,43,,1.425,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.972073666,100.4919217,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2024-09-05 00:30:00,
2024,10/5/2024,4:00:00,20/8/2024,2:40 PM,9870695,กรมทางหลวง,ทางหลวง,408,,127.814,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.602958637,100.4005538,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-10-05 04:00:00,
2024,10/5/2024,16:00:00,2/8/2024,2:51 PM,9858726,กรมทางหลวง,ทางหลวง,4,,1276.5,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.815464578,100.4571645,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-10-05 16:00:00,
2024,11/5/2024,3:30:00,31/7/2024,3:35 PM,9856735,กรมทางหลวง,ทางหลวง,4,,1261.0,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.953889145,100.4734241,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-11-05 03:30:00,
2024,11/5/2024,5:39:00,31/7/2024,1:36 PM,9856581,กรมทางหลวง,ทางหลวง,407,,18.36,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.102093065,100.568047,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-05 05:39:00,
2024,14/5/2024,8:35:00,2/8/2024,1:48 PM,9858646,กรมทางหลวง,ทางหลวง,4,,1258.7,สงขลา,รถบรรทุก 6 ล้อ,,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,ชนเป็นมุมบริเวณทางแยก,แจ่มใส,6.974008694,100.4791788,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,
2024,14/5/2024,9:00:00,14/8/2024,11:04 AM,9866030,กรมทางหลวง,ทางหลวง,4369,,1.56,สงขลา,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.567621758,100.4211157,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,
2024,14/5/2024,15:35:00,31/7/2024,9:08 AM,9856241,กรมทางหลวง,ทางหลวง,4,,1244.682,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,7.043207679,100.3879482,3,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,5,,
2024,15/5/2024,4:40:00,31/7/2024,9:31 AM,9856281,กรมทางหลวง,ทางหลวง,43,,28.625,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.949505507,100.6941748,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,15/5/2024,23:30:00,31/7/2024,10:39 AM,9856389,กรมทางหลวง,ทางหลวง,414,,22.1,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,7.016468011,100.4309965,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,,
2024,16/5/2024,7:00:00,24/9/2024,1:45 PM,9915492,กรมทางหลวง,ทางหลวง,43,,62.98,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.87559843,100.9571108,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
