date,time,temperature_F,humidity_%,pressure_in,condition,LATITUDE,LONGITUDE,less4wheelacc,4wheelacc,more4wheelacc,เกิดเหตุ,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,is_special_holiday,is_any_holiday,holiday_name,special_name,special_kind
15/03/2024,11:00 PM,79.82,82.91,29.79,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
15/03/2024,11:30 PM,79.18,84.64,29.79,Clear,-,-,0,0,0,0,,,,4,0,0,0,0,,,
16/03/2024,12:00 AM,78.82,85.55,29.79,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,12:30 AM,78.45,86.45,29.79,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,01:00 AM,77.91,87.82,29.78,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,01:30 AM,77.55,88.36,29.78,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,02:00 AM,77.0,89.36,29.78,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,02:30 AM,76.45,89.82,29.77,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,03:00 AM,75.91,90.82,29.77,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,03:30 AM,75.36,91.27,29.77,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,04:00 AM,74.73,91.73,29.77,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,04:30 AM,74.36,92.18,29.78,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,05:00 AM,74.18,92.64,29.78,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,05:30 AM,74.36,92.64,29.79,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,06:00 AM,74.82,91.73,29.79,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,06:30 AM,75.82,89.91,29.8,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,07:00 AM,75.9,90.0,29.81,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,07:30 AM,77.6,86.5,29.82,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,08:00 AM,79.3,82.6,29.82,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,08:30 AM,81.1,78.4,29.83,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,09:00 AM,83.1,73.9,29.83,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,09:30 AM,85.2,69.4,29.83,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,10:00 AM,87.4,64.4,29.83,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,10:30 AM,89.4,59.1,29.83,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,11:00 AM,91.0,54.6,29.82,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,11:30 AM,92.3,51.1,29.81,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,12:00 PM,93.2,48.1,29.8,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,12:30 PM,93.18,48.45,29.79,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,01:00 PM,93.27,48.09,29.78,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,01:30 PM,93.36,48.09,29.77,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,02:00 PM,93.36,48.09,29.76,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,02:30 PM,93.18,48.64,29.75,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,03:00 PM,92.91,49.55,29.74,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,03:30 PM,92.27,51.18,29.74,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,04:00 PM,91.45,53.45,29.74,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,04:30 PM,90.45,55.82,29.74,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,05:00 PM,89.45,58.18,29.74,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,05:30 PM,88.45,60.91,29.75,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,06:00 PM,87.45,63.36,29.75,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,06:30 PM,86.64,65.55,29.76,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,07:00 PM,85.82,67.73,29.77,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,07:30 PM,85.0,70.18,29.77,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,08:00 PM,84.18,72.36,29.78,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,08:30 PM,83.45,74.18,29.79,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,09:00 PM,82.82,76.18,29.8,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,09:30 PM,82.36,77.82,29.8,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,10:00 PM,82.09,79.09,29.8,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,10:30 PM,81.82,80.36,29.81,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,11:00 PM,81.36,81.73,29.81,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
16/03/2024,11:30 PM,81.09,82.64,29.81,Clear,-,-,0,0,0,0,,,,5,1,0,0,0,,,
17/03/2024,12:00 AM,81.0,83.09,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,12:30 AM,80.73,84.0,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,01:00 AM,80.45,84.91,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,01:30 AM,80.0,86.27,29.79,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,02:00 AM,79.55,87.18,29.79,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,02:30 AM,79.18,87.64,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,03:00 AM,78.64,88.55,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,03:30 AM,78.09,89.45,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,04:00 AM,77.55,90.36,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,04:30 AM,77.18,90.82,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,05:00 AM,77.18,90.82,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,05:30 AM,77.18,91.27,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,06:00 AM,77.64,90.82,29.79,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,06:30 AM,78.27,89.45,29.79,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,07:00 AM,79.27,87.27,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,07:30 AM,80.45,84.82,29.81,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,08:00 AM,81.73,82.45,29.81,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,08:30 AM,83.18,79.27,29.82,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,09:00 AM,84.82,75.45,29.82,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,09:30 AM,86.64,71.36,29.82,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,10:00 AM,88.45,67.27,29.81,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,10:30 AM,89.91,63.64,29.81,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,11:00 AM,91.18,60.0,29.8,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,11:30 AM,92.18,56.82,29.79,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,12:00 PM,93.0,54.55,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,12:30 PM,93.45,52.91,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,01:00 PM,93.73,52.0,29.75,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,01:30 PM,93.73,51.27,29.74,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,02:00 PM,93.73,50.91,29.73,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,02:30 PM,93.45,51.55,29.72,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,03:00 PM,92.82,52.73,29.72,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,03:30 PM,92.18,53.91,29.71,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,04:00 PM,91.36,55.45,29.71,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,04:30 PM,90.36,57.36,29.71,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,05:00 PM,89.36,59.27,29.71,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,05:30 PM,88.18,62.0,29.72,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,06:00 PM,87.18,64.45,29.72,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,06:30 PM,86.18,66.91,29.73,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,07:00 PM,85.36,69.09,29.74,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,07:30 PM,84.27,71.64,29.75,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,08:00 PM,83.27,73.82,29.75,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,08:30 PM,82.27,76.27,29.76,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,09:00 PM,81.45,78.18,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,09:30 PM,80.64,80.27,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,10:00 PM,80.0,82.0,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,10:30 PM,79.18,83.73,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,11:00 PM,78.55,84.64,29.78,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
17/03/2024,11:30 PM,77.91,86.0,29.77,Clear,-,-,0,0,0,0,,,,6,1,0,0,0,,,
18/03/2024,12:00 AM,77.27,86.91,29.77,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,12:30 AM,76.64,87.82,29.77,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,01:00 AM,76.27,88.36,29.76,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,01:30 AM,75.73,89.36,29.75,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,02:00 AM,75.36,89.82,29.75,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,02:30 AM,74.82,90.82,29.74,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,03:00 AM,74.45,91.27,29.74,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,03:30 AM,74.09,91.73,29.74,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,04:00 AM,73.82,92.18,29.73,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,04:30 AM,73.64,92.64,29.73,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,05:00 AM,73.64,92.64,29.74,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,05:30 AM,74.18,92.64,29.74,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,06:00 AM,75.0,91.73,29.75,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,06:30 AM,76.0,90.82,29.75,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,07:00 AM,77.36,88.64,29.76,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,07:30 AM,78.91,85.73,29.76,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,08:00 AM,80.45,82.82,29.77,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,08:30 AM,82.0,79.64,29.78,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,09:00 AM,83.82,76.18,29.78,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,09:30 AM,85.73,72.36,29.79,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,10:00 AM,87.73,68.27,29.79,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,10:30 AM,89.55,64.18,29.78,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,11:00 AM,90.82,60.55,29.78,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,11:30 AM,91.82,57.82,29.77,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,12:00 PM,92.45,55.36,29.76,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,12:30 PM,92.91,53.73,29.75,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,01:00 PM,93.18,52.82,29.74,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,01:30 PM,93.45,51.91,29.73,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,02:00 PM,93.73,51.0,29.72,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,02:30 PM,93.55,50.91,29.71,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,03:00 PM,93.27,51.18,29.7,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,03:30 PM,92.64,52.0,29.69,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,04:00 PM,91.82,53.18,29.69,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,04:30 PM,91.0,54.36,29.69,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,05:00 PM,90.0,56.27,29.69,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,05:30 PM,89.0,58.27,29.7,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,06:00 PM,88.0,60.27,29.7,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,06:30 PM,86.91,62.73,29.71,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,07:00 PM,85.82,65.18,29.72,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,07:30 PM,84.55,68.27,29.72,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,08:00 PM,83.27,71.36,29.74,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,08:30 PM,82.09,74.45,29.74,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,09:00 PM,81.09,77.27,29.75,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,09:30 PM,80.09,80.18,29.76,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,10:00 PM,79.09,82.64,29.76,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,10:30 PM,78.27,84.36,29.76,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,11:00 PM,77.64,85.73,29.77,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
18/03/2024,11:30 PM,77.0,87.09,29.77,Clear,-,-,0,0,0,0,,,,0,0,0,0,0,,,
19/03/2024,12:00 AM,76.27,88.45,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,12:30 AM,75.55,89.82,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,01:00 AM,75.0,90.82,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,01:30 AM,74.64,91.27,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,02:00 AM,74.27,91.73,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,02:30 AM,73.91,92.18,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,03:00 AM,73.73,92.18,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,03:30 AM,73.55,92.64,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,04:00 AM,73.27,93.64,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,04:30 AM,73.09,94.09,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,05:00 AM,73.09,94.55,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,05:30 AM,73.64,94.09,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,06:00 AM,74.45,93.18,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,06:30 AM,75.45,91.82,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,07:00 AM,76.64,90.0,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,07:30 AM,78.18,87.45,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,08:00 AM,79.73,84.55,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,08:30 AM,81.36,81.0,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,09:00 AM,83.0,77.45,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,09:30 AM,84.91,72.82,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,10:00 AM,86.73,68.73,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,10:30 AM,88.55,64.45,29.8,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,11:00 AM,89.82,60.82,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,11:30 AM,90.82,57.64,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,12:00 PM,91.82,54.91,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,12:30 PM,92.45,52.64,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,01:00 PM,92.73,51.36,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,01:30 PM,92.82,50.73,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,02:00 PM,92.82,50.45,29.73,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,02:30 PM,92.73,50.45,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,03:00 PM,92.45,51.0,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,03:30 PM,92.0,51.55,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,04:00 PM,91.18,52.91,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,04:30 PM,90.36,54.45,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,05:00 PM,89.55,56.0,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,05:30 PM,88.36,58.27,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,06:00 PM,87.36,60.18,29.71,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,06:30 PM,86.36,62.18,29.72,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,07:00 PM,85.55,63.91,29.73,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,07:30 PM,84.64,66.36,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,08:00 PM,83.82,68.09,29.74,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,08:30 PM,82.82,70.18,29.75,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,09:00 PM,82.0,72.73,29.76,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,09:30 PM,81.18,74.64,29.77,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,10:00 PM,80.55,76.18,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,10:30 PM,79.73,78.27,29.78,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,11:00 PM,79.09,79.64,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
19/03/2024,11:30 PM,78.45,81.36,29.79,Clear,-,-,0,0,0,0,,,,1,0,0,0,0,,,
20/03/2024,12:00 AM,77.64,83.18,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,12:30 AM,76.82,85.0,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,01:00 AM,76.09,86.36,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,01:30 AM,75.36,87.64,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,02:00 AM,74.82,88.55,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,02:30 AM,74.27,89.55,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,03:00 AM,73.91,90.55,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,03:30 AM,73.55,91.0,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,04:00 AM,73.27,91.45,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,04:30 AM,73.09,91.91,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,05:00 AM,73.09,91.91,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,05:30 AM,73.64,91.45,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,06:00 AM,74.64,89.64,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,06:30 AM,75.82,87.45,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,07:00 AM,77.18,85.45,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,07:30 AM,78.73,82.82,29.81,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,08:00 AM,80.27,79.27,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,08:30 AM,81.82,75.45,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,09:00 AM,83.45,71.64,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,09:30 AM,85.36,67.09,29.83,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,10:00 AM,87.18,62.73,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,10:30 AM,88.64,59.09,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,11:00 AM,89.91,55.45,29.82,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,11:30 AM,90.73,53.18,29.81,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,12:00 PM,91.36,51.27,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,12:30 PM,91.82,50.0,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,01:00 PM,91.91,49.36,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,01:30 PM,92.0,49.09,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,02:00 PM,92.0,49.36,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,02:30 PM,91.73,50.45,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,03:00 PM,91.27,52.09,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,03:30 PM,90.64,53.91,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,04:00 PM,90.18,55.45,29.74,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,04:30 PM,89.36,57.36,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,05:00 PM,88.55,59.27,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,05:30 PM,87.73,61.18,29.75,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,06:00 PM,86.91,63.18,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,06:30 PM,86.09,65.18,29.76,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,07:00 PM,85.27,67.64,29.77,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,07:30 PM,84.55,69.82,29.78,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,08:00 PM,84.0,71.73,29.79,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,08:30 PM,83.45,72.82,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,09:00 PM,83.0,74.0,29.8,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
20/03/2024,09:30 PM,82.36,75.55,29.81,Clear,-,-,0,0,0,0,,,,2,0,0,0,0,,,
