ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
1136,100,เหมืองง่า - ลำพูน,1+800,14844 ,544 ,132 ,122 ,23 ,196 ,327 ,157 ,162 ,105 ,16612 ,5.394,53,10478,ลำพูน,ลำพูน
106,304,ท่าจักร - อุโมงค์,247+491,14806 ,603 ,191 ,59 ,37 ,152 ,58 ,86 ,36 ,30 ,16058 ,1.906,66,14601,ลำพูน,ลำพูน
3,401,ชลบุรี - ศรีราชา,111+000,14711 ,14286 ,452 ,96 ,215 ,15089 ,403 ,480 ,146 ,90 ,45968 ,3.111,12,5378,ชลบุรีที่ 2,ชลบุรี
1015,100,ลำพูน - สะพานศรีวิชัย,2+000,14695 ,757 ,111 ,79 ,25 ,119 ,215 ,119 ,83 ,51 ,16254 ,3.519,67,13047,ลำพูน,ลำพูน
107,100,เชียงใหม่ - ขี้เหล็กหลวง,9+300,14414 ,6579 ,625 ,97 ,66 ,13916 ,497 ,172 ,166 ,0 ,36532 ,2.732,8,10530,เชียงใหม่ที่ 2,เชียงใหม่
7,108,ทางต่างระดับคีรี - ทางต่างระดับหนองข้างคอก,2+000,14351 ,13571 ,4 ,2 ,18 ,13412 ,6206 ,4836 ,7991 ,15 ,60406 ,31.566,0,0,พิเศษระหว่างเมือง,ชลบุรี
1061,100,แยกเรือนแพ - พิษณุโลก,1+700,14203 ,422 ,263 ,10 ,15 ,1179 ,190 ,12 ,3 ,3 ,16300 ,1.429,56,9501,พิษณุโลกที่ 1,พิษณุโลก
204,100,ทางเลี่ยงเมืองนครราชสีมา,2+500,14192 ,12100 ,547 ,621 ,667 ,15867 ,2246 ,3402 ,3473 ,3761 ,56876 ,24.914,85,5075,นครราชสีมาที่ 2,นครราชสีมา
23,401,เสลภูมิ - ยโสธร,175+412,14161 ,1534 ,147 ,31 ,70 ,1969 ,626 ,234 ,222 ,180 ,19174 ,7.109,34,4667,ยโสธร,ยโสธร
304,501,วังน้ำเขียว - ดอนขวาง,255+015,14098 ,4385 ,40 ,41 ,29 ,3064 ,2293 ,1872 ,1871 ,1897 ,29590 ,27.046,210,3633,นครราชสีมาที่ 3,นครราชสีมา
3242,100,สมุทรสาคร - บางบอน,4+130,14093 ,8116 ,515 ,515 ,485 ,15610 ,1058 ,1034 ,303 ,68 ,41797 ,8.285,83,8254,สมุทรสาคร,สมุทรสาคร
1033,100,แม่ทา - ท่าจักร,28+930,13872 ,443 ,90 ,110 ,41 ,161 ,346 ,170 ,143 ,112 ,15488 ,5.953,79,12270,ลำพูน,ลำพูน
32,102,อยุธยา - นครหลวง,19+393,13842 ,9608 ,2394 ,2291 ,2892 ,3195 ,2920 ,2611 ,1454 ,195 ,41402 ,29.861,0,6195,อยุธยา,พระนครศรีอยุธยา
9,301,คลองบางหลวง - ต่างระดับเชียงรากน้อย,78+099,13737 ,3365 ,3002 ,3056 ,2974 ,6023 ,8593 ,8542 ,8692 ,8237 ,66221 ,60.546,666,2422,ปทุมธานี,ปทุมธานี
32,400,โพนางดำออก - ท่าฉนวน,139+625,13643 ,8132 ,16 ,79 ,94 ,4430 ,2509 ,2125 ,2945 ,3963 ,37936 ,30.881,39,377,ชัยนาท,ชัยนาท
1,403,ปากข้าวสาร - แยกสวนพฤกษศาสตร์พุแค,121+000,13613 ,15372 ,2724 ,2127 ,2152 ,6529 ,3803 ,3352 ,6666 ,7231 ,63569 ,39.848,342,2889,สระบุรี,สระบุรี
331,102,เขาบายศรี - พันเสด็จนอก,44+258,13446 ,9193 ,247 ,193 ,439 ,10118 ,5330 ,2775 ,2609 ,500 ,44850 ,26.412,13,5273,ชลบุรีที่ 2,ชลบุรี
201,404,ปากปวน - ปากภู,352+057,13404 ,3451 ,81 ,43 ,21 ,1121 ,17 ,16 ,10 ,7 ,18171 ,0.627,83,10167,เลยที่ 1,เลย
9,301,คลองบางหลวง - ต่างระดับเชียงรากน้อย,64+069,13361 ,3093 ,2822 ,3081 ,3649 ,6936 ,7997 ,7724 ,7644 ,7982 ,64289 ,59.228,548,2340,ปทุมธานี,ปทุมธานี
2,601,โนนสะอาด - อุดรธานี,443+084,13282 ,742 ,419 ,81 ,76 ,8816 ,856 ,414 ,397 ,670 ,25753 ,9.684,54,3018,อุดรธานีที่ 1,อุดรธานี
4,1102,ตลาดเก่า - คลองท่อม,979+327,13204 ,14201 ,7666 ,939 ,848 ,13760 ,1483 ,1050 ,899 ,387 ,54437 ,10.298,27,8113,กระบี่,กระบี่
305,201,วัดนาบุญ - คลอง 14,25+870,13183 ,3674 ,357 ,267 ,40 ,3979 ,1383 ,1020 ,528 ,288 ,24719 ,14.264,67,2078,นครนายก,ปทุมธานี
3,104,บางตำหรุ - คลองด่าน,40+800,13053 ,4455 ,735 ,648 ,716 ,11511 ,3860 ,948 ,801 ,743 ,37470 ,20.592,440,5711,สมุทรปราการ,สมุทรปราการ
36,202,มาบข่า - ทับมา,42+145,13018 ,9094 ,387 ,338 ,127 ,11174 ,2185 ,2254 ,2132 ,1768 ,42477 ,20.727,10,4126,ระยอง,ระยอง
2,403,บ้านไผ่ - ท่าพระ,310+578,13008 ,5737 ,35 ,16 ,75 ,3155 ,1283 ,797 ,866 ,1967 ,26939 ,18.575,6,1888,ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
34,200,บางวัว - บางปะกง,42+460,12920 ,10641 ,8677 ,8499 ,8685 ,11534 ,10102 ,9340 ,8909 ,7617 ,96924 ,54.839,0,7345,ฉะเชิงเทรา,ฉะเชิงเทรา
3094,100,ทางเข้านครชัยศรี,0+500,12905 ,10875 ,1385 ,1325 ,1154 ,15948 ,4874 ,1899 ,1518 ,966 ,52849 ,22.207,20,3820,นครปฐม,นครปฐม
36,101,กระทิงลาย - บ้านโป่ง,2+000,12863 ,7552 ,116 ,111 ,954 ,9523 ,1413 ,1957 ,1607 ,2276 ,38372 ,21.677,14,3967,ชลบุรีที่ 2,ชลบุรี
3902,102,บางแค - คลองมหาสวัสดิ์,20+430,12840 ,4890 ,93 ,346 ,84 ,5168 ,490 ,429 ,137 ,129 ,24606 ,6.563,0,7549,ธนบุรี,กรุงเทพมหานคร
32,400,โพนางดำออก - ท่าฉนวน,133+000,12793 ,5972 ,28 ,86 ,103 ,2277 ,1554 ,3143 ,4657 ,4703 ,35316 ,40.339,21,449,ชัยนาท,ชัยนาท
7,106,ตะเคียนเตี้ย - พลา,123+000,12754 ,5052 ,682 ,73 ,122 ,4196 ,67 ,116 ,294 ,293 ,23649 ,4.081,0,0,พิเศษระหว่างเมือง,ชลบุรี
304,403,สี่แยกกบินทร์บุรี - วังน้ำเขียว,166+650,12713 ,2859 ,116 ,36 ,120 ,3999 ,2493 ,1824 ,1948 ,2256 ,28364 ,30.592,31,2271,ปราจีนบุรี,ปราจีนบุรี
22,201,หนองขาม - หนองหาน,8+000,12693 ,2030 ,36 ,76 ,103 ,16575 ,1630 ,1207 ,850 ,468 ,35668 ,12.151,44,11446,อุดรธานีที่ 2 (หนองหาน),อุดรธานี
36,102,บ้านโป่ง - มะขามคู่,14+000,12637 ,8049 ,1172 ,1368 ,1501 ,6608 ,3729 ,4071 ,5435 ,3913 ,48483 ,41.287,10,954,ชลบุรีที่ 2,ชลบุรี
7,104,พิมพา - หนองข้างคอก,45+400,12627 ,9390 ,4561 ,97 ,102 ,16716 ,4615 ,1903 ,1329 ,3994 ,55334 ,21.759,0,0,พิเศษระหว่างเมือง,ฉะเชิงเทรา
34,300,บางปะกง - หนองไม้แดง,55+528,12557 ,9165 ,1145 ,862 ,1567 ,12058 ,7559 ,6223 ,4381 ,5521 ,61038 ,42.782,23,4745,ชลบุรีที่ 1,ชลบุรี
321,300,ดอนแจง - สุพรรณบุรี,105+150,12428 ,7445 ,700 ,69 ,75 ,8455 ,738 ,174 ,26 ,22 ,30132 ,3.664,101,7009,สุพรรณบุรีที่ 1,สุพรรณบุรี
32,302,สิงห์ใต้ - สิงห์เหนือ,84+000,12336 ,4417 ,85 ,163 ,215 ,7645 ,2090 ,1732 ,3383 ,3397 ,35463 ,30.962,8,735,สิงห์บุรี,สิงห์บุรี
3508,100,ถนนชุมชนท้องถิ่นเลียบทางรถไฟสายเหนือ,4+100,12173 ,4209 ,270 ,265 ,343 ,1785 ,367 ,291 ,221 ,188 ,20112 ,8.328,438,576,ปทุมธานี,ปทุมธานี
4020,100,เมืองภูเก็ต - กะทู้,1+112,12121 ,1043 ,263 ,29 ,71 ,5723 ,271 ,189 ,15 ,12 ,19737 ,2.974,10,8315,ภูเก็ต,ภูเก็ต
4024,101,บางคู  - ตีนเขา,2+000,11939 ,2553 ,81 ,123 ,68 ,11420 ,407 ,243 ,128 ,82 ,27044 ,3.886,20,7634,ภูเก็ต,ภูเก็ต
3,602,บ้านสิ้ว - โพธิ์ทอง,324+400,11890 ,5548 ,67 ,111 ,164 ,18252 ,1636 ,983 ,459 ,89 ,39199 ,8.781,51,2389,จันทบุรี,จันทบุรี
1,802,บ้านหว้า - วังไผ่,341+076,11836 ,9292 ,1516 ,1423 ,1543 ,13200 ,1494 ,1467 ,1308 ,1432 ,44511 ,19.472,157,9073,นครสวรรค์ที่ 1,นครสวรรค์
362,101,ถนนวงแหวนรอบเมืองสระบุรี,1+500,11825 ,4899 ,21 ,38 ,50 ,4049 ,1638 ,1539 ,4575 ,2106 ,30740 ,32.355,21,1538,สระบุรี,สระบุรี
216,101,ถนนวงแหวนรอบเมืองอุดรธานีด้านทิศใต้,0+700,11641 ,360 ,81 ,26 ,5 ,7839 ,803 ,507 ,776 ,391 ,22429 ,11.182,25,3666,อุดรธานีที่ 1,อุดรธานี
1091,200,ปงสนุก - น่าน,134+527,11628 ,720 ,16 ,2 ,5 ,9574 ,534 ,185 ,150 ,80 ,22894 ,4.176,112,8147,น่านที่ 1,น่าน
230,101,ถนนวงแหวนรอบเมืองขอนแก่นด้านทิศตะวันตก,11+000,11613 ,6514 ,158 ,160 ,145 ,1052 ,1260 ,1305 ,1094 ,819 ,24120 ,19.83,204,2167,ขอนแก่นที่ 1,ขอนแก่น
2178,100,วารินชำราบ - หนองงูเหลือม,16+500,11600 ,3296 ,46 ,135 ,68 ,118 ,304 ,225 ,127 ,121 ,16040 ,6.11,2,999,อุบลราชธานีที่ 1,อุบลราชธานี
3,403,พัทยา - พลูตาหลวง,175+000,11595 ,9158 ,1749 ,334 ,268 ,5069 ,1624 ,129 ,23 ,6 ,29955 ,7.959,0,6311,ชลบุรีที่ 2,ชลบุรี
4,301,สระกระเทียม - คลองอีจาง,77+850,11557 ,5450 ,257 ,539 ,90 ,22990 ,2446 ,2406 ,1694 ,1321 ,48750 ,17.428,11,2671,ราชบุรี,ราชบุรี
4,602,วังยาว - หนองหมู,237+500,11514 ,7513 ,87 ,128 ,613 ,11942 ,1644 ,1829 ,1511 ,1114 ,37895 ,18.047,58,5686,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
347,102,ต่างระดับเชียงรากน้อย - บางกระสั้น,18+100,11487 ,11144 ,242 ,235 ,249 ,4117 ,2163 ,2212 ,2704 ,2317 ,36870 ,26.797,0,272,ปทุมธานี,พระนครศรีอยุธยา
2050,100,อุบลราชธานี - ตระการพืชผล,45+900,11461 ,8461 ,82 ,81 ,53 ,14594 ,183 ,119 ,94 ,74 ,35202 ,1.716,35,2922,อุบลราชธานีที่ 1,อุบลราชธานี
2,501,ท่าพระ - ขอนแก่น,334+181,11459 ,12300 ,1396 ,0 ,542 ,16934 ,807 ,595 ,483 ,383 ,44899 ,6.258,0,5307,ขอนแก่นที่ 1,ขอนแก่น
344,102,หนองรี - หนองปรือ,16+470,11376 ,6292 ,477 ,445 ,1612 ,5872 ,1903 ,1824 ,1698 ,1489 ,32988 ,27.195,17,4824,ชลบุรีที่ 1,ชลบุรี
1086,100,พิษณุโลก - มะขามสูง,2+000,11238 ,486 ,131 ,18 ,6 ,1504 ,224 ,9 ,6 ,2 ,13624 ,1.945,89,7995,พิษณุโลกที่ 1,พิษณุโลก
323,202,หนองเสือ - ท่าน้ำตื้น,54+240,11197 ,9304 ,71 ,38 ,179 ,12034 ,158 ,119 ,119 ,25 ,33244 ,1.919,0,3919,กาญจนบุรี,กาญจนบุรี
331,301,แปลงยาว - สี่แยกนาน้อย,110+447,11148 ,3629 ,33 ,31 ,83 ,3830 ,2691 ,2672 ,3787 ,1672 ,29576 ,36.976,13,1181,ฉะเชิงเทรา,ฉะเชิงเทรา
33,502,นครนายก - จิกสูง,134+515,11107 ,2763 ,623 ,404 ,794 ,920 ,1113 ,1003 ,861 ,680 ,20268 ,23.954,140,2255,นครนายก,นครนายก
4,1403,คลองหวะ - พังลา,1260+942,11098 ,6645 ,414 ,3 ,38 ,7698 ,682 ,499 ,338 ,1004 ,28419 ,9.022,8,7823,สงขลาที่ 1,สงขลา
116,101,ป่าสัก - สะปุ๋ง,15+600,11046 ,746 ,54 ,91 ,22 ,496 ,569 ,219 ,193 ,141 ,13577 ,9.096,56,8219,ลำพูน,ลำพูน
3,501,พลูตาหลวง - มาบตาพุด,206+000,11031 ,5428 ,241 ,421 ,576 ,12304 ,896 ,954 ,959 ,648 ,33458 ,13.312,12,6716,ระยอง,ระยอง
4,302,คลองอีจาง - หลุมดิน,92+667,11028 ,8800 ,3349 ,2784 ,3302 ,21248 ,4720 ,4322 ,2914 ,2362 ,64829 ,31.474,50,10733,ราชบุรี,ราชบุรี
1,1104,เกาะคา - สามัคคี,701+817,11024 ,10382 ,347 ,271 ,256 ,7048 ,698 ,547 ,439 ,485 ,31497 ,8.56,188,7067,ลำปางที่ 1,ลำปาง
4,502,เขาวัง - หนองบ้วย,158+339,10996 ,8127 ,487 ,1017 ,385 ,8305 ,4443 ,1791 ,1468 ,1278 ,38297 ,27.109,15,6455,เพชรบุรี,เพชรบุรี
311,100,ลพบุรี -แยกวัดสนามไชย,5+768,10940 ,4204 ,368 ,158 ,307 ,1854 ,313 ,59 ,1 ,0 ,18204 ,4.603,11,5700,ลพบุรีที่ 1,ลพบุรี
414,102,คลองวง - ท่าท้อน,14+300,10869 ,8999 ,76 ,153 ,59 ,10691 ,376 ,763 ,717 ,414 ,33117 ,7.495,37,5094,สงขลาที่ 1,สงขลา
4,301,สระกระเทียม - คลองอีจาง,79+087,10862 ,8138 ,2503 ,2533 ,2693 ,26438 ,5755 ,4387 ,3569 ,2309 ,69187 ,30.708,59,7548,ราชบุรี,ราชบุรี
340,100,บางบัวทอง -  ลาดบัวหลวง,7+941,10849 ,6609 ,228 ,125 ,86 ,8957 ,2432 ,1829 ,1679 ,1727 ,34521 ,22.821,152,3932,นนทบุรี,ปทุมธานี
323,100,หนองตะแครง - ลูกแก,8+360,10779 ,7165 ,919 ,509 ,431 ,9252 ,1644 ,1497 ,1649 ,1275 ,35120 ,19.946,40,5429,ราชบุรี,ราชบุรี
304,203,แยกเข้ามีนบุรี - คลองหลวงแพ่ง,40+107,10764 ,7760 ,2474 ,0 ,2272 ,5541 ,2830 ,2761 ,2741 ,2601 ,39744 ,33.225,1186,2765,กรุงเทพ,กรุงเทพมหานคร
3531,100,แยกสารพัดช่าง - ถนนวงแหวนรอบเมืองสุพรรณบุรี,0+605,10764 ,5121 ,27 ,13 ,20 ,6193 ,210 ,99 ,8 ,6 ,22461 ,1.585,24,5297,สุพรรณบุรีที่ 1,สุพรรณบุรี
117,202,เนินสว่าง - หนองนา,88+934,10673 ,4571 ,37 ,94 ,73 ,5730 ,950 ,520 ,780 ,829 ,24257 ,13.382,11,945,พิจิตร,พิจิตร
3415,100,สามพราน - แม่น้ำนครชัยศรี,1+000,10622 ,2205 ,1263 ,185 ,221 ,10119 ,2326 ,506 ,308 ,172 ,27927 ,13.313,141,5897,สมุทรสาคร,นครปฐม
3592,100,ทางเข้านิมิตรใหม่,1+401,10586 ,2443 ,542 ,212 ,222 ,9014 ,986 ,918 ,686 ,952 ,26561 ,14.969,282,4787,นครนายก,ปทุมธานี
317,101,ปากแซง - หน้าค่าย ตชด.,0+500,10539 ,3748 ,0 ,12 ,68 ,13194 ,993 ,293 ,137 ,73 ,29057 ,5.424,19,3430,จันทบุรี,จันทบุรี
4,1401,พรุพ้อ - เนินพิชัย,1220+559,10507 ,8144 ,975 ,382 ,286 ,1731 ,1193 ,1501 ,1582 ,1179 ,27480 ,22.282,143,3728,สงขลาที่ 1,สงขลา
1039,100,ดงสันเงิน - ขามแดง,5+800,10475 ,10487 ,729 ,718 ,581 ,11245 ,718 ,677 ,630 ,577 ,36837 ,10.59,616,8610,ลำปางที่ 2,ลำปาง
121,103,ดอนแก้ว - ต้นพยอม,38+000,10445 ,499 ,48 ,30 ,0 ,6548 ,27 ,20 ,31 ,0 ,17648 ,0.612,19,5430,เชียงใหม่ที่ 2,เชียงใหม่
370,100,ทางเข้าท่าอากาศยานสุวรรณภูมิด้านถนนบางนา - บางวัว,2+200,10433 ,5939 ,141 ,129 ,150 ,12311 ,2100 ,1924 ,2001 ,1936 ,37064 ,22.232,0,821,สมุทรปราการ,สมุทรปราการ
3134,100,แยกอ่างศิลา - เขาสามมุข,0+500,10377 ,6330 ,184 ,32 ,23 ,8939 ,295 ,275 ,45 ,16 ,26516 ,2.587,11,5252,ชลบุรีที่ 2,ชลบุรี
4,401,ห้วยชินสีห์ - ปากท่อ,111+587,10376 ,9204 ,52 ,85 ,203 ,11368 ,843 ,1177 ,917 ,638 ,34863 ,11.081,21,4012,สมุทรสงคราม,ราชบุรี
12,703,หนองแก - บ้านฝาง,532+149,10308 ,789 ,106 ,60 ,45 ,7920 ,559 ,329 ,530 ,326 ,20972 ,8.817,12,2582,ขอนแก่นที่ 2 (ชุมแพ),ขอนแก่น
3316,100,ไร่ขิง - ทรงคนอง,2+500,10256 ,9897 ,2613 ,2749 ,2225 ,1871 ,1195 ,609 ,244 ,221 ,31880 ,22.72,566,6270,สมุทรสาคร,นครปฐม
35,302,แพรกหนามแดง - วังมะนาว,82+833,10245 ,10007 ,8392 ,7291 ,7861 ,8808 ,8475 ,6285 ,6259 ,7862 ,81485 ,54.038,35,6658,สมุทรสงคราม,ราชบุรี
224,201,หัวทะเล - โชคชัย,19+468,10243 ,7649 ,371 ,375 ,377 ,9445 ,618 ,499 ,459 ,292 ,30328 ,8.639,201,7736,นครราชสีมาที่ 3,นครราชสีมา
1064,100,พิษณุโลก - บึงพระ,3+000,10227 ,610 ,124 ,1 ,23 ,1598 ,173 ,79 ,23 ,39 ,12897 ,2.621,32,6776,พิษณุโลกที่ 1,พิษณุโลก
321,102,หนองปลาไหล - กำแพงแสน,22+800,10188 ,9970 ,5452 ,5116 ,918 ,4919 ,5782 ,7569 ,7183 ,4419 ,61516 ,50.372,181,8041,นครปฐม,นครปฐม
4,1402,เนินพิชัย - คลองหวะ,1253+359,10178 ,5197 ,225 ,238 ,100 ,10529 ,1381 ,1781 ,878 ,512 ,31019 ,15.765,22,3517,สงขลาที่ 1,สงขลา
226,500,ห้วยขะยุง - วารินชำราบ,331+384,10149 ,12735 ,57 ,82 ,66 ,270 ,343 ,128 ,84 ,93 ,24007 ,3.316,43,5916,อุบลราชธานีที่ 1,อุบลราชธานี
323,100,หนองตะแครง - ลูกแก,1+360,10128 ,4437 ,442 ,482 ,448 ,10448 ,1887 ,1807 ,1866 ,1379 ,33324 ,23.614,43,5947,ราชบุรี,ราชบุรี
