ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง(ไม่เกิน7คน),รถยนต์นั่ง(เกิน7คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,รถบรรทุกขนาดเล็ก(4ล้อ),รถบรรทุกขนาด2เพลา(6ล้อ),รถบรรทุกขนาด3เพลา(10ล้อ),รถบรรทุกพ่วง(มากกว่า3เพลา),รถบรรทุกกึ่งพ่วง(มากกว่า3เพลา),รวม,%ของยานยนต์หนัก,จักรยาน2ล้อและจักรยาน3ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
1342,100,ห้วยขึม-ปากห้วยอ้อย,0+500,822,586,95,57,0,858,83,68,45,0,2614,9.679,54,1857,ขท.แพร่,แพร่
1343,100,บุญเริง-ต้นหนุน,0+500,51,0,74,0,0,107,75,57,0,0,364,36.264,0,740,ขท.แพร่,แพร่
1344,100,น้อยซุ้มขี้เหล็ก-คลองตาลัด,0+500,553,207,0,0,0,925,53,26,8,8,1780,5.337,16,809,ขท.พิษณุโลกที่2(วังทอง),พิษณุโลก
1345,100,ทุ่งบานเย็น-ผาแดงบน,1+000,901,316,9,0,0,1525,145,1,10,0,2907,5.366,57,1301,ขท.พะเยา,พะเยา
1346,101,พร้าว-แดนดิน,2+500,130,1,0,0,0,412,30,0,0,0,573,5.236,4,274,ขท.เชียงใหม่ที่3,เชียงใหม่
1349,100,สะเมิง-วัดจันทร์,0+100,53,9,11,0,0,340,15,1,0,0,429,3.73,3,247,ขท.เชียงใหม่ที่2,เชียงใหม่
1349,100,สะเมิง-วัดจันทร์,50+000,25,2,2,0,0,343,15,4,4,0,395,5.823,0,130,ขท.เชียงใหม่ที่2,เชียงใหม่
1350,100,ทางเข้าโครงการพระราชดำริศูนย์ภูฟ้าพัฒนา,0+100,120,38,17,0,0,0,8,0,0,0,183,4.372,1,98,ขท.น่านที่2,น่าน
1351,100,หนองบัวใต้-เชิงสะพานกิตติขจร,3+000,399,126,0,0,0,677,63,43,19,11,1338,10.164,53,926,ขท.ตากที่1,ตาก
1352,100,ทางเข้าดอนไชย,1+741,1249,36,26,0,0,54,62,6,24,3,1460,6.507,2,470,ขท.ลำปางที่1,ลำปาง
1353,100,ทางเข้าแม่ใจ,3+065,1189,55,5,7,4,1927,105,14,27,6,3339,4.882,34,2290,ขท.พะเยา,พะเยา
1357,100,ทางเข้าเขื่อนภูมิพล,10+000,717,655,135,63,45,224,50,101,31,48,2069,16.336,132,465,ขท.ตากที่1,ตาก
1358,100,ทางเข้าดอยอ่างขาง,0+500,98,63,15,2,1,32,7,0,0,0,218,4.587,27,96,ขท.เชียงใหม่ที่3,เชียงใหม่
1359,100,ทางเข้าเชียงดาว,7+995,1318,297,121,71,117,5553,325,28,19,7,7856,7.217,17,1330,ขท.เชียงใหม่ที่3,เชียงใหม่
1361,100,สวนดอกคำ-ม่วงงาม,0+220,1470,1164,558,462,432,2269,579,403,345,377,8059,32.237,453,2224,ขท.ลำปางที่2,ลำปาง
1362,100,นิคมดอยเต่า-ท่าน้ำ,1+500,37,43,0,0,0,120,31,1,0,0,232,13.793,11,194,ขท.เชียงใหม่ที่1,เชียงใหม่
1364,100,โรงเรียนนวมินทราชูทิศ-กองพันพัฒนาที่3,0+410,1717,94,9,0,0,842,14,0,0,6,2682,0.746,8,1340,ขท.เชียงใหม่ที่2,เชียงใหม่
1365,100,สนามกีฬาสมโภชเชียงใหม่700ปี-ศาลจังหวัดเชียงใหม่,0+700,4841,2987,26,47,5,334,36,5,8,0,8289,1.218,41,2588,ขท.เชียงใหม่ที่2,เชียงใหม่
1366,100,หนองฮ่อ-ศูนย์พัฒนาปิโตรเลียมภาคเหนือ,1+780,5334,654,78,0,0,2485,58,0,0,0,8609,0.674,21,2959,ขท.เชียงใหม่ที่2,เชียงใหม่
1367,100,สันทรายน้อย-มหาวิทยาลัยแม่โจ้,5+000,5872,273,273,109,74,5983,456,130,42,39,13251,6.415,140,5991,ขท.เชียงใหม่ที่2,เชียงใหม่
1368,100,บ้านกล้วย-คลองยาง,2+547,1529,681,6,1,0,38,28,0,0,0,2283,1.27,16,1237,ขท.สุโขทัย,สุโขทัย
1370,100,ทางเข้าสวรรคโลก,6+630,1725,241,40,5,4,3065,87,50,30,5,5252,3.446,28,3059,ขท.สุโขทัย,สุโขทัย
1371,100,ตีนตก-บ้านมอน,2+000,1368,140,5,0,0,694,221,170,7,0,2605,15.278,264,1388,ขท.น่านที่2,น่าน
1372,100,หนองบัว-ไร่สีทอง,1+700,184,30,0,0,0,1007,52,17,0,3,1293,5.568,62,604,ขท.พิษณุโลกที่1,สุโขทัย
1373,100,คลองยาง-บ้านเหมือง,1+137,597,26,22,0,0,190,17,4,4,3,863,3.244,5,295,ขท.สุโขทัย,สุโขทัย
1374,101,ตะพานหิน-คลองคูณ,3+000,1972,588,101,145,0,459,312,240,158,141,4116,24.198,47,1142,ขท.พิจิตร,พิจิตร
1375,100,หนองกระทุ่ม-ดงเย็น,6+000,193,113,0,3,9,823,38,43,131,45,1398,19.242,2,478,ขท.กำแพงเพชร,กำแพงเพชร
1375,200,ดงเย็น-ดงทอง,13+000,206,110,0,0,0,1064,64,96,138,62,1740,20.69,5,861,ขท.นครสวรรค์ที่1,นครสวรรค์
1377,100,ทางเข้าสองคอน,0+100,615,343,41,37,44,260,206,49,50,52,1697,25.81,90,512,ขท.อุตรดิตถ์ที่2,อุตรดิตถ์
1378,100,สามัคคีใหม่-ห้วยปู,3+000,22,19,0,0,0,20,0,0,0,0,61,0,0,31,ขท.เชียงรายที่1,เชียงราย
1384,100,บ้านใหม่-น้ำตกขุนกรณ์,4+500,649,70,0,0,0,1803,46,53,0,0,2621,3.777,42,991,ขท.เชียงรายที่1,เชียงราย
1385,100,แม่ต๋ำน้อย-ชมภู,6+322,1416,291,85,65,68,3121,137,133,134,69,5519,10.98,274,959,ขท.เชียงรายที่2,เชียงราย
1386,100,ทางเข้าท่าอากาศยานพิษณุโลก,0+270,704,11,0,0,0,1,3,0,0,0,719,0.417,36,534,ขท.พิษณุโลกที่1,พิษณุโลก
1387,100,ห้วยไคร้-ห้วยน้ำขุ่น,1+000,74,74,15,15,0,405,15,0,0,0,598,5.017,32,791,ขท.เชียงรายที่1,เชียงราย
1389,100,สถานีเพาะเลี้ยงสัตว์ป่าดอยตุง-วัดพระธาตุดอยตุง,1+000,27,31,0,0,0,9,0,0,0,0,67,0,0,44,ขท.เชียงรายที่1,เชียงราย
1390,100,ทางเข้าพระธาตุดอยตุง,0+600,25,27,6,0,0,7,0,0,0,0,65,0,0,37,ขท.เชียงรายที่1,เชียงราย
1391,100,แม่ทะ-สถานีรถไฟแม่ทะ,0+712,1061,172,42,0,0,866,96,19,3,0,2259,5.224,31,672,ขท.ลำปางที่1,ลำปาง
1400,100,แยกทางหลวง-ป่ามะม่วง,0+600,1578,657,43,0,0,1438,85,5,11,11,3828,2.926,40,852,ขท.ตากที่1,ตาก
1404,100,หนองช้าง-หนองอ้อ,6+000,533,5,0,0,2,19,17,5,1,0,582,4.296,10,335,ขท.สุโขทัย,สุโขทัย
1409,100,ทางเข้าสะพานมิตรภาพแม่สายแห่งที่2(ไทย/พม่า),1+000,625,136,113,126,102,1984,115,89,80,136,3506,18.483,204,565,ขท.เชียงรายที่2,เชียงราย
1411,100,หนองคอก-ธารทหาร,7+300,351,45,0,0,0,656,76,66,17,0,1211,13.13,12,829,ขท.นครสวรรค์ที่2(ตากฟ้า),นครสวรรค์
1412,100,คอกควายใหญ่-พนมรอก,15+568,107,0,0,0,0,183,19,61,29,5,404,28.218,105,342,ขท.นครสวรรค์ที่2(ตากฟ้า),นครสวรรค์
1419,100,ทางเข้าเด่นชัย,4+608,1652,560,68,47,0,2063,118,60,47,59,4674,7.082,22,1715,ขท.แพร่,แพร่
2005,100,หล่มเก่า-วังบาล,4+000,1633,218,2,0,0,614,18,5,4,0,2494,1.083,23,1404,ขท.เพชรบูรณ์ที่1,เพชรบูรณ์
2007,100,นายม-ถ้ำน้ำบัง,0+700,1592,1100,48,6,3,582,179,170,150,164,3994,16.825,115,1803,ขท.เพชรบูรณ์ที่1,เพชรบูรณ์
2008,100,หล่มสัก-น้ำก้อ,2+000,747,78,0,0,0,1206,117,44,0,0,2192,7.345,32,1027,ขท.เพชรบูรณ์ที่1,เพชรบูรณ์
2009,100,ห้วยเม็ก-ท่าคันโท,44+000,963,438,124,105,106,523,104,107,107,186,2763,25.878,106,970,ขท.กาฬสินธุ์,กาฬสินธุ์
2012,100,บ้านสามแยก-วิเชียรบุรี,6+000,3030,2233,476,112,0,5483,243,169,90,76,11912,5.792,30,2716,ขท.เพชรบูรณ์ที่2(บึงสามพัน),เพชรบูรณ์
2013,101,บ้านแยง-น้ำเทิน,3+000,1281,2565,12,18,34,745,147,84,6,3,4895,5.965,0,722,ขท.พิษณุโลกที่2(วังทอง),พิษณุโลก
2013,102,น้ำเทิน-บ่อโพธิ์,25+763,276,401,0,4,14,247,36,11,13,4,1006,8.151,7,320,ขท.พิษณุโลกที่2(วังทอง),พิษณุโลก
2013,102,น้ำเทิน-บ่อโพธิ์,34+083,1673,1978,7,6,2,506,166,83,104,23,4548,8.443,8,2063,ขท.พิษณุโลกที่2(วังทอง),พิษณุโลก
2013,200,บ่อโพธิ์-โคกงาม,73+083,1263,1075,48,51,17,956,164,83,65,31,3753,10.951,29,1339,ขท.เลยที่2(ด่านซ้าย),เลย
2013,200,บ่อโพธิ์-โคกงาม,76+022,2579,2377,20,15,22,1613,139,79,54,26,6924,4.838,41,2709,ขท.เลยที่2(ด่านซ้าย),เลย
2014,100,โป่งชี-ด่านซ้าย,4+500,518,450,9,0,6,629,51,17,36,17,1733,7.328,4,595,ขท.เลยที่2(ด่านซ้าย),เลย
2016,100,วังสะพุง-ตาวตาด,4+700,1495,463,4,0,0,2201,313,30,25,6,4537,8.243,13,1555,ขท.เลยที่1,เลย
2016,100,วังสะพุง-ตาวตาด,35+000,245,18,3,0,15,878,32,6,1,1,1199,4.587,2,354,ขท.เลยที่1,เลย
2016,200,ตาวตาด-ตาดกลอย,57+050,248,223,8,3,0,587,51,41,15,8,1184,9.966,5,294,ขท.เพชรบูรณ์ที่1,เพชรบูรณ์
2019,100,โป่งวัว-อุทยานแห่งชาติภูกระดึง,2+850,2629,48,21,9,0,84,90,15,2,0,2898,4.003,0,2331,ขท.เลยที่1,เลย
2020,100,ท่าบ่อ-บ้านว่าน,2+250,955,384,215,169,152,2711,279,193,147,118,5323,19.876,156,2065,ขท.หนองคาย,หนองคาย
2020,200,บ้านว่าน-บ้านผือ,19+000,1651,417,6,0,23,515,169,108,232,56,3177,18.508,37,819,ขท.อุดรธานีที่1,อุดรธานี
2021,101,ดงไร่-หนองหัวคู,1+000,3055,376,53,36,55,259,128,142,119,63,4286,12.669,43,1031,ขท.อุดรธานีที่1,อุดรธานี
2022,100,นิคม-บ้านดุง,3+370,965,113,25,5,2,1773,105,91,49,43,3171,9.303,14,1374,ขท.อุดรธานีที่2(หนองหาน),อุดรธานี
2022,100,นิคม-บ้านดุง,27+000,583,296,5,0,0,1337,234,114,45,41,2655,16.347,19,931,ขท.อุดรธานีที่2(หนองหาน),อุดรธานี
2022,100,นิคม-บ้านดุง,36+000,803,261,0,0,17,1785,165,101,60,48,3240,12.068,3,562,ขท.อุดรธานีที่2(หนองหาน),อุดรธานี
2023,101,น้ำฆ้อง-ศรีธาตุ,0+500,6794,740,518,25,75,11331,600,562,411,481,21537,10.001,12,5868,ขท.อุดรธานีที่2(หนองหาน),อุดรธานี
2023,101,น้ำฆ้อง-ศรีธาตุ,15+000,2278,1606,21,29,96,6341,438,506,469,429,12213,16.106,23,976,ขท.อุดรธานีที่2(หนองหาน),อุดรธานี
2023,102,ศรีธาตุ-วังสามหมอ,37+214,1482,821,9,2,5,2578,338,264,219,85,5803,15.733,23,918,ขท.อุดรธานีที่2(หนองหาน),อุดรธานี
2025,100,ห้วยเกิ้ง-กุมภวาปี,2+500,1738,394,20,7,6,4319,328,279,242,170,7503,13.754,26,2129,ขท.อุดรธานีที่2(หนองหาน),อุดรธานี
2026,100,หนองหิ้ง-เหล่าหลวง,0+700,844,776,20,8,19,1210,82,142,110,13,3224,11.6,31,1631,ขท.บึงกาฬ,บึงกาฬ
2028,100,กุสุมาลย์-โพนจาน,1+000,289,93,17,3,0,849,51,45,152,40,1539,18.908,8,868,ขท.สกลนครที่1,สกลนคร
2031,100,ธาตุน้อย-นาเหนือ,2+000,1181,951,0,6,14,2315,153,106,6,10,4742,6.221,77,2256,ขท.นครพนม,นครพนม
2032,101,ท่าดอกแก้ว-ปฏิรูป,0+500,578,202,200,170,130,1301,213,181,174,129,3278,30.415,113,753,ขท.นครพนม,นครพนม
2033,101,นาแก-นาเหนือ,0+500,2512,82,67,3,0,135,125,52,8,8,2992,6.551,14,1158,ขท.นครพนม,นครพนม
2033,102,นาเหนือ-คำพอก,42+177,1745,567,236,100,40,2967,159,134,90,40,6078,9.263,96,2964,ขท.นครพนม,นครพนม
2034,101,มุกดาหาร-นาสีนวน,0+700,7243,6320,173,31,25,1738,262,69,10,8,15879,2.551,68,4669,ขท.มุกดาหาร,มุกดาหาร
2034,102,นาสีนวน-บุ่งเขียว,40+000,720,542,61,34,42,922,137,71,78,62,2669,15.886,350,912,ขท.มุกดาหาร,มุกดาหาร
2034,200,บุ่งเขียว-หนองผือ,75+815,3872,3795,289,219,258,856,241,172,118,84,9904,11.026,181,1521,ขท.อำนาจเจริญ,อุบลราชธานี
2037,100,ภูเขียว-เกษตรสมบูรณ์,9+000,2429,1604,2,0,26,1845,264,222,227,186,6805,13.593,38,1592,ขท.ขอนแก่นที่2(ชุมแพ),ชัยภูมิ
2038,200,ห้วยน้ำเงิน-เมืองใหม่,14+500,4242,283,14,0,4,364,152,73,171,38,5341,8.201,3,1220,ขท.หนองบัวลำภู,ขอนแก่น
2039,100,น้ำพอง-น้ำอ้อม,6+000,3004,3663,47,35,27,1441,696,474,294,307,9988,18.352,4,2307,ขท.ขอนแก่นที่1,ขอนแก่น
2039,100,น้ำพอง-น้ำอ้อม,39+134,2686,935,8,3,4,2606,704,465,380,210,8001,22.072,20,2213,ขท.ขอนแก่นที่1,ขอนแก่น
2039,201,น้ำอ้อม-กุดโดน,62+500,1748,1585,48,31,1,4622,241,409,631,51,9367,14.562,38,1900,ขท.กาฬสินธุ์,กาฬสินธุ์
2039,202,กุดโดน-ไทยเจริญ,65+279,2119,1509,39,44,26,2562,1816,1608,294,64,10081,38.21,53,1706,ขท.กาฬสินธุ์,กาฬสินธุ์
2040,101,มหาสารคาม-วาปีปทุม,3+000,16382,10767,75,56,81,1764,1170,396,118,77,30886,6.145,42,8845,ขท.มหาสารคาม,มหาสารคาม
2040,102,วาปีปทุม-พยัคฆภูมิพิสัย,40+312,3118,571,110,52,39,6961,241,172,90,65,11419,5.771,16,2178,ขท.มหาสารคาม,มหาสารคาม
2041,100,สี่แยกสมเด็จ-แยกดงแหลม,10+100,3230,3440,401,305,370,2524,2037,1476,1213,856,15852,39.471,215,3302,ขท.กาฬสินธุ์,กาฬสินธุ์
2043,100,ร้อยเอ็ด-ยางเฌอ,10+000,1835,1296,3,16,30,2474,70,40,32,26,5822,3.676,5,1185,ขท.ร้อยเอ็ด,ร้อยเอ็ด
2043,200,ยางเฌอ-มหาชนะชัย,29+500,4083,1066,25,15,10,705,405,233,179,169,6890,14.673,106,1989,ขท.ยโสธร,ร้อยเอ็ด
2043,200,ยางเฌอ-มหาชนะชัย,36+000,1083,1321,17,7,6,595,154,10,89,16,3298,8.551,14,782,ขท.ยโสธร,ร้อยเอ็ด
2043,200,ยางเฌอ-มหาชนะชัย,44+200,2341,1410,20,15,0,871,293,214,170,164,5498,15.569,104,1345,ขท.ยโสธร,ร้อยเอ็ด
2043,200,ยางเฌอ-มหาชนะชัย,81+165,2819,1552,26,15,10,1173,698,250,155,119,6817,18.293,97,1269,ขท.ยโสธร,ยโสธร
2044,101,ร้อยเอ็ด-หนองดง,0+461,3733,4162,264,58,46,687,455,46,9,3,9463,6.52,23,2210,ขท.ร้อยเอ็ด,ร้อยเอ็ด
2044,102,หนองดง-โพนทอง,35+000,2617,432,9,107,42,7472,327,153,272,204,11635,9.497,12,1507,ขท.ร้อยเอ็ด,ร้อยเอ็ด
2045,100,ร้อยเอ็ด-หนองคูโคก,5+000,1893,1067,78,35,28,2597,110,86,75,93,6062,7.044,22,1347,ขท.ร้อยเอ็ด,ร้อยเอ็ด
2045,200,หนองคูโคก-วาปีปทุม,20+500,2777,1716,192,150,113,739,391,285,227,139,6729,19.394,52,909,ขท.มหาสารคาม,มหาสารคาม
2046,101,เสลภูมิ-บ้านงิ้ว,9+900,2105,2408,189,34,30,688,131,13,9,10,5617,4.041,16,1168,ขท.ร้อยเอ็ด,ร้อยเอ็ด
2046,102,บ้านงิ้ว-ลำน้ำยัง,43+000,1562,187,0,0,47,2793,209,213,201,267,5479,17.102,15,1545,ขท.ร้อยเอ็ด,ร้อยเอ็ด
2046,200,ลำน้ำยัง-กุฉินารายณ์,51+700,1234,927,29,26,49,2753,501,192,158,132,6001,17.63,45,1772,ขท.สกลนครที่1,กาฬสินธุ์
2047,100,กุดโจด-กุดแห่,0+500,1257,0,3,0,0,30,92,141,69,279,1871,31.053,25,579,ขท.มุกดาหาร,ยโสธร
2049,100,ม่วงสามสิบ-พนา,1+000,7279,744,615,96,5,714,43,16,12,6,9530,1.868,35,33,ขท.อุบลราชธานีที่1,อุบลราชธานี
2049,100,ม่วงสามสิบ-พนา,24+000,4882,6138,359,11,5,3308,12,14,0,0,14729,0.285,10,718,ขท.อุบลราชธานีที่1,อำนาจเจริญ
2050,100,อุบลราชธานี-ตระการพืชผล,8+600,11345,2083,87,73,39,12659,532,262,149,74,27303,4.135,79,3166,ขท.อุบลราชธานีที่1,อุบลราชธานี
2050,100,อุบลราชธานี-ตระการพืชผล,45+900,8852,9747,1639,953,69,11807,3790,171,117,85,37230,13.927,110,3184,ขท.อุบลราชธานีที่1,อุบลราชธานี
2050,201,ตระการพืชผล-ห้วยยาง,46+248,1943,1034,273,329,261,5147,301,241,216,186,9931,15.447,142,3959,ขท.อำนาจเจริญ,อุบลราชธานี
2050,202,ห้วยยาง-เขมราฐ,98+323,2364,2416,255,297,286,2240,248,247,173,130,8656,15.954,188,3329,ขท.อำนาจเจริญ,อุบลราชธานี
2050,202,ห้วยยาง-เขมราฐ,100+744,2969,2282,212,120,206,2923,190,254,170,195,9521,11.921,161,3032,ขท.อำนาจเจริญ,อุบลราชธานี
2051,100,ชัยภูมิ-ตาดโตน,5+500,3090,3081,43,40,28,3072,566,201,379,102,10602,12.413,31,464,ขท.ชัยภูมิ,ชัยภูมิ
2054,100,ลาดใหญ่-ช่องสามหมอ,2+000,734,362,135,97,86,2132,415,368,159,115,4603,26.939,121,1251,ขท.ชัยภูมิ,ชัยภูมิ
2055,100,หนองสองห้อง-โคกสะอาด,6+000,1373,872,8,0,0,2209,205,100,79,88,4934,9.566,20,898,ขท.ขอนแก่นที่2(ชุมแพ),ชัยภูมิ
2061,100,ทางพาด-ห้วยตะกั่ว,1+000,268,118,0,0,0,1160,125,157,287,114,2229,30.642,6,507,ขท.ขอนแก่นที่3(บ้านไผ่),บุรีรัมย์
2061,200,ห้วยตะกั่ว-พุทไธสง,6+700,1846,766,3,3,1,2115,496,527,469,312,6538,27.654,2,819,ขท.บุรีรัมย์,บุรีรัมย์
2062,200,บ้านทุ่ม-มัญจาคีรี,24+200,2941,3564,76,28,21,424,374,283,264,136,8111,13.636,41,775,ขท.ขอนแก่นที่3(บ้านไผ่),ขอนแก่น
2063,100,บรบือ-โคกสี,2+000,2538,307,18,24,0,282,189,40,23,5,3426,8.202,0,1589,ขท.มหาสารคาม,มหาสารคาม
2065,100,พล-ลำชี,4+500,1217,1830,6,12,1,277,122,65,48,55,3633,8.34,10,1833,ขท.ขอนแก่นที่3(บ้านไผ่),ขอนแก่น
2065,100,พล-ลำชี,32+500,1279,157,1,2,0,85,55,17,48,27,1671,8.917,4,320,ขท.ขอนแก่นที่3(บ้านไผ่),ขอนแก่น
2065,200,ลำชี-คอนสวรรค์,42+283,293,61,0,0,0,926,111,99,114,83,1687,24.126,7,426,ขท.ชัยภูมิ,ชัยภูมิ
2067,101,ดอนหวาย-โนนสูง,5+500,2484,678,4,0,56,4263,244,64,75,37,7905,6.022,2,1497,ขท.นครราชสีมาที่1,นครราชสีมา
2067,102,โนนสูง-ขามสะแกแสง,16+442,828,134,1,0,40,1581,122,33,29,24,2792,8.883,26,1038,ขท.นครราชสีมาที่1,นครราชสีมา
2068,100,โคกกรวด-หนองสรวง,1+100,4654,359,163,41,56,1046,302,250,111,50,7032,11.519,35,2052,ขท.นครราชสีมาที่2,นครราชสีมา
2068,200,หนองสรวง-โนนไทย,24+166,908,345,0,6,36,237,195,125,145,103,2100,29.048,35,376,ขท.นครราชสีมาที่1,นครราชสีมา
2069,100,บำเหน็จณรงค์-ซับใหญ่,3+000,1841,245,59,59,0,877,133,240,579,78,4111,26.49,31,1074,ขท.ชัยภูมิ,ชัยภูมิ
2072,100,หนองปล้อง-พระบึง,1+000,3898,1303,20,9,3,1373,1100,68,6,6,7786,15.31,114,2264,ขท.นครราชสีมาที่3,นครราชสีมา
2073,101,นางรอง-บัวตารุ่ง,7+475,1807,567,245,63,10,3572,371,174,222,140,7171,13.666,53,2067,ขท.บุรีรัมย์,บุรีรัมย์
2073,102,บัวตารุ่ง-ลำปลายมาศ,40+000,1253,378,26,10,14,2380,170,171,189,130,4721,14.488,10,1763,ขท.บุรีรัมย์,บุรีรัมย์
2073,103,ลำปลายมาศ-หนองโดนน้อย,46+527,1720,574,207,51,37,1917,132,155,105,88,4986,11.392,69,1811,ขท.บุรีรัมย์,บุรีรัมย์
2073,200,หนองโดนน้อย-ชุมพวง,63+920,1306,535,19,0,4,3021,189,168,233,202,5677,14.021,10,2280,ขท.นครราชสีมาที่1,นครราชสีมา
2074,101,บุรีรัมย์-คูเมือง,13+057,2895,2175,282,203,124,8108,313,212,147,99,14558,7.542,0,4544,ขท.บุรีรัมย์,บุรีรัมย์
2074,102,คูเมือง-ลำน้ำมูล,43+580,2250,229,84,6,21,3311,252,148,236,87,6624,11.322,7,1451,ขท.บุรีรัมย์,บุรีรัมย์
2074,103,ลำน้ำมูล-พุทไธสง,53+500,2128,720,0,0,30,3568,602,781,348,310,8487,24.402,0,817,ขท.บุรีรัมย์,บุรีรัมย์
2076,100,ท่าตูม-หนองฮู,11+506,1365,971,45,61,31,1437,636,159,117,59,4881,21.778,58,1180,ขท.สุรินทร์,สุรินทร์
2076,100,ท่าตูม-หนองฮู,19+297,1774,857,56,36,32,1816,828,258,131,79,5867,23.249,50,2061,ขท.สุรินทร์,สุรินทร์
2076,100,ท่าตูม-หนองฮู,34+332,561,432,16,14,5,1291,348,224,169,113,3173,27.513,36,501,ขท.สุรินทร์,สุรินทร์
2076,200,หนองฮู-ส้มป่อยน้อย,57+485,705,289,68,2,0,1814,119,45,25,20,3087,6.835,1,651,ขท.ศรีสะเกษที่1,ศรีสะเกษ
2077,101,สุรินทร์-ลำดวน,5+176,3906,1263,118,7,0,5644,858,477,407,277,12957,15.636,35,3167,ขท.สุรินทร์,สุรินทร์
2077,103,สังขะ-บัวเชด,55+566,2710,2108,265,121,48,2134,1662,627,412,342,10429,30.799,241,2453,ขท.สุรินทร์,สุรินทร์
2079,102,ห้วยจริง-ศีขรภูมิ,31+731,840,184,36,13,0,1294,136,14,32,8,2557,7.939,4,742,ขท.สุรินทร์,สุรินทร์
2081,100,ตาฮะ-ลำพังชู,14+800,2313,1695,516,380,341,3447,553,544,536,444,10769,25.982,134,2192,ขท.สุรินทร์,สุรินทร์
2081,100,ตาฮะ-ลำพังชู,48+683,2215,1569,444,347,281,3312,552,459,473,465,10117,25.472,124,2039,ขท.สุรินทร์,สุรินทร์
2081,200,ลำพังชู-พุทไธสง,71+433,1505,549,0,0,0,1837,441,372,199,70,4973,21.757,5,929,ขท.บุรีรัมย์,บุรีรัมย์
2083,101,ส้มป่อยน้อย-หัวช้าง,0+805,1319,750,4,1,4,3221,480,218,261,80,6338,16.472,1,832,ขท.ศรีสะเกษที่1,ศรีสะเกษ
2083,102,หัวช้าง-สะเดา,23+500,2117,681,69,46,46,271,153,139,155,54,3731,15.894,17,1350,ขท.ศรีสะเกษที่1,ศรีสะเกษ
2083,200,สะเดา-คำเขื่อนแก้ว,48+505,4543,4229,29,28,24,1866,1662,20,25,21,12447,14.301,31,1678,ขท.ยโสธร,ยโสธร
2085,100,กันทรลักษ์-กันทรารมย์,6+450,4710,295,17,4,9,105,207,165,115,73,5700,10.053,22,1079,ขท.ศรีสะเกษที่2,ศรีสะเกษ
2085,100,กันทรลักษ์-กันทรารมย์,21+000,4561,871,8,9,6,345,592,508,285,449,7634,24.221,18,684,ขท.ศรีสะเกษที่2,ศรีสะเกษ
2085,100,กันทรลักษ์-กันทรารมย์,38+000,3351,226,3,7,3,53,64,60,26,30,3823,4.97,25,2037,ขท.ศรีสะเกษที่2,ศรีสะเกษ
2086,100,กู่พระโกนา-บ้านด่าน,26+253,2924,2400,539,432,377,1867,1790,491,410,377,11607,33.402,114,2702,ขท.ยโสธร,ร้อยเอ็ด
2086,201,บ้านด่าน-เมืองน้อย,27+862,476,923,5,0,0,82,82,28,35,47,1678,11.442,8,413,ขท.ศรีสะเกษที่1,ศรีสะเกษ
2086,201,บ้านด่าน-เมืองน้อย,50+162,1295,2665,39,24,8,124,150,89,50,26,4470,7.763,16,1853,ขท.ศรีสะเกษที่1,ศรีสะเกษ
2086,201,บ้านด่าน-เมืองน้อย,78+362,1940,974,28,21,4,492,355,106,61,14,3995,14.043,35,1614,ขท.ศรีสะเกษที่1,ศรีสะเกษ
2087,100,เหล่าผักใส-ท่าห้วยหลัว,0+500,509,107,6,0,1,482,65,17,11,5,1203,8.229,75,928,ขท.บึงกาฬ,สกลนคร
2089,100,มวกเหล็ก-แสลงพัน,6+500,2608,1692,171,154,84,1500,312,273,128,138,7060,15.425,31,1890,ขท.สระบุรี,สระบุรี
2089,200,แสลงพัน-คลองท่าข้าม,25+000,2004,3378,100,121,78,2727,499,401,312,87,9707,15.432,36,1973,ขท.ลพบุรีที่1,สระบุรี
2089,301,คลองท่าข้าม-น้ำตกวังก้านเหลือง,34+000,2270,1014,706,574,640,2577,825,934,692,562,10794,39.161,5,1456,ขท.ลพบุรีที่2(ลำนารายณ์),ลพบุรี
2089,301,คลองท่าข้าม-น้ำตกวังก้านเหลือง,47+000,2028,616,555,529,542,2157,506,883,801,456,9073,40.968,19,1318,ขท.ลพบุรีที่2(ลำนารายณ์),ลพบุรี
2089,302,น้ำตกวังก้านเหลือง-ลำนารายณ์,68+900,2183,1166,559,468,504,2481,638,610,488,422,9519,32.882,6,1417,ขท.ลพบุรีที่2(ลำนารายณ์),ลพบุรี
2090,100,ปางแก-อุทยานแห่งชาติเขาใหญ่,3+500,8315,4253,334,284,264,1124,797,788,464,368,16991,17.45,106,2872,ขท.นครราชสีมาที่2,นครราชสีมา
2091,101,สว่างแดนดิน-โคกสี,2+000,900,346,43,6,0,2429,176,72,31,37,4040,7.97,19,2062,ขท.สกลนครที่2(สว่างแดนดิน),สกลนคร
2091,102,โคกสี-หนองแวง,27+420,399,71,5,2,0,941,83,26,30,5,1562,9.347,9,707,ขท.สกลนครที่2(สว่างแดนดิน),สกลนคร
2091,102,โคกสี-หนองแวง,58+200,489,194,36,21,31,930,94,77,62,66,2000,17.55,114,723,ขท.สกลนครที่2(สว่างแดนดิน),สกลนคร
