datetime,เกิดเหตุ,temperature_F,humidity_%,wind_speed_kmh,pressure_in,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday
2021-09-03,0,81.316875,76.53770833333333,6.816458333333333,29.784166666666668,89.0,402.0,100.0,4,0,0
2021-09-04,0,82.22729166666666,80.703125,4.1935416666666665,29.707083333333333,85.0,515.0,99.0,5,1,0
2021-09-05,0,83.14812500000001,84.74958333333333,4.087083333333333,29.668958333333336,89.0,459.0,102.0,6,1,0
2021-09-06,0,83.79333333333334,82.22145833333333,1.8099999999999998,29.686041666666668,87.0,362.0,99.0,0,0,0
2021-09-07,1,77.38270833333333,96.19270833333333,3.4579166666666663,29.658541666666665,87.0,364.0,105.0,1,0,0
2021-09-08,0,84.08312500000001,80.69479166666666,3.4560416666666662,29.696875000000002,81.0,333.0,107.0,2,0,0
2021-09-09,0,77.920625,93.12229166666667,3.89,29.714166666666667,79.0,334.0,102.0,3,0,0
2021-09-10,0,83.40770833333333,77.624375,6.752291666666667,29.66625,81.0,385.0,101.0,4,0,0
2021-09-11,0,80.04333333333334,95.22874999999999,3.2614583333333336,29.691458333333333,100.0,474.0,101.0,5,1,0
2021-09-12,0,78.99979166666667,85.10000000000001,4.793541666666667,29.790208333333336,93.0,431.0,104.0,6,1,0
2021-09-13,0,78.333125,92.00583333333333,4.848958333333333,29.696250000000003,85.0,389.0,111.0,0,0,0
2021-09-14,0,81.60083333333334,84.87541666666667,4.501458333333333,29.712708333333335,83.0,352.0,110.0,1,0,0
2021-09-15,0,80.09833333333333,89.70791666666668,1.2179166666666668,29.727083333333336,76.0,318.0,107.0,2,0,0
2021-09-16,0,81.00354166666666,85.41145833333333,2.5452083333333335,29.705416666666665,85.0,324.0,105.0,3,0,0
2021-09-17,2,80.06979166666666,92.08875,1.8708333333333333,29.706458333333334,80.0,373.0,104.0,4,0,0
2021-09-18,0,82.15895833333333,80.46541666666667,3.076875,29.70625,82.0,471.0,101.0,5,1,0
2021-09-19,0,81.13604166666667,84.96916666666667,5.727083333333333,29.72729166666667,97.0,504.0,99.0,6,1,0
2021-09-20,0,80.46354166666667,83.970625,6.9075,29.711250000000003,101.0,439.0,99.0,0,0,0
2021-09-21,0,79.70083333333334,88.55979166666667,4.382916666666667,29.686666666666667,86.0,364.0,103.0,1,0,0
2021-09-22,0,80.98416666666667,86.47854166666667,4.6745833333333335,29.683958333333333,91.0,341.0,105.0,2,0,0
2021-09-23,0,81.04020833333333,86.22895833333332,1.8029166666666667,29.690208333333334,92.0,371.0,95.0,3,0,0
2021-09-24,0,82.79895833333333,80.1575,2.6954166666666666,29.691666666666666,102.0,448.0,98.0,4,0,1
2021-09-25,0,77.34270833333333,96.51020833333332,1.8504166666666668,29.68104166666667,105.0,441.0,104.0,5,1,0
2021-09-26,0,78.135625,91.33333333333333,2.3591666666666664,29.661875,93.0,436.0,96.0,6,1,0
2021-09-27,0,79.35458333333334,90.43729166666667,2.1374999999999997,29.670208333333335,95.0,427.0,96.0,0,0,0
2021-09-28,0,82.26354166666667,83.3125,3.656041666666667,29.6775,93.0,421.0,101.0,1,0,0
2021-09-29,0,80.55104166666666,90.79062499999999,2.968541666666667,29.673125,80.0,415.0,101.0,2,0,0
2021-09-30,0,82.28041666666667,85.54166666666667,2.71625,29.673125,74.0,401.0,107.0,3,0,0
2021-10-01,0,75.69333333333333,91.26437499999999,3.200625,29.7025,81.0,416.0,109.0,4,0,0
2021-10-02,0,80.07083333333334,81.328125,4.819583333333333,29.683541666666667,86.0,458.0,98.0,5,1,0
2021-10-03,0,81.14979166666667,75.41104166666666,7.37125,29.781041666666667,85.0,391.0,96.0,6,1,0
2021-10-04,2,83.045625,80.47145833333333,4.622708333333334,29.727500000000003,79.0,358.0,102.0,0,0,0
2021-10-05,0,82.27791666666667,91.401875,3.063125,29.651875,73.0,371.0,106.0,1,0,0
2021-10-06,0,80.26916666666666,92.35374999999999,2.3116666666666665,29.685000000000002,80.0,372.0,106.0,2,0,0
2021-10-07,0,81.056875,84.29208333333334,4.624583333333333,29.632499999999997,76.0,311.0,100.0,3,0,0
2021-10-08,0,82.67145833333333,82.32145833333333,5.694166666666667,29.67125,77.0,317.0,97.0,4,0,0
2021-10-09,0,79.665,91.97395833333333,3.3468750000000003,29.709166666666665,85.0,390.0,102.0,5,1,0
2021-10-10,0,83.13229166666666,79.38645833333334,5.886458333333334,29.651041666666668,90.0,475.0,102.0,6,1,0
2021-10-11,0,76.874375,99.74958333333332,1.2716666666666667,29.725416666666664,98.0,392.0,100.0,0,0,0
2021-10-12,0,79.62458333333333,88.56604166666666,6.23875,29.782916666666665,100.0,376.0,102.0,1,0,0
2021-10-13,0,84.49270833333334,72.15083333333332,7.706666666666667,29.608333333333334,97.0,427.0,94.0,2,0,1
2021-10-14,0,83.83708333333333,75.5325,3.9416666666666664,29.608125,86.0,438.0,102.0,3,0,0
2021-10-15,0,83.78604166666666,79.03041666666667,3.7927083333333336,29.605833333333333,75.0,481.0,102.0,4,0,0
2021-10-16,0,82.62645833333333,83.42770833333333,3.5039583333333333,29.656041666666667,82.0,437.0,100.0,5,1,0
2021-10-17,0,78.94687499999999,93.89958333333334,1.891875,29.713333333333335,87.0,373.0,99.0,6,1,0
2021-10-18,0,81.713125,84.58166666666666,1.9625000000000001,29.72729166666667,79.0,336.0,101.0,0,0,0
2021-10-19,0,82.09395833333333,88.46020833333334,3.5245833333333336,29.784166666666668,85.0,353.0,101.0,1,0,0
2021-10-20,1,81.48875,85.91833333333334,4.011666666666667,29.801041666666666,88.0,321.0,107.0,2,0,0
2021-10-21,0,79.60041666666667,90.4975,3.9179166666666667,29.79104166666667,88.0,346.0,115.0,3,0,0
2021-10-22,0,79.31895833333333,90.08354166666668,2.910625,29.782291666666666,88.0,406.0,104.0,4,0,0
2021-10-23,0,79.50937499999999,87.645625,2.6797916666666666,29.772916666666664,88.0,553.0,92.0,5,1,1
2021-10-24,0,79.76854166666666,89.08333333333333,1.810625,29.748333333333335,95.0,577.0,92.0,6,1,0
2021-10-25,0,78.435625,95.208125,1.3260416666666666,29.721249999999998,90.0,529.0,96.0,0,0,1
2021-10-26,0,81.078125,87.96375,3.0035416666666666,29.699791666666666,85.0,453.0,102.0,1,0,0
2021-10-27,0,79.11833333333333,95.30687499999999,2.058333333333333,29.709999999999997,80.0,399.0,102.0,2,0,0
2021-10-28,0,80.83729166666667,85.8575,2.8125,29.71375,79.0,373.0,107.0,3,0,0
2021-10-29,0,82.30875,83.621875,3.1164583333333336,29.737916666666667,90.0,370.0,107.0,4,0,0
2021-10-30,0,81.64,86.91666666666667,3.37625,29.76875,90.0,410.0,97.0,5,1,0
2021-10-31,0,78.07895833333333,95.90833333333335,2.26375,29.774375000000003,86.0,486.0,93.0,6,1,0
2021-11-01,1,76.28666666666668,90.66645833333332,5.170208333333333,29.71875,84.0,411.0,96.0,0,0,0
2021-11-02,0,81.586875,80.31395833333333,6.047083333333333,29.703333333333333,86.0,375.0,96.0,1,0,0
2021-11-03,0,81.78020833333333,74.65208333333334,8.268333333333333,29.770833333333332,88.0,411.0,99.0,2,0,0
2021-11-04,0,84.09479166666667,80.925,4.759166666666666,29.749583333333334,80.0,415.0,102.0,3,0,0
2021-11-05,0,83.68583333333333,84.37520833333333,4.55375,29.645,86.0,412.0,105.0,4,0,0
2021-11-06,0,83.09458333333333,78.85145833333333,4.326041666666667,29.64854166666667,96.0,474.0,104.0,5,1,0
2021-11-07,0,80.89562500000001,85.67750000000001,2.706875,29.69520833333333,83.0,418.0,107.0,6,1,0
2021-11-08,0,81.98333333333333,78.921875,6.0910416666666665,29.716458333333335,82.0,358.0,116.0,0,0,0
2021-11-09,0,82.73270833333333,81.52104166666668,2.454375,29.688958333333332,83.0,394.0,111.0,1,0,0
2021-11-10,0,83.77645833333334,76.69104166666666,5.517291666666666,29.62125,80.0,455.0,101.0,2,0,0
2021-11-11,0,76.17458333333333,100.0,0.5812499999999999,29.703541666666666,79.0,405.0,103.0,3,0,0
2021-11-12,0,79.93145833333334,83.34041666666667,6.138333333333333,29.781666666666666,81.0,375.0,99.0,4,0,0
2021-11-13,0,77.38666666666667,97.14625000000001,1.7218749999999998,29.696875000000002,100.0,375.0,98.0,5,1,0
2021-11-14,1,79.96395833333334,88.02,2.6689583333333338,29.698541666666667,106.0,465.0,97.0,6,1,0
2021-11-15,0,79.458125,91.60395833333332,2.8156250000000003,29.677916666666665,100.0,446.0,99.0,0,0,0
2021-11-16,1,80.149375,91.16583333333334,3.1602083333333333,29.67,93.0,388.0,103.0,1,0,0
2021-11-17,0,78.13312499999999,95.12520833333333,4.206666666666666,29.68166666666667,80.0,373.0,109.0,2,0,0
2021-11-18,0,78.674375,92.54166666666667,4.413333333333333,29.66604166666667,79.0,347.0,115.0,3,0,0
2021-11-19,0,79.48104166666667,90.70875000000001,2.750625,29.638958333333335,92.0,314.0,109.0,4,0,0
2021-11-20,0,80.623125,88.29208333333334,3.1314583333333332,29.642083333333332,103.0,443.0,107.0,5,1,0
2021-11-21,0,81.37166666666667,87.469375,2.4125,29.671875,98.0,514.0,106.0,6,1,0
2021-11-22,0,78.33395833333334,95.711875,2.4724999999999997,29.680000000000003,98.0,463.0,106.0,0,0,0
2021-11-23,0,78.81270833333333,92.54145833333332,2.7235416666666663,29.671666666666667,96.0,409.0,109.0,1,0,0
2021-11-24,0,77.74458333333334,95.138125,4.536041666666667,29.714791666666667,96.0,354.0,106.0,2,0,0
2021-11-25,0,77.86333333333333,96.00666666666666,2.6947916666666667,29.720208333333332,90.0,369.0,100.0,3,0,0
2021-11-26,0,77.62125,95.97854166666667,3.2027083333333333,29.732708333333335,93.0,348.0,102.0,4,0,0
2021-11-27,1,79.60000000000001,91.625625,3.2468749999999997,29.717291666666668,92.0,385.0,105.0,5,1,0
2021-11-28,0,75.54875,99.64479166666666,2.7035416666666667,29.720625,92.0,422.0,105.0,6,1,0
2021-11-29,0,75.03791666666667,99.0,0.9656250000000001,29.687083333333334,85.0,426.0,105.0,0,0,0
2021-11-30,0,77.99645833333334,91.22916666666667,2.0833333333333335,29.661041666666666,82.0,389.0,103.0,1,0,0
2021-12-01,0,78.11583333333333,87.22916666666667,6.798333333333333,29.721666666666668,77.0,451.0,102.0,2,0,0
2021-12-02,0,82.84020833333334,79.59479166666667,6.557291666666667,29.73229166666667,79.0,461.0,99.0,3,0,0
2021-12-03,1,83.25208333333333,76.69458333333334,7.34125,29.784791666666667,89.0,424.0,96.0,4,0,0
2021-12-04,1,80.87291666666667,85.96125,4.59125,29.760833333333334,93.0,504.0,100.0,5,1,0
2021-12-05,0,80.42145833333333,93.04166666666667,2.825208333333333,29.638125,95.0,605.0,94.0,6,1,1
2021-12-06,0,83.38229166666666,84.05645833333334,3.0245833333333336,29.678541666666664,96.0,620.0,95.0,0,0,1
2021-12-07,0,82.58562500000001,81.44145833333333,2.455625,29.692083333333333,88.0,537.0,107.0,1,0,0
2021-12-08,0,84.11,76.38416666666667,4.81375,29.751666666666665,84.0,448.0,103.0,2,0,0
2021-12-09,0,82.79083333333334,83.494375,3.783333333333333,29.660416666666666,83.0,371.0,98.0,3,0,0
2021-12-10,0,84.085,74.0475,5.212916666666667,29.628958333333333,94.0,448.0,90.0,4,0,1
2021-12-11,0,77.745625,96.02104166666668,3.7120833333333336,29.693541666666665,90.0,470.0,91.0,5,1,0
2021-12-12,0,80.03583333333333,81.57770833333333,5.463333333333334,29.774583333333336,88.0,467.0,95.0,6,1,0
2021-12-13,0,79.42416666666666,87.569375,2.834375,29.753125,94.0,418.0,96.0,0,0,0
2021-12-14,0,78.895625,86.56104166666667,5.019791666666666,29.725416666666664,96.0,381.0,103.0,1,0,0
2021-12-15,0,80.62666666666667,86.85416666666667,5.079166666666667,29.717708333333334,93.0,339.0,107.0,2,0,0
2021-12-16,0,78.7725,91.25145833333333,3.1060416666666666,29.728125000000002,91.0,362.0,104.0,3,0,0
2021-12-17,1,77.07979166666667,100.0,4.583541666666666,29.71104166666667,88.0,407.0,100.0,4,0,0
2021-12-18,1,79.69104166666666,92.508125,5.533333333333334,29.704791666666665,93.0,480.0,93.0,5,1,0
2021-12-19,0,78.645625,93.40833333333335,2.220625,29.752916666666668,91.0,466.0,90.0,6,1,0
2021-12-20,0,78.97729166666666,87.04729166666668,4.3125,29.773958333333336,97.0,389.0,96.0,0,0,0
2021-12-21,0,76.9075,95.23645833333335,4.9525,29.77625,84.0,386.0,95.0,1,0,0
2021-12-22,0,79.01666666666667,87.68354166666667,3.4893750000000003,29.765625,72.0,410.0,102.0,2,0,0
2021-12-23,0,80.37520833333333,85.13583333333334,3.998333333333333,29.746875,77.0,396.0,106.0,3,0,0
2021-12-24,0,80.83208333333333,84.18166666666666,4.286041666666667,29.738333333333333,78.0,393.0,100.0,4,0,0
2021-12-25,0,81.17937500000001,82.79291666666667,4.5531250000000005,29.758750000000003,88.0,512.0,89.0,5,1,0
2021-12-26,0,80.63666666666667,84.40520833333333,5.2804166666666665,29.78708333333333,91.0,522.0,93.0,6,1,0
2021-12-27,1,79.98895833333333,81.94270833333333,5.180208333333334,29.81375,77.0,438.0,100.0,0,0,0
2021-12-28,0,79.93520833333334,84.05291666666666,6.409375,29.77875,79.0,386.0,110.0,1,0,0
2021-12-29,3,80.06083333333333,87.47395833333333,8.965625000000001,29.762291666666666,83.0,414.0,107.0,2,0,0
2021-12-30,1,79.53166666666667,86.66708333333334,10.331458333333334,29.78625,88.0,450.0,92.0,3,0,0
2021-12-31,0,80.84041666666667,80.80145833333333,11.112499999999999,29.793125,102.0,620.0,78.0,4,0,1
