ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
4015,100,บ้านตาล - เขาธง,21+000,7094,4697,1210,182,174,4744,1149,494,404,190,20338,12.75,68,6157,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4015,201,เขาธง - ฉวาง,38+000,4281,3898,144,64,15,1828,191,61,14,3,10499,3.32,8,2674,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4015,202,ฉวาง - ห้วยปริก,61+645,2186,2242,24,18,10,707,248,87,34,35,5591,7.73,5,2332,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4015,300,ห้วยปริก - บ้านส้อง,91+837,2855,2636,0,0,0,3232,219,167,80,73,9262,5.82,2,2149,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4016,101,นครศรีธรรมราช - พรหมคีรี,8+200,12488,8883,5423,166,149,4787,1296,739,408,233,34572,8.65,93,12027,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4016,101,นครศรีธรรมราช - พรหมคีรี,11+500,6106,5171,798,15,17,4351,1017,449,141,50,18115,9.32,32,4741,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4016,102,พรหมคีรี - นบพิตำ,32+000,1849,1107,99,22,0,1742,174,101,52,17,5163,7.09,7,1492,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4018,100,ทุ่งโป๊ะ - ไม้เสียบ,4+400,1052,860,52,6,9,1396,262,156,96,33,3922,14.33,13,973,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4018,100,ทุ่งโป๊ะ - ไม้เสียบ,16+777,1141,878,41,0,6,1654,281,177,119,34,4331,14.25,17,1191,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4018,200,ไม้เสียบ - หัวถนน,29+562,1388,1427,8,12,0,353,197,18,0,0,3403,6.67,1,3025,พัทลุง,พัทลุง
4018,200,ไม้เสียบ - หัวถนน,42+272,493,303,15,0,0,638,120,59,1,0,1629,11.05,115,912,พัทลุง,พัทลุง
4019,100,ทุ่งใหญ่ - ช้างกลาง,6+300,1968,880,78,44,27,517,366,322,211,98,4511,23.68,54,1656,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4020,100,เมืองภูเก็ต - กะทู้,1+112,15014,488,306,46,41,4634,267,94,13,6,20909,2.23,24,10328,ภูเก็ต,ภูเก็ต
4021,100,เมืองภูเก็ต - ห้าแยกฉลอง,0+651,8698,4935,72,10,8,9300,308,88,5,0,23424,1.79,47,15915,ภูเก็ต,ภูเก็ต
4022,100,โรงเรียนวิชิตสงคราม - สนามสุรกุล,0+200,3165,107,32,17,17,1837,43,3,0,0,5221,1.53,1,2546,ภูเก็ต,ภูเก็ต
4023,100,เมืองภูเก็ต - แหลมพันวา,2+450,1662,584,36,12,11,2023,71,33,2,0,4434,2.91,30,3787,ภูเก็ต,ภูเก็ต
4023,100,เมืองภูเก็ต - แหลมพันวา,6+800,1599,1228,53,11,3,1635,43,20,2,1,4595,1.74,38,3744,ภูเก็ต,ภูเก็ต
4024,101,บางคู  - ตีนเขา,2+000,15476,2345,145,16,67,11205,899,428,226,192,30999,5.90,26,7027,ภูเก็ต,ภูเก็ต
4024,101,บางคู  - ตีนเขา,11+037,27573,726,332,205,60,17275,385,182,73,55,46866,2.05,45,17079,ภูเก็ต,ภูเก็ต
4024,102,ตีนเขา - หาดราไวย์,19+559,4370,1237,61,0,0,3997,85,23,2,0,9775,1.13,35,7626,ภูเก็ต,ภูเก็ต
4025,100,ท่าเรือ -  เชิงทะเล,3+160,4255,1348,52,12,10,4463,142,54,2,4,10342,2.17,32,4372,ภูเก็ต,ภูเก็ต
4026,100,ทางเข้าสนามบินภูเก็ต,1+500,7935,1268,109,230,7,3710,90,23,7,7,13386,2.72,15,4705,ภูเก็ต,ภูเก็ต
4027,100,ท่าเรือ - เมืองใหม่,0+500,7799,326,47,27,9,9321,637,240,23,26,18455,5.21,28,6922,ภูเก็ต,ภูเก็ต
4028,100,ห้าแยกฉลอง - กะรน,0+500,6884,6144,51,8,7,5394,467,108,1,0,19064,3.10,24,10821,ภูเก็ต,ภูเก็ต
4029,100,กะทู้ - ป่าตอง,0+000,13192,7647,57,7,7,7746,453,214,0,0,29323,2.32,24,17062,ภูเก็ต,ภูเก็ต
4030,100,ถลาง - หาดราไวย์,1+000,3213,1656,100,6,10,3833,65,32,2,0,8917,1.29,34,6361,ภูเก็ต,ภูเก็ต
4030,100,ถลาง - หาดราไวย์,13+950,4504,2073,60,12,8,3634,256,22,2,0,10571,2.84,59,5728,ภูเก็ต,ภูเก็ต
4030,100,ถลาง - หาดราไวย์,24+140,7631,6255,44,6,5,5984,91,31,1,0,20048,0.67,22,8480,ภูเก็ต,ภูเก็ต
4031,100,มุดดอกขาว - สนามบินภูเก็ต,1+200,2780,158,50,7,28,2383,185,57,41,18,5707,5.89,25,3171,ภูเก็ต,ภูเก็ต
4031,100,มุดดอกขาว - สนามบินภูเก็ต,10+722,3260,443,20,37,15,2722,139,42,20,11,6709,3.94,12,3316,ภูเก็ต,ภูเก็ต
4032,101,บางไทร - ตำตัว,1+000,1035,422,23,9,12,1696,58,18,27,6,3306,3.93,15,3111,ภูเก็ต,พังงา
4033,100,ในช่อง - ในไร่,3+000,1283,146,3,6,8,183,75,59,23,30,1816,11.07,20,825,กระบี่,กระบี่
4034,100,ปากน้ำกระบี่ - เขาทอง,11+400,4659,456,95,32,0,2606,92,47,2,23,8012,2.45,96,4801,กระบี่,กระบี่
4037,100,เหนือคลอง - สองแพรก,23+000,2421,1646,639,97,168,3648,472,521,613,340,10565,20.93,228,2798,กระบี่,กระบี่
4037,200,สองแพรก - ควนสว่าง,46+800,2185,2020,193,135,217,748,336,234,242,131,6441,20.11,0,2303,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4038,100,คลองท่อม - ทุ่งใหญ่,5+000,883,615,67,32,2,191,94,76,68,22,2050,14.34,13,891,กระบี่,กระบี่
4038,100,คลองท่อม - ทุ่งใหญ่,48+000,830,592,7,73,26,1326,107,146,115,89,3311,16.79,33,779,กระบี่,นครศรีธรรมราช
4038,200,ทุ่งใหญ่ - วัดขนาน,55+683,752,525,0,0,5,882,156,137,43,6,2506,13.85,11,1130,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4041,100,บางผึ้ง - โคกยาง,2+000,655,405,96,18,12,745,74,34,12,9,2060,7.72,14,1063,กระบี่,กระบี่
4045,100,บางรัก - ควนขัน,2+665,5335,2779,101,42,54,8669,260,83,35,21,17379,2.85,18,6948,ตรัง,ตรัง
4046,101,ตรัง - สิเกา,9+479,4386,3543,0,0,31,6053,609,529,279,201,15631,10.55,93,3880,ตรัง,ตรัง
4046,102,ถนนเลี่ยงเมืองสิเกา,32+879,2410,2297,0,0,0,3051,367,264,173,91,8653,10.34,41,1591,ตรัง,ตรัง
4046,200,สิเกา - ควนกุน,41+865,2718,1262,132,29,22,1994,128,126,107,69,6587,7.30,98,2154,กระบี่,ตรัง
4047,100,ลำปำ - พัทลุง,4+560,2927,2984,115,90,46,2423,141,76,8,0,8810,4.10,47,2895,พัทลุง,พัทลุง
4048,100,สี่แยกช่องโก - ทุ่งข่า,2+100,6995,5309,762,635,381,4946,369,224,136,81,19838,9.21,50,6114,พัทลุง,พัทลุง
4049,100,ห้วยทราย - ปากพะยูน,18+200,898,241,4,5,2,1487,354,192,26,5,3214,18.17,5,1618,พัทลุง,พัทลุง
4051,100,นาลาน - เจ๊ะบิลัง,1+000,2062,2241,26,11,10,3187,139,64,18,8,7766,3.22,45,3437,สตูล,สตูล
4052,100,เขาขาว - ท่าเรือปากบารา,3+663,4690,4910,63,55,5,4096,268,174,103,26,14390,4.39,52,6082,สตูล,สตูล
4053,100,ควนเนียง - ปากบาง,2+300,1543,1343,84,60,21,580,53,27,1,0,3712,4.36,80,1365,สตูล,สงขลา
4054,100,สะเดา - มาเลเซีย (เขตแดนไทย/มาเลเซีย),6+000,2035,908,162,137,25,2801,157,198,97,693,7213,18.12,16,1899,สงขลาที่ 2 (นาหม่อม),สงขลา
4055,101,นราธิวาส - มะนังตายอ,4+892,1965,2444,46,2,4,1756,40,49,31,35,6372,2.53,86,2118,นราธิวาส,นราธิวาส
4055,102,มะนังตายอ - จือมอ,23+736,1924,1630,34,21,9,1894,284,277,20,12,6105,10.21,11,4151,นราธิวาส,นราธิวาส
4055,102,มะนังตายอ - จือมอ,34+536,1504,1468,28,13,1,1665,268,284,6,8,5245,11.06,9,3712,นราธิวาส,นราธิวาส
4055,103,จือมอ - สุคิริน,64+436,1178,1102,7,0,0,1756,0,4,0,0,4047,0.10,0,1502,นราธิวาส,นราธิวาส
4056,102,โคกสุมุ - บ้านโคก,6+633,4912,3156,52,30,1,2724,257,286,24,24,11466,5.43,9,4106,นราธิวาส,นราธิวาส
4056,103,บ้านโคก - สุไหงโก - ลก,42+400,3016,2863,0,0,29,2469,42,42,34,0,8495,1.73,20,4583,นราธิวาส,นราธิวาส
4056,103,บ้านโคก - สุไหงโก - ลก,52+880,10388,4045,0,0,38,5462,37,37,39,32,20078,0.91,21,15321,นราธิวาส,นราธิวาส
4057,100,สุไหงโก - ลก - บูเก๊ะตา (เขตแดนไทย /มาเลเซีย),1+677,2090,2093,0,0,27,2051,30,32,33,32,6388,2.41,18,4320,นราธิวาส,นราธิวาส
4057,100,สุไหงโก - ลก - บูเก๊ะตา (เขตแดนไทย /มาเลเซีย),16+377,2176,2246,0,0,0,2286,26,22,0,0,6756,0.71,16,3987,นราธิวาส,นราธิวาส
4058,101,ยี่งอ - มะรือโบ,4+011,1746,1799,19,32,17,851,133,192,18,0,4807,8.16,95,1511,นราธิวาส,นราธิวาส
4058,102,มะรือโบ - รือเสาะ,27+546,1070,810,46,8,3,572,15,12,3,2,2541,1.69,35,1429,นราธิวาส,นราธิวาส
4060,100,สายบุรี - กะรุบี,2+000,1624,1582,132,123,45,565,196,150,0,0,4417,11.64,13,1480,ปัตตานี,ปัตตานี
4060,200,กะรุบี - ต๊ะโล๊ะหะลอ,25+400,1272,1417,10,35,14,272,32,27,7,1,3087,3.76,0,2163,ยะลา,ยะลา
4060,300,ตะโล๊ะหะลอ - ศรีสาคร,34+050,1479,1151,42,8,6,557,30,18,2,4,3297,2.06,42,1488,นราธิวาส,นราธิวาส
4061,101,ยะรัง - สะกำ,3+200,1304,878,35,30,12,114,36,34,14,7,2464,5.40,48,1890,ปัตตานี,ปัตตานี
4063,100,ปารามีแต - โกตาบารู,6+400,4736,4694,48,52,1,2236,1452,800,171,49,14239,17.73,98,4239,ยะลา,ยะลา
4065,100,บ้านเนียง - ยะหา,3+200,3570,5215,329,0,0,417,303,188,45,124,10191,6.48,12,5304,ยะลา,ยะลา
4066,100,โกตาบารู - บือเล็งใต้,5+472,3982,2125,66,24,0,1304,193,99,49,61,7903,5.39,9,2792,ยะลา,ยะลา
4066,100,โกตาบารู - บือเล็งใต้,11+486,2535,2681,1,0,0,633,281,235,83,57,6506,10.08,7,2357,ยะลา,ยะลา
4067,100,โกตาบารู - แบหอ,0+400,1734,2169,9,45,1,671,82,47,39,15,4812,4.76,19,3471,ยะลา,ยะลา
4068,100,ลำใหม่ - ลำพะยา,4+500,1150,572,3,0,0,121,48,10,0,0,1904,3.05,91,1396,ยะลา,ยะลา
4070,100,ยะหา - บาละ,2+054,3615,4346,15,103,8,233,106,67,12,6,8511,3.55,0,4527,ยะลา,ยะลา
4071,100,โกตาบารู - วังพญา,5+000,963,895,10,18,0,746,63,29,20,1,2745,4.77,15,1510,ยะลา,ยะลา
4071,200,วังพญา - พิเทน,21+000,475,946,24,15,8,20,23,10,12,6,1539,4.81,9,1021,ปัตตานี,ปัตตานี
4074,100,กะลาพอ - ปากู,2+000,780,1024,87,14,10,266,244,47,21,15,2508,14.00,14,1256,ปัตตานี,ปัตตานี
4075,100,ตอหลัง - บ้านนอก,5+800,320,132,15,0,0,250,14,7,0,0,738,2.85,13,659,ปัตตานี,ปัตตานี
4077,101,ยะหา - บาจุ,4+500,2537,2660,89,50,67,86,108,96,73,6,5772,6.93,151,2599,ยะลา,ยะลา
4081,100,ท่านางพรหม - จงเก,2+582,1934,212,9,4,4,1412,94,115,11,4,3799,6.11,2,1285,พัทลุง,พัทลุง
4082,100,ยะลา - โต๊ะปะเก๊ะ,1+335,4871,1862,89,41,6,221,198,93,13,33,7427,5.17,29,6670,ยะลา,ยะลา
4083,100,ทางเข้าระโนด,1+000,3134,877,130,187,20,6978,151,89,33,20,11619,4.30,59,6990,สงขลาที่ 1,สงขลา
4084,102,นราธิวาส - สะปอม,9+955,2539,1371,39,14,7,2885,55,73,36,24,7043,2.97,134,3888,นราธิวาส,นราธิวาส
4085,100,ปากน้ำเทพา - ธารคีรี,8+105,1012,614,0,0,0,2561,116,92,72,10,4477,6.48,18,1673,สงขลาที่ 2 (นาหม่อม),สงขลา
4085,100,ปากน้ำเทพา - ธารคีรี,19+950,654,500,0,0,0,2195,124,105,81,71,3730,10.21,1,1031,สงขลาที่ 2 (นาหม่อม),สงขลา
4085,100,ปากน้ำเทพา - ธารคีรี,45+100,623,107,0,0,0,1939,80,71,47,1,2868,6.94,19,1804,สงขลาที่ 2 (นาหม่อม),สงขลา
4089,100,เตาปูน - ท่าสาป,0+209,1773,267,1,0,0,71,64,97,76,30,2379,11.22,15,1480,ยะลา,ยะลา
4090,100,นบปริง - นิคม,1+520,976,544,102,60,36,3025,165,103,180,9,5200,10.64,2,1376,พังงา,พังงา
4090,200,นิคม - หินดาน,30+600,566,108,20,3,5,1548,76,50,87,21,2484,9.74,8,677,ภูเก็ต,พังงา
4091,101,บางสีกิ้ม - เขาค่าย,2+500,111,65,0,0,0,559,87,28,4,0,854,13.93,17,596,ระนอง,ระนอง
4091,101,บางสีกิ้ม - เขาค่าย,19+088,102,46,54,5,0,599,82,24,1,1,914,12.36,10,466,ระนอง,ระนอง
4091,101,บางสีกิ้ม - เขาค่าย,43+173,891,119,11,1,0,605,50,27,10,0,1714,5.13,10,362,ระนอง,ระนอง
4091,102,เขาค่าย - เขาปีบ,59+373,4376,53,15,0,0,1885,205,77,35,40,6686,5.34,1,1766,ระนอง,ชุมพร
4092,100,รามัน - จะรังตาดง,14+300,280,162,0,0,0,294,20,14,7,0,777,5.28,38,696,ยะลา,ยะลา
4092,200,จะรังตาดง - มายอ,30+000,560,767,23,18,16,16,24,15,10,9,1458,6.31,20,822,ปัตตานี,ปัตตานี
4094,101,บ่อล้อ - เชียรใหญ่,2+000,2282,1710,116,49,17,982,304,160,49,11,5680,10.39,7,1723,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4094,102,เชียรใหญ่ - ปากพนัง,29+550,2376,2253,77,30,18,1426,134,70,32,12,6428,4.61,46,2191,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4095,100,สะบ้าย้อย - เขาแดง,1+050,742,314,4,0,0,2736,80,45,19,19,3959,4.12,0,2516,สงขลาที่ 2 (นาหม่อม),สงขลา
4098,100,เขามัทรี - หาดทรายรี,2+600,860,195,48,64,1,1426,34,57,22,21,2728,7.30,76,1682,ชุมพร,ชุมพร
4099,100,เขาม่วง - วัดแหลมทราย,5+500,430,222,8,0,0,674,153,8,12,2,1509,11.60,12,649,ชุมพร,ชุมพร
4100,100,ทำเนียบ - คีรีรัฐนิคม,0+500,1213,723,0,8,0,726,148,95,33,16,2962,10.13,10,859,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4103,101,ปากพูน - เบญจม,9+000,6811,6431,480,205,123,4787,571,471,193,148,20220,8.46,68,3827,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4103,102,เบญจม - จังหูน,23+500,11393,888,113,16,16,8888,865,313,240,182,22914,7.12,9,2743,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4103,102,เบญจม - จังหูน,30+799,2185,478,24,18,15,2374,407,114,139,136,5890,14.08,34,988,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4107,100,มะรือโบ - ตันหยงมัส,5+500,2243,1906,0,0,0,1472,354,349,0,0,6324,11.12,15,1871,นราธิวาส,นราธิวาส
4110,101,ทุ่งสง - ทุ่งใหญ่,42+870,1603,520,38,58,38,424,148,96,62,26,3013,14.21,10,1270,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4110,102,ทุ่งใหญ่ - บางรูป,53+733,1631,1545,27,0,0,317,290,338,197,203,4548,22.60,18,1062,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4110,200,บางรูป - พระแสง,84+733,1342,2073,59,88,0,618,271,158,135,93,4837,15.40,0,1467,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4112,100,สี่แยกละแม - สวนแตง,0+222,1922,1235,28,0,0,2152,227,155,113,51,5883,9.28,99,2163,ชุมพร,ชุมพร
4112,201,สวนแตง - ไชยา,22+972,665,776,0,10,0,467,127,51,16,7,2119,9.96,5,1062,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4112,201,สวนแตง - ไชยา,42+718,1107,310,3,23,1,986,113,48,12,5,2608,7.75,10,998,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4112,202,ไชยา - พุนพิน,89+572,1538,1159,56,56,14,505,130,80,23,0,3561,8.51,14,1020,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4113,100,ประกอบ - บ้านวัด,0+400,215,162,0,11,0,434,5,0,0,1,828,2.05,0,1211,สงขลาที่ 2 (นาหม่อม),สงขลา
4114,100,สมอทอง - ชายทะเล,3+000,3115,511,3,11,4,443,151,61,16,0,4315,5.63,14,1867,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4115,102,กรือซอ - แว้ง,12+580,2396,1650,0,0,0,2127,33,26,23,0,6255,1.31,14,3668,นราธิวาส,นราธิวาส
4116,100,โคกบก - บ่อน้ำร้อน,2+950,3545,1452,82,41,0,1956,338,104,91,18,7627,7.76,19,1846,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4118,100,บางเหรียง - พนม,3+000,858,556,13,13,0,357,67,52,31,11,1958,8.89,3,829,พังงา,พังงา
4118,100,บางเหรียง - พนม,40+000,873,54,35,32,29,817,49,44,31,22,1986,10.42,80,897,พังงา,สุราษฎร์ธานี
4119,100,ปากคลอง - ปากน้ำชุมพร,0+565,2818,555,48,64,5,2776,818,204,37,11,7336,15.53,49,4639,ชุมพร,ชุมพร
4121,100,แม่ขรี - โหล๊ะจังกระ,1+550,1520,1367,14,0,1,1684,194,119,22,6,4927,6.94,6,3754,พัทลุง,พัทลุง
4122,101,ป่าบอนเหนือ - โหล๊ะจังกระ,1+500,1386,129,58,1,3,466,51,35,13,3,2145,4.94,3,1063,พัทลุง,พัทลุง
4122,102,โหล๊ะจังกระ - บ้านนา,63+450,1168,197,79,8,0,1380,59,49,14,6,2960,4.60,7,1762,พัทลุง,พัทลุง
4123,100,บ้านโพธิ์ - ห้วยยอด,0+950,2482,212,25,4,2,2906,192,13,1,2,5839,3.67,21,6071,ตรัง,ตรัง
4124,100,นาโยงเหนือ - ย่านตาขาว,8+650,1190,381,16,0,0,3483,208,132,34,29,5473,7.36,30,2315,ตรัง,ตรัง
4125,100,ท่าพญา - ทุ่งยาว,5+000,2547,751,747,415,17,2724,476,117,22,24,7840,13.66,190,1922,สตูล,ตรัง
4133,101,ท่าโรงช้าง - ควนสามัคคี,16+700,788,370,43,6,0,3011,126,104,20,32,4500,6.40,3,2172,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4133,102,ควนสามัคคี - พระแสง,45+000,2295,725,121,73,0,1230,281,151,145,112,5133,14.85,0,1923,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4134,100,หลังสวน - ละแม,7+500,628,226,36,4,0,2088,320,155,180,98,3735,20.27,42,1371,ชุมพร,ชุมพร
4135,100,ทางเข้าสนามบินหาดใหญ่,1+900,9589,9592,218,236,82,8727,447,529,529,360,30309,7.20,52,5962,สงขลาที่ 1,สงขลา
4135,100,ทางเข้าสนามบินหาดใหญ่,5+300,11754,8349,148,175,34,12494,369,255,176,114,33868,3.32,40,4153,สงขลาที่ 1,สงขลา
4136,101,นราธิวาส - ปาเซปูเต๊ะ,2+000,2224,1706,42,12,9,1502,33,66,18,9,5621,2.62,120,2847,นราธิวาส,นราธิวาส
4137,100,ทุ่งตำเสา - สวนเทศ,1+000,1901,1801,92,93,23,1328,239,160,85,44,5766,11.17,44,1519,สตูล,สตูล
4138,100,โคกสัก - หาดไข่เต่า,3+700,1124,273,25,4,3,1122,69,61,13,5,2699,5.74,5,1494,พัทลุง,พัทลุง
4140,100,ท่าศาลา - นบพิตำ,1+100,2372,2090,51,3,0,2355,156,103,131,31,7292,5.82,1,2030,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4141,100,หน้าทับ - ทอนหงส์,6+700,1085,778,26,0,0,1914,161,88,43,11,4106,7.38,22,2429,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4142,100,บ้านใน - บ้านโฉ,19+500,2804,1840,102,98,95,1993,314,218,111,69,7644,11.84,16,2090,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4142,100,บ้านใน - บ้านโฉ,30+300,1334,1026,103,97,45,1904,142,81,62,29,4823,9.46,25,1180,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4143,100,ซอยสิบ - บ้านกรูด,1+000,520,415,123,54,19,931,156,166,152,115,2651,24.97,186,710,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4144,100,ภูงา - อ่าวพังงา,0+050,591,34,56,0,0,949,52,16,0,0,1698,4.01,1,1186,พังงา,พังงา
4145,100,คลองแงะ - บาโรย,1+800,1516,644,8,10,2,1688,152,130,101,224,4475,13.83,5,1231,สงขลาที่ 2 (นาหม่อม),สงขลา
4147,100,ลำแก่น - ทับละมุ,1+250,1208,605,24,3,15,2147,82,39,0,0,4123,3.37,22,2269,ภูเก็ต,พังงา
4150,100,หัวไทร - ปากเหมือง,2+000,1231,892,77,22,20,795,440,198,72,1,3748,20.09,38,1164,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4151,201,กุมแป - ควนหนองหงส์,14+800,1383,1011,77,53,30,1959,611,421,233,210,5988,26.02,17,1375,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4151,202,ควนหนองหงส์ - น้ำตก,28+300,1295,970,37,0,3,1668,325,203,135,102,4738,16.21,19,1326,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4151,203,กะปาง - บางขัน,72+543,911,137,7,8,1,1403,180,139,437,55,3278,25.02,0,614,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4151,300,น้ำตก - กะปาง,60+693,2128,200,19,7,19,2382,274,73,0,0,5102,7.31,23,1913,ตรัง,ตรัง
4151,400,บางขัน - ลำทับ,100+693,1419,1137,75,85,16,1834,195,263,650,264,5938,24.81,0,1510,กระบี่,กระบี่
4152,100,บางชุมโถ - วัดประดู่,0+100,1271,260,13,0,0,1086,48,5,0,0,2683,1.98,2,1110,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4153,100,หนองขรี - เทศบาลเมืองท่าข้าม,4+000,5374,4501,336,506,570,14050,784,938,528,266,27853,12.90,72,2877,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4154,100,ทางเข้าคันธุลี,3+500,447,309,16,0,5,331,84,42,28,17,1279,13.76,7,543,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4155,100,บาเจาะ - บ้านทอน,0+800,1009,858,11,8,0,854,38,51,38,4,2871,4.84,91,2125,นราธิวาส,นราธิวาส
4156,100,เขาพนม - ทุ่งใหญ่,5+000,1982,1494,105,49,38,1928,224,219,297,71,6407,14.02,1,1685,กระบี่,กระบี่
4156,100,เขาพนม - ทุ่งใหญ่,36+200,1009,322,102,19,0,2474,188,98,286,135,4633,15.67,0,2321,กระบี่,นครศรีธรรมราช
4157,101,ละหาร- บางเก่า,1+200,1194,1135,182,155,125,563,220,107,56,0,3737,17.74,22,1279,ปัตตานี,ปัตตานี
4157,101,ละหาร - บางเก่า,7+535,561,317,12,0,0,175,13,0,0,0,1078,1.21,17,1451,ปัตตานี,ปัตตานี
4158,100,คลองเต็ง - เขาวิเศษ,4+100,2981,247,0,0,0,6230,352,348,170,138,10466,9.63,29,3316,ตรัง,ตรัง
4159,100,นาวง - ต้นชด,2+800,2778,240,0,0,0,3646,453,348,207,90,7762,14.15,11,2450,ตรัง,ตรัง
4161,100,สิชล - จอมทอง,4+500,801,523,11,11,0,645,57,19,0,0,2067,4.21,17,1010,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
4162,100,ต้นมะม่วง - ปากเมง,2+800,2714,163,1,0,1,4354,102,68,6,0,7409,2.39,151,3082,ตรัง,ตรัง
4163,101,ควนดินสอ - เขาปู่,26+700,388,293,19,20,0,319,69,71,1,1,1181,13.72,65,863,พัทลุง,พัทลุง
4163,102,เขาปู่ - ป่าพะยอม,50+000,641,399,8,2,5,1357,50,7,2,6,2477,2.91,29,2352,พัทลุง,พัทลุง
4164,100,สี่แยกโพธิ์ทอง - เขาปู่,3+170,1735,928,56,0,1,357,81,41,17,25,3241,5.09,13,1522,พัทลุง,พัทลุง
4165,100,ชะอวด - บ้านตูล,7+500,1296,999,68,54,31,1859,509,323,170,114,5423,22.15,24,1374,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
4167,100,ป่าไหม้ - ไทรทอง,7+000,1023,994,44,0,0,229,105,0,0,0,2395,4.38,14,767,ปัตตานี,ปัตตานี
4168,100,ต้นไทร - ปะลุกาสาเมาะ,2+500,1539,1196,64,76,59,877,610,221,102,0,4744,22.51,75,1784,นราธิวาส,นราธิวาส
4169,100,ทางรอบเกาะสมุย,3+500,5680,1734,52,1,0,6639,261,128,50,8,14553,3.08,78,5174,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4170,100,สระเกศ - หัวถนน,6+000,1644,381,40,2,5,289,63,26,2,0,2452,4.00,71,868,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4174,100,ลิปะน้อย - แหลมโจรคร่ำ,1+500,1791,887,106,46,15,635,128,197,77,59,3941,13.25,37,1730,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4176,100,ปะแต - บาละ,0+500,834,1220,37,27,4,390,94,33,0,0,2639,5.99,41,1986,ยะลา,ยะลา
