date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,เกิดเหตุ,รถน้อยกว่า4ล้อacc,รถ4ล้อacc,รถมากกว่า4ล้อacc,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,is_special,is_eve_or_return
15/05/2020,06:00 AM,77.45,98.45,2.27,29.59,Clear,0,0,0,0,2.0,12.0,2.0,4,0,0,0,0
15/05/2020,06:30 AM,78.09,97.0,2.55,29.6,Clear,0,0,0,0,3.0,15.0,2.0,4,0,0,0,0
15/05/2020,07:00 AM,78.91,95.09,2.55,29.6,Clear,0,0,0,0,3.0,15.0,2.0,4,0,0,0,0
15/05/2020,07:30 AM,79.91,92.36,3.0,29.6,Clear,0,0,0,0,2.0,14.0,2.0,4,0,0,0,0
15/05/2020,08:00 AM,81.09,88.91,3.45,29.6,Clear,0,0,0,0,3.0,9.0,2.0,4,0,0,0,0
15/05/2020,08:30 AM,82.45,85.45,3.73,29.61,Clear,0,0,0,0,3.0,16.0,1.0,4,0,0,0,0
15/05/2020,09:00 AM,83.91,82.09,4.27,29.61,Clear,0,0,0,0,2.0,5.0,2.0,4,0,0,0,0
15/05/2020,09:30 AM,85.55,78.09,4.55,29.61,Clear,0,0,0,0,2.0,7.0,2.0,4,0,0,0,0
15/05/2020,10:00 AM,87.0,74.09,4.91,29.61,Clear,0,0,0,0,2.0,7.0,2.0,4,0,0,0,0
15/05/2020,10:30 AM,88.27,70.36,5.18,29.6,Clear,0,0,0,0,2.0,7.0,2.0,4,0,0,0,0
15/05/2020,11:00 AM,89.55,66.64,5.18,29.6,Clear,0,0,0,0,2.0,7.0,2.0,4,0,0,0,0
15/05/2020,11:30 AM,90.73,63.36,5.27,29.59,Clear,0,0,0,0,2.0,7.0,2.0,4,0,0,0,0
15/05/2020,12:00 PM,91.73,60.55,5.27,29.58,Clear,0,0,0,0,2.0,6.0,2.0,4,0,0,0,0
15/05/2020,12:30 PM,92.36,59.09,6.0,29.57,Clear,0,0,0,0,2.0,8.0,2.0,4,0,0,0,0
15/05/2020,01:00 PM,92.82,58.09,6.18,29.56,Clear,0,0,0,0,2.0,7.0,1.0,4,0,0,0,0
15/05/2020,01:30 PM,92.64,59.27,6.73,29.55,Clear,0,0,0,0,2.0,5.0,1.0,4,0,0,0,0
15/05/2020,02:00 PM,91.91,61.27,7.55,29.54,Clear,0,0,0,0,2.0,7.0,2.0,4,0,0,0,0
15/05/2020,02:30 PM,91.09,63.64,7.55,29.53,Clear,0,0,0,0,2.0,7.0,2.0,4,0,0,0,0
15/05/2020,03:00 PM,90.09,66.64,7.55,29.52,Clear,0,0,0,0,2.0,6.0,2.0,4,0,0,0,0
15/05/2020,03:30 PM,89.0,70.09,7.0,29.52,Clear,0,0,0,0,2.0,6.0,2.0,4,0,0,0,0
15/05/2020,04:00 PM,88.0,72.82,6.64,29.52,Rain,0,0,0,0,2.0,13.0,2.0,4,0,0,0,0
15/05/2020,04:30 PM,86.73,76.55,6.45,29.52,Rain,0,0,0,0,2.0,10.0,3.0,4,0,0,0,0
15/05/2020,05:00 PM,85.45,80.27,6.09,29.52,Rain,0,0,0,0,1.0,16.0,2.0,4,0,0,0,0
15/05/2020,05:30 PM,84.18,84.0,5.64,29.52,Rain,0,0,0,0,2.0,14.0,3.0,4,0,0,0,0
15/05/2020,06:00 PM,83.09,86.82,4.73,29.53,Clear,0,0,0,0,3.0,12.0,4.0,4,0,0,0,0
15/05/2020,06:30 PM,82.0,90.0,4.09,29.54,Clear,0,0,0,0,2.0,14.0,3.0,4,0,0,0,0
15/05/2020,07:00 PM,81.36,91.73,2.91,29.54,Clear,0,0,0,0,2.0,11.0,3.0,4,0,0,0,0
15/05/2020,07:30 PM,81.09,93.18,1.64,29.55,Clear,0,0,0,0,2.0,12.0,2.0,4,0,0,0,0
15/05/2020,08:00 PM,80.82,94.18,1.09,29.56,Clear,0,0,0,0,2.0,6.0,2.0,4,0,0,0,0
15/05/2020,08:30 PM,80.55,95.18,0.64,29.57,Clear,0,0,0,0,2.0,6.0,1.0,4,0,0,0,0
15/05/2020,09:00 PM,80.36,95.73,0.82,29.58,Clear,0,0,0,0,1.0,8.0,2.0,4,0,0,0,0
15/05/2020,09:30 PM,80.09,96.73,0.82,29.59,Clear,0,0,0,0,1.0,8.0,1.0,4,0,0,0,0
15/05/2020,10:00 PM,79.91,97.27,0.73,29.59,Clear,0,0,0,0,1.0,8.0,2.0,4,0,0,0,0
15/05/2020,10:30 PM,79.73,97.82,0.55,29.59,Clear,0,0,0,0,2.0,8.0,2.0,4,0,0,0,0
15/05/2020,11:00 PM,79.55,98.36,0.55,29.6,Clear,0,0,0,0,1.0,7.0,1.0,4,0,0,0,0
15/05/2020,11:30 PM,79.36,98.91,0.55,29.6,Clear,0,0,0,0,2.0,8.0,1.0,4,0,0,0,0
16/05/2020,12:00 AM,79.18,98.91,0.73,29.6,Clear,0,0,0,0,0.0,4.0,3.0,5,1,0,0,0
16/05/2020,12:30 AM,79.0,99.45,1.0,29.6,Clear,0,0,0,0,0.0,5.0,2.0,5,1,0,0,0
16/05/2020,01:00 AM,79.0,99.45,1.18,29.59,Clear,0,0,0,0,0.0,4.0,3.0,5,1,0,0,0
16/05/2020,01:30 AM,79.0,99.45,1.18,29.59,Clear,0,0,0,0,0.0,5.0,3.0,5,1,0,0,0
16/05/2020,02:00 AM,79.0,99.45,1.18,29.58,Clear,0,0,0,0,0.0,4.0,3.0,5,1,0,0,0
16/05/2020,02:30 AM,78.82,99.45,1.0,29.57,Clear,0,0,0,0,0.0,3.0,2.0,5,1,0,0,0
16/05/2020,03:00 AM,78.82,98.91,1.09,29.57,Clear,0,0,0,0,0.0,4.0,2.0,5,1,0,0,0
16/05/2020,03:30 AM,78.82,98.36,0.91,29.57,Clear,0,0,0,0,0.0,2.0,3.0,5,1,0,0,0
16/05/2020,04:00 AM,78.82,97.82,0.91,29.57,Clear,0,0,0,0,1.0,3.0,2.0,5,1,0,0,0
16/05/2020,04:30 AM,78.82,97.82,1.18,29.58,Clear,0,0,0,0,0.0,5.0,2.0,5,1,0,0,0
16/05/2020,05:00 AM,79.0,97.82,1.45,29.58,Clear,0,0,0,0,2.0,12.0,2.0,5,1,0,0,0
16/05/2020,05:30 AM,79.45,97.82,1.27,29.58,Clear,0,0,0,0,3.0,15.0,2.0,5,1,0,0,0
16/05/2020,06:00 AM,80.09,96.36,1.0,29.59,Clear,0,0,0,0,3.0,15.0,2.0,5,1,0,0,0
16/05/2020,06:30 AM,80.91,94.45,0.82,29.6,Clear,0,0,0,0,3.0,19.0,2.0,5,1,0,0,0
16/05/2020,07:00 AM,81.73,92.55,1.27,29.61,Clear,0,0,0,0,3.0,16.0,2.0,5,1,0,0,0
16/05/2020,07:30 AM,82.55,90.64,1.82,29.61,Clear,0,0,0,0,3.0,17.0,2.0,5,1,0,0,0
16/05/2020,08:00 AM,83.73,87.91,2.27,29.62,Clear,0,0,0,0,2.0,15.0,2.0,5,1,0,0,0
16/05/2020,08:30 AM,84.82,85.09,2.45,29.62,Clear,0,0,0,0,3.0,14.0,2.0,5,1,0,0,0
16/05/2020,09:00 AM,85.82,82.55,2.64,29.62,Clear,0,0,0,0,2.0,7.0,3.0,5,1,0,0,0
16/05/2020,09:30 AM,86.82,80.0,2.91,29.62,Clear,0,0,0,0,2.0,8.0,2.0,5,1,0,0,0
16/05/2020,10:00 AM,87.64,77.73,3.18,29.61,Clear,0,0,0,0,2.0,8.0,2.0,5,1,0,0,0
16/05/2020,10:30 AM,87.73,76.73,4.0,29.61,Clear,0,0,0,0,1.0,4.0,2.0,5,1,0,0,0
16/05/2020,11:00 AM,87.45,76.73,4.82,29.6,Clear,0,0,0,0,2.0,10.0,2.0,5,1,0,0,0
16/05/2020,11:30 AM,87.0,77.64,5.73,29.59,Rain,0,0,0,0,1.0,8.0,2.0,5,1,0,0,0
16/05/2020,12:00 PM,86.45,78.55,6.18,29.58,Rain,0,0,0,0,2.0,10.0,1.0,5,1,0,0,0
16/05/2020,12:30 PM,85.91,79.91,6.18,29.57,Rain,0,0,0,0,1.0,8.0,2.0,5,1,0,0,0
16/05/2020,01:00 PM,85.36,80.82,6.27,29.57,Rain,0,0,0,0,2.0,9.0,2.0,5,1,0,0,0
16/05/2020,01:30 PM,84.55,83.0,6.45,29.56,Rain,0,0,0,0,1.0,5.0,2.0,5,1,0,0,0
16/05/2020,02:00 PM,83.64,85.82,6.45,29.55,Rain,0,0,0,0,1.0,8.0,2.0,5,1,0,0,0
16/05/2020,02:30 PM,82.82,88.36,6.45,29.54,Rain,0,0,0,0,1.0,7.0,2.0,5,1,0,0,0
16/05/2020,03:00 PM,82.0,90.91,6.36,29.54,Rain,0,0,0,0,2.0,6.0,2.0,5,1,0,0,0
16/05/2020,03:30 PM,81.36,92.64,6.09,29.54,Rain,0,0,0,0,1.0,6.0,2.0,5,1,0,0,0
16/05/2020,04:00 PM,81.27,93.09,5.18,29.54,Rain,0,0,0,0,2.0,14.0,2.0,5,1,0,0,0
16/05/2020,04:30 PM,81.27,93.64,4.36,29.54,Rain,0,0,0,0,2.0,21.0,2.0,5,1,0,0,0
16/05/2020,05:00 PM,81.27,94.18,3.45,29.54,Clear,0,0,0,0,2.0,20.0,4.0,5,1,0,0,0
16/05/2020,05:30 PM,81.18,94.64,3.27,29.54,Clear,0,0,0,0,4.0,20.0,2.0,5,1,0,0,0
16/05/2020,06:00 PM,80.91,95.18,3.0,29.54,Clear,0,0,0,0,3.0,20.0,2.0,5,1,0,0,0
16/05/2020,06:30 PM,80.64,96.18,2.55,29.55,Clear,0,0,0,0,2.0,16.0,3.0,5,1,0,0,0
16/05/2020,07:00 PM,80.45,96.73,2.09,29.56,Clear,0,0,0,0,3.0,13.0,2.0,5,1,0,0,0
16/05/2020,07:30 PM,80.27,97.27,1.91,29.56,Clear,0,0,0,0,3.0,14.0,2.0,5,1,0,0,0
16/05/2020,08:00 PM,80.09,97.82,2.0,29.57,Clear,0,0,0,0,2.0,9.0,2.0,5,1,0,0,0
16/05/2020,08:30 PM,79.91,98.36,2.0,29.58,Clear,0,0,0,0,1.0,7.0,2.0,5,1,0,0,0
16/05/2020,09:00 PM,79.73,98.91,2.0,29.59,Clear,0,0,0,0,2.0,11.0,2.0,5,1,0,0,0
16/05/2020,09:30 PM,79.55,99.45,2.0,29.6,Clear,0,0,0,0,1.0,8.0,1.0,5,1,0,0,0
16/05/2020,10:00 PM,79.36,99.45,2.18,29.6,Clear,0,0,0,0,1.0,7.0,2.0,5,1,0,0,0
16/05/2020,10:30 PM,79.18,99.45,2.45,29.61,Clear,0,0,0,0,2.0,8.0,2.0,5,1,0,0,0
16/05/2020,11:00 PM,79.0,100.0,2.18,29.61,Clear,0,0,0,0,1.0,11.0,2.0,5,1,0,0,0
16/05/2020,11:30 PM,79.0,100.0,2.0,29.61,Clear,0,0,0,0,1.0,6.0,2.0,5,1,0,0,0
17/05/2020,12:00 AM,79.0,100.0,2.09,29.61,Clear,0,0,0,0,0.0,3.0,2.0,6,1,0,0,0
17/05/2020,12:30 AM,79.0,100.0,2.09,29.61,Clear,0,0,0,0,1.0,3.0,2.0,6,1,0,0,0
17/05/2020,01:00 AM,79.0,100.0,1.82,29.61,Clear,0,0,0,0,0.0,2.0,2.0,6,1,0,0,0
17/05/2020,01:30 AM,79.0,100.0,1.82,29.6,Clear,0,0,0,0,1.0,5.0,3.0,6,1,0,0,0
17/05/2020,02:00 AM,79.0,100.0,1.64,29.6,Clear,0,0,0,0,1.0,2.0,3.0,6,1,0,0,0
17/05/2020,02:30 AM,79.0,100.0,1.64,29.59,Clear,0,0,0,0,1.0,4.0,3.0,6,1,0,0,0
17/05/2020,03:00 AM,79.0,100.0,1.64,29.59,Clear,0,0,0,0,1.0,3.0,2.0,6,1,0,0,0
17/05/2020,03:30 AM,79.0,100.0,1.64,29.59,Clear,0,0,0,0,1.0,4.0,4.0,6,1,0,0,0
17/05/2020,04:00 AM,79.0,100.0,1.55,29.59,Clear,0,0,0,0,0.0,5.0,3.0,6,1,0,0,0
17/05/2020,04:30 AM,79.0,100.0,1.7,29.58,Clear,0,0,0,0,0.0,3.0,3.0,6,1,0,0,0
17/05/2020,05:00 AM,79.2,100.0,1.9,29.59,Clear,0,0,0,0,3.0,15.0,2.0,6,1,0,0,0
17/05/2020,05:30 AM,79.4,100.0,2.1,29.6,Clear,0,0,0,0,1.0,19.0,2.0,6,1,0,0,0
17/05/2020,06:00 AM,79.7,98.9,2.5,29.6,Clear,0,0,0,0,3.0,17.0,2.0,6,1,0,0,0
17/05/2020,06:30 AM,80.0,97.8,3.3,29.61,Clear,0,0,0,0,3.0,14.0,2.0,6,1,0,0,0
17/05/2020,07:00 AM,80.3,96.7,3.7,29.63,Clear,0,0,0,0,3.0,17.0,2.0,6,1,0,0,0
17/05/2020,07:30 AM,80.8,95.6,4.3,29.64,Clear,0,0,0,0,2.0,20.0,2.0,6,1,0,0,0
17/05/2020,08:00 AM,81.3,94.0,4.8,29.65,Clear,0,0,0,0,3.0,16.0,3.0,6,1,0,0,0
17/05/2020,08:30 AM,81.6,92.9,5.4,29.66,Clear,0,0,0,0,4.0,17.0,2.0,6,1,0,0,0
17/05/2020,09:00 AM,81.8,92.3,6.1,29.66,Clear,0,0,0,0,2.0,6.0,2.0,6,1,0,0,0
17/05/2020,09:30 AM,82.0,91.7,6.6,29.67,Clear,0,0,0,0,2.0,7.0,3.0,6,1,0,0,0
17/05/2020,10:00 AM,81.73,91.91,6.64,29.67,Clear,0,0,0,0,3.0,7.0,1.0,6,1,0,0,0
17/05/2020,10:30 AM,81.55,91.36,6.91,29.67,Clear,0,0,0,0,2.0,9.0,1.0,6,1,0,0,0
17/05/2020,11:00 AM,81.36,90.82,6.91,29.67,Clear,0,0,0,0,2.0,6.0,2.0,6,1,0,0,0
17/05/2020,11:30 AM,81.09,91.27,6.91,29.66,Rain,0,0,0,0,1.0,7.0,2.0,6,1,0,0,0
17/05/2020,12:00 PM,81.0,91.27,6.82,29.65,Rain,0,0,0,0,1.0,9.0,1.0,6,1,0,0,0
17/05/2020,12:30 PM,80.91,91.27,6.82,29.64,Rain,0,0,0,0,1.0,9.0,2.0,6,1,0,0,0
17/05/2020,01:00 PM,80.64,91.27,6.91,29.63,Rain,0,0,0,0,1.0,9.0,2.0,6,1,0,0,0
17/05/2020,01:30 PM,80.36,91.73,6.82,29.63,Rain,0,0,0,0,1.0,5.0,2.0,6,1,0,0,0
17/05/2020,02:00 PM,80.36,91.27,6.64,29.62,Rain,0,0,0,0,1.0,7.0,2.0,6,1,0,0,0
17/05/2020,02:30 PM,80.64,89.91,6.55,29.61,Clear,0,0,0,0,2.0,6.0,2.0,6,1,0,0,0
17/05/2020,03:00 PM,80.91,88.55,6.45,29.6,Clear,0,0,0,0,1.0,7.0,2.0,6,1,0,0,0
17/05/2020,03:30 PM,81.36,86.73,6.45,29.59,Clear,0,0,0,0,2.0,3.0,2.0,6,1,0,0,0
17/05/2020,04:00 PM,81.64,85.36,6.64,29.59,Clear,0,0,0,0,2.0,14.0,2.0,6,1,0,0,0
17/05/2020,04:30 PM,81.91,84.0,6.82,29.59,Clear,0,0,0,0,2.0,17.0,1.0,6,1,0,0,0
17/05/2020,05:00 PM,82.09,83.09,6.73,29.59,Clear,0,0,0,0,2.0,19.0,2.0,6,1,0,0,0
17/05/2020,05:30 PM,82.09,82.64,6.64,29.59,Clear,0,0,0,0,3.0,13.0,3.0,6,1,0,0,0
17/05/2020,06:00 PM,81.91,83.09,6.27,29.59,Clear,0,0,0,0,3.0,17.0,2.0,6,1,0,0,0
17/05/2020,06:30 PM,81.73,83.55,5.91,29.6,Clear,0,0,0,0,3.0,12.0,2.0,6,1,0,0,0
17/05/2020,07:00 PM,81.55,84.0,5.73,29.6,Clear,0,0,0,0,3.0,13.0,3.0,6,1,0,0,0
17/05/2020,07:30 PM,81.27,84.91,5.36,29.61,Clear,0,0,0,0,3.0,17.0,3.0,6,1,0,0,0
17/05/2020,08:00 PM,80.82,86.27,5.09,29.62,Clear,0,0,0,0,2.0,9.0,2.0,6,1,0,0,0
17/05/2020,08:30 PM,80.36,87.64,4.82,29.62,Clear,0,0,0,0,1.0,9.0,2.0,6,1,0,0,0
17/05/2020,09:00 PM,79.73,90.0,4.45,29.62,Clear,0,0,0,0,2.0,7.0,1.0,6,1,0,0,0
17/05/2020,09:30 PM,79.27,91.91,4.09,29.63,Clear,0,0,0,0,2.0,8.0,2.0,6,1,0,0,0
17/05/2020,10:00 PM,78.82,93.82,3.73,29.62,Clear,0,0,0,0,1.0,9.0,2.0,6,1,0,0,0
17/05/2020,10:30 PM,78.45,94.73,3.45,29.62,Clear,0,0,0,0,1.0,8.0,2.0,6,1,0,0,0
17/05/2020,11:00 PM,78.09,96.18,3.09,29.62,Clear,0,0,0,0,2.0,7.0,1.0,6,1,0,0,0
17/05/2020,11:30 PM,77.91,96.18,2.82,29.61,Clear,0,0,0,0,2.0,8.0,2.0,6,1,0,0,0
18/05/2020,12:00 AM,77.73,96.73,2.55,29.6,Clear,0,0,0,0,0.0,3.0,2.0,0,0,0,0,0
18/05/2020,12:30 AM,77.36,97.27,2.09,29.6,Clear,0,0,0,0,1.0,3.0,3.0,0,0,0,0,0
18/05/2020,01:00 AM,77.0,97.82,1.91,29.59,Clear,0,0,0,0,0.0,3.0,2.0,0,0,0,0,0
18/05/2020,01:30 AM,76.64,98.36,1.64,29.58,Clear,0,0,0,0,1.0,3.0,2.0,0,0,0,0,0
18/05/2020,02:00 AM,76.27,98.91,1.36,29.57,Clear,0,0,0,0,0.0,2.0,3.0,0,0,0,0,0
18/05/2020,02:30 AM,76.09,98.91,1.36,29.57,Clear,0,0,0,0,0.0,3.0,2.0,0,0,0,0,0
18/05/2020,03:00 AM,75.91,98.91,1.27,29.56,Clear,0,0,0,0,1.0,3.0,4.0,0,0,0,0,0
18/05/2020,03:30 AM,75.73,98.91,1.45,29.56,Clear,0,0,0,0,0.0,4.0,2.0,0,0,0,0,0
18/05/2020,04:00 AM,75.55,99.45,1.27,29.56,Clear,0,0,0,0,0.0,2.0,3.0,0,0,0,0,0
18/05/2020,04:30 AM,75.55,99.45,1.27,29.57,Clear,0,0,0,0,1.0,3.0,2.0,0,0,0,0,0
18/05/2020,05:00 AM,75.73,99.45,1.27,29.57,Clear,0,0,0,0,3.0,15.0,2.0,0,0,0,0,0
18/05/2020,05:30 AM,76.09,98.45,1.73,29.57,Clear,0,0,0,0,4.0,12.0,2.0,0,0,0,0,0
18/05/2020,06:00 AM,76.73,97.0,2.27,29.58,Clear,0,0,0,0,3.0,11.0,1.0,0,0,0,0,0
18/05/2020,06:30 AM,77.55,95.55,2.82,29.59,Clear,0,0,0,0,2.0,14.0,2.0,0,0,0,0,0
18/05/2020,07:00 AM,78.55,93.64,3.18,29.6,Clear,0,0,0,0,3.0,15.0,2.0,0,0,0,0,0
18/05/2020,07:30 AM,79.73,90.91,3.82,29.6,Clear,0,0,0,0,2.0,13.0,2.0,0,0,0,0,0
18/05/2020,08:00 AM,81.09,87.45,4.0,29.61,Clear,0,0,0,0,3.0,15.0,2.0,0,0,0,0,0
18/05/2020,08:30 AM,82.45,84.36,4.27,29.61,Clear,0,0,0,0,2.0,13.0,2.0,0,0,0,0,0
18/05/2020,09:00 AM,83.91,81.0,4.27,29.62,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
18/05/2020,09:30 AM,85.36,77.64,4.73,29.62,Clear,0,0,0,0,2.0,6.0,2.0,0,0,0,0,0
18/05/2020,10:00 AM,86.64,74.27,4.73,29.61,Clear,0,0,0,0,2.0,6.0,2.0,0,0,0,0,0
18/05/2020,10:30 AM,87.91,71.45,5.18,29.61,Clear,0,0,0,0,2.0,4.0,2.0,0,0,0,0,0
18/05/2020,11:00 AM,89.0,68.73,5.18,29.6,Clear,0,0,0,0,2.0,7.0,1.0,0,0,0,0,0
18/05/2020,11:30 AM,90.18,66.18,5.27,29.59,Clear,0,0,0,0,2.0,6.0,2.0,0,0,0,0,0
18/05/2020,12:00 PM,91.18,63.64,5.27,29.58,Clear,0,0,0,0,2.0,6.0,2.0,0,0,0,0,0
18/05/2020,12:30 PM,92.0,61.27,5.36,29.57,Clear,0,0,0,0,2.0,5.0,2.0,0,0,0,0,0
18/05/2020,01:00 PM,92.64,59.73,5.64,29.56,Clear,0,0,0,0,2.0,6.0,2.0,0,0,0,0,0
18/05/2020,01:30 PM,93.09,58.55,6.0,29.55,Clear,0,0,0,0,2.0,5.0,3.0,0,0,0,0,0
18/05/2020,02:00 PM,93.18,58.27,6.27,29.54,Clear,0,0,0,0,2.0,6.0,2.0,0,0,0,0,0
18/05/2020,02:30 PM,93.18,58.55,6.55,29.53,Clear,0,0,0,0,2.0,9.0,2.0,0,0,0,0,0
18/05/2020,03:00 PM,93.09,59.18,6.73,29.53,Clear,0,0,0,0,2.0,3.0,2.0,0,0,0,0,0
18/05/2020,03:30 PM,93.0,59.82,7.0,29.53,Clear,0,0,0,0,2.0,8.0,2.0,0,0,0,0,0
18/05/2020,04:00 PM,92.73,60.45,6.82,29.53,Rain,0,0,0,0,2.0,10.0,3.0,0,0,0,0,0
18/05/2020,04:30 PM,92.27,61.45,6.64,29.53,Rain,1,0,0,0,2.0,15.0,2.0,0,0,0,0,0
18/05/2020,05:00 PM,91.64,63.18,6.45,29.53,Clear,0,0,0,0,3.0,9.0,2.0,0,0,0,0,0
18/05/2020,05:30 PM,90.82,65.73,6.45,29.54,Clear,0,0,0,0,3.0,10.0,2.0,0,0,0,0,0
18/05/2020,06:00 PM,89.82,68.55,6.0,29.54,Clear,0,0,0,0,3.0,11.0,2.0,0,0,0,0,0
18/05/2020,06:30 PM,88.82,71.36,5.36,29.55,Clear,0,0,0,0,2.0,11.0,3.0,0,0,0,0,0
18/05/2020,07:00 PM,87.82,75.0,4.73,29.56,Clear,0,0,0,0,3.0,14.0,2.0,0,0,0,0,0
18/05/2020,07:30 PM,87.18,76.91,4.0,29.57,Clear,0,0,0,0,4.0,13.0,3.0,0,0,0,0,0
18/05/2020,08:00 PM,86.36,79.0,3.27,29.58,Clear,0,0,0,0,2.0,8.0,2.0,0,0,0,0,0
18/05/2020,08:30 PM,85.64,80.73,2.82,29.59,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
18/05/2020,09:00 PM,84.91,82.45,2.55,29.6,Clear,0,0,0,0,1.0,11.0,2.0,0,0,0,0,0
18/05/2020,09:30 PM,84.09,84.64,2.45,29.6,Clear,0,0,0,0,2.0,8.0,1.0,0,0,0,0,0
18/05/2020,10:00 PM,83.45,86.82,2.73,29.61,Clear,0,0,0,0,1.0,9.0,1.0,0,0,0,0,0
18/05/2020,10:30 PM,82.82,88.55,2.45,29.61,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
18/05/2020,11:00 PM,82.36,89.45,2.09,29.61,Clear,0,0,0,0,2.0,9.0,1.0,0,0,0,0,0
18/05/2020,11:30 PM,82.09,90.36,2.09,29.61,Clear,0,0,0,0,1.0,6.0,2.0,0,0,0,0,0
19/05/2020,12:00 AM,81.64,91.82,1.82,29.61,Clear,0,0,0,0,0.0,2.0,3.0,1,0,0,0,0
19/05/2020,12:30 AM,81.18,92.82,1.82,29.61,Clear,0,0,0,0,0.0,3.0,3.0,1,0,0,0,0
19/05/2020,01:00 AM,80.73,94.27,2.09,29.6,Clear,0,0,0,0,1.0,3.0,2.0,1,0,0,0,0
19/05/2020,01:30 AM,80.45,95.27,2.36,29.6,Clear,0,0,0,0,0.0,3.0,3.0,1,0,0,0,0
19/05/2020,02:00 AM,80.18,96.27,2.45,29.59,Clear,0,0,0,0,1.0,4.0,2.0,1,0,0,0,0
19/05/2020,02:30 AM,79.73,97.27,2.45,29.59,Clear,0,0,0,0,0.0,2.0,3.0,1,0,0,0,0
19/05/2020,03:00 AM,79.36,97.82,2.45,29.59,Clear,0,0,0,0,0.0,3.0,3.0,1,0,0,0,0
19/05/2020,03:30 AM,79.0,98.36,2.09,29.59,Clear,0,0,0,0,1.0,3.0,3.0,1,0,0,0,0
19/05/2020,04:00 AM,78.82,98.91,2.09,29.59,Clear,0,0,0,0,1.0,3.0,4.0,1,0,0,0,0
19/05/2020,04:30 AM,78.64,99.45,2.18,29.59,Clear,0,0,0,0,1.0,2.0,3.0,1,0,0,0,0
19/05/2020,05:00 AM,78.64,99.45,2.18,29.59,Clear,0,0,0,0,3.0,16.0,2.0,1,0,0,0,0
19/05/2020,05:30 AM,78.91,98.45,2.36,29.59,Clear,0,0,0,0,4.0,13.0,2.0,1,0,0,0,0
19/05/2020,06:00 AM,79.55,96.09,2.18,29.6,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
19/05/2020,06:30 AM,80.36,93.36,1.91,29.6,Clear,0,0,0,0,3.0,13.0,1.0,1,0,0,0,0
19/05/2020,07:00 AM,81.45,90.0,1.64,29.61,Clear,0,0,0,0,3.0,5.0,2.0,1,0,0,0,0
19/05/2020,07:30 AM,82.55,86.27,1.82,29.62,Clear,0,0,0,0,3.0,16.0,2.0,1,0,0,0,0
19/05/2020,08:00 AM,84.0,82.55,1.91,29.62,Clear,0,0,0,0,3.0,16.0,1.0,1,0,0,0,0
19/05/2020,08:30 AM,85.45,78.55,2.18,29.62,Clear,0,0,0,0,4.0,15.0,3.0,1,0,0,0,0
19/05/2020,09:00 AM,87.09,74.55,2.55,29.62,Clear,0,0,0,0,2.0,7.0,1.0,1,0,0,0,0
19/05/2020,09:30 AM,88.73,70.27,2.64,29.62,Clear,0,0,0,0,2.0,9.0,2.0,1,0,0,0,0
19/05/2020,10:00 AM,90.36,65.73,2.82,29.62,Clear,0,0,0,0,2.0,6.0,1.0,1,0,0,0,0
19/05/2020,10:30 AM,91.82,62.0,3.09,29.62,Clear,0,0,0,0,2.0,5.0,2.0,1,0,0,0,0
19/05/2020,11:00 AM,93.18,58.73,3.45,29.61,Clear,0,0,0,0,2.0,6.0,2.0,1,0,0,0,0
19/05/2020,11:30 AM,94.0,57.09,4.0,29.6,Clear,0,0,0,0,1.0,7.0,2.0,1,0,0,0,0
19/05/2020,12:00 PM,94.45,55.82,4.73,29.59,Clear,0,0,0,0,3.0,9.0,3.0,1,0,0,0,0
19/05/2020,12:30 PM,94.0,57.27,6.0,29.58,Clear,0,0,0,0,3.0,5.0,2.0,1,0,0,0,0
19/05/2020,01:00 PM,93.55,59.55,6.09,29.57,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
19/05/2020,01:30 PM,93.09,60.55,6.45,29.56,Clear,0,0,0,0,1.0,7.0,2.0,1,0,0,0,0
19/05/2020,02:00 PM,92.45,62.64,6.91,29.55,Clear,0,0,0,0,2.0,6.0,2.0,1,0,0,0,0
19/05/2020,02:30 PM,91.18,65.64,6.82,29.55,Rain,0,0,0,0,1.0,8.0,3.0,1,0,0,0,0
19/05/2020,03:00 PM,89.73,68.91,7.0,29.55,Rain,0,0,0,0,1.0,9.0,1.0,1,0,0,0,0
19/05/2020,03:30 PM,88.27,72.45,7.0,29.54,Clear,0,0,0,0,3.0,7.0,2.0,1,0,0,0,0
19/05/2020,04:00 PM,86.82,75.73,6.55,29.54,Clear,0,0,0,0,3.0,11.0,2.0,1,0,0,0,0
19/05/2020,04:30 PM,85.45,78.55,6.27,29.55,Rain,0,0,0,0,3.0,15.0,3.0,1,0,0,0,0
19/05/2020,05:00 PM,84.18,81.55,6.0,29.55,Rain,0,0,0,0,2.0,15.0,3.0,1,0,0,0,0
19/05/2020,05:30 PM,83.09,84.55,5.45,29.56,Rain,0,0,0,0,1.0,16.0,3.0,1,0,0,0,0
