date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,รถที่เกิดเหตุ,เกิดเหตุ,รถน้อยกว่า4ล้อacc,รถ4ล้อacc,รถมากกว่า4ล้อacc,รถน้อยกว่า4ล้อทั้งหมด,รถ4ล้อทั้งหมด,รถมากกว่า4ล้อทั้งหมด
03/15/2023,2:00 AM,72,88,0,29.73,Clear,0,0,0,0,0,,,
03/15/2023,2:30 AM,72,88,0,29.73,Clear,0,0,0,0,0,,,
03/15/2023,3:00 AM,70,94,0,29.7,Clear,0,0,0,0,0,,,
03/15/2023,3:30 AM,70,94,2,29.7,Clear,0,0,0,0,0,,,
03/15/2023,4:00 AM,68,100,5,29.7,Clear,0,0,0,0,0,,,
03/15/2023,4:30 AM,68,100,5,29.7,Clear,0,0,0,0,0,,,
03/15/2023,5:00 AM,68,100,3,29.73,Clear,0,0,0,0,0,,,
03/15/2023,5:30 AM,70,94,7,29.73,Clear,0,0,0,0,0,,,
03/15/2023,6:00 AM,70,94,3,29.73,Clear,0,0,0,0,0,,,
03/15/2023,8:00 AM,75,89,5,29.79,Clear,0,0,0,0,0,,,
03/15/2023,8:30 AM,79,83,5,29.79,Clear,0,0,0,0,0,,,
03/15/2023,9:00 AM,81,79,7,29.79,Clear,0,0,0,0,0,,,
03/15/2023,9:30 AM,82,74,9,29.81,Clear,0,0,0,0,0,,,
03/15/2023,10:00 AM,84,66,13,29.81,Clear,0,0,0,0,0,,,
03/15/2023,10:30 AM,86,62,14,29.79,Clear,0,0,0,0,0,,,
03/15/2023,11:00 AM,86,55,13,29.79,Clear,0,0,0,0,0,,,
03/15/2023,11:30 AM,88,49,13,29.79,Clear,0,0,0,0,0,,,
03/15/2023,12:00 PM,90,49,10,29.76,Clear,0,0,0,0,0,,,
03/16/2023,5:00 AM,70,94,3,29.73,Clear,0,0,0,0,0,,,
03/16/2023,10:00 AM,84,74,13,29.81,Clear,0,0,0,0,0,,,
03/16/2023,10:30 AM,86,66,13,29.81,Clear,0,0,0,0,0,,,
03/16/2023,11:00 AM,90,59,13,29.81,Clear,0,0,0,0,0,,,
03/16/2023,11:30 AM,90,55,17,29.79,Clear,0,0,0,0,0,,,
03/16/2023,12:00 PM,90,52,14,29.79,Clear,0,0,0,0,0,,,
03/16/2023,1:30 PM,90,52,14,29.76,Clear,0,0,0,0,0,,,
03/16/2023,2:30 PM,90,55,13,29.73,Clear,0,0,0,0,0,,,
03/16/2023,3:00 PM,88,58,15,29.73,Clear,0,0,0,0,0,,,
03/16/2023,3:30 PM,88,58,15,29.7,Clear,0,0,0,0,0,,,
03/16/2023,4:00 PM,86,62,15,29.7,Clear,0,0,0,0,0,,,
03/16/2023,5:00 PM,86,66,16,29.7,Clear,0,0,0,0,0,,,
03/16/2023,5:30 PM,84,66,15,29.7,Clear,0,0,0,0,0,,,
03/16/2023,6:00 PM,82,70,14,29.73,Clear,0,0,0,0,0,,,
03/16/2023,6:30 PM,82,70,12,29.73,Clear,0,0,0,0,0,,,
03/16/2023,7:00 PM,81,74,10,29.73,Clear,0,0,0,0,0,,,
03/16/2023,7:30 PM,81,74,10,29.76,Clear,0,0,0,0,0,,,
03/16/2023,8:00 PM,81,74,12,29.76,Clear,0,0,0,0,0,,,
03/16/2023,8:30 PM,81,74,8,29.79,Clear,0,0,0,0,0,,,
03/16/2023,9:00 PM,81,79,6,29.79,Clear,0,0,0,0,0,,,
03/16/2023,9:30 PM,81,79,7,29.79,Clear,0,0,0,0,0,,,
03/16/2023,10:00 PM,79,83,6,29.79,Clear,0,0,0,0,0,,,
03/16/2023,10:30 PM,79,83,5,29.79,Clear,0,0,0,0,0,,,
03/16/2023,11:00 PM,79,83,3,29.81,Clear,0,0,0,0,0,,,
03/16/2023,11:30 PM,75,89,2,29.81,Clear,0,0,0,0,0,,,
03/17/2023,12:00 AM,75,89,0,29.81,Clear,0,0,0,0,0,,,
03/17/2023,12:30 AM,73,94,2,29.79,Clear,0,0,0,0,0,,,
03/17/2023,1:00 AM,73,94,3,29.79,Clear,0,0,0,0,0,,,
03/17/2023,1:30 AM,73,94,3,29.79,Clear,0,0,0,0,0,,,
03/17/2023,2:00 AM,73,94,5,29.76,Clear,0,0,0,0,0,,,
03/17/2023,2:30 AM,73,94,5,29.76,Clear,0,0,0,0,0,,,
03/17/2023,3:00 AM,73,94,3,29.73,Clear,0,0,0,0,0,,,
03/17/2023,3:30 AM,73,94,3,29.73,Clear,0,0,0,0,0,,,
03/17/2023,4:00 AM,73,94,5,29.73,Clear,0,0,0,0,0,,,
03/17/2023,4:30 AM,73,94,5,29.73,Clear,0,0,0,0,0,,,
03/17/2023,5:00 AM,72,94,0,29.73,Clear,0,0,0,0,0,,,
03/17/2023,5:30 AM,72,94,2,29.73,Clear,0,0,0,0,0,,,
03/17/2023,6:00 AM,72,94,5,29.76,Clear,0,0,0,0,0,,,
03/17/2023,6:30 AM,72,94,5,29.76,Clear,0,0,0,0,0,,,
03/17/2023,7:00 AM,72,100,3,29.76,Clear,0,0,0,0,0,,,
03/17/2023,7:30 AM,75,94,5,29.79,Clear,0,0,0,0,0,,,
03/17/2023,8:00 AM,79,89,2,29.79,Clear,0,0,0,0,0,,,
03/17/2023,8:30 AM,81,84,2,29.79,Clear,0,0,0,0,0,,,
03/17/2023,9:00 AM,84,79,5,29.81,Clear,0,0,0,0,0,,,
03/17/2023,9:30 AM,84,74,10,29.81,Clear,0,0,0,0,0,,,
03/17/2023,10:00 AM,86,70,12,29.81,Clear,0,0,0,0,0,,,
03/17/2023,10:30 AM,90,59,12,29.81,Clear,0,0,0,0,0,,,
03/17/2023,11:00 AM,88,62,12,29.79,Clear,0,0,0,0,0,,,
03/17/2023,11:30 AM,90,55,13,29.79,Clear,0,0,0,0,0,,,
03/17/2023,12:00 PM,91,49,14,29.76,Clear,0,0,0,0,0,,,
03/17/2023,12:30 PM,91,49,13,29.76,Clear,0,0,0,0,0,,,
03/17/2023,1:00 PM,91,49,13,29.73,Clear,0,0,0,0,0,,,
03/17/2023,1:30 PM,91,52,13,29.73,Clear,0,0,0,0,0,,,
03/17/2023,2:00 PM,91,52,13,29.73,Clear,0,0,0,0,0,,,
03/17/2023,2:30 PM,90,55,14,29.7,Clear,0,0,0,0,0,,,
03/17/2023,3:00 PM,90,55,14,29.7,Clear,0,0,0,0,0,,,
03/17/2023,3:30 PM,90,59,15,29.7,Clear,0,0,0,0,0,,,
03/17/2023,4:00 PM,88,58,14,29.67,Clear,0,0,0,0,0,,,
03/17/2023,4:30 PM,88,58,12,29.7,Clear,0,0,0,0,0,,,
03/17/2023,5:00 PM,84,66,13,29.7,Clear,0,0,0,0,0,,,
03/17/2023,5:30 PM,86,66,13,29.7,Clear,0,0,0,0,0,,,
03/17/2023,6:00 PM,84,66,13,29.73,Clear,0,0,0,0,0,,,
03/17/2023,6:30 PM,82,70,13,29.73,Clear,0,0,0,0,0,,,
03/17/2023,7:00 PM,81,79,12,29.73,Clear,0,0,0,0,0,,,
03/17/2023,7:30 PM,81,79,7,29.73,Clear,0,0,0,0,0,,,
03/17/2023,8:00 PM,81,79,9,29.76,Clear,0,0,0,0,0,,,
03/17/2023,8:30 PM,81,79,6,29.76,Clear,0,0,0,0,0,,,
03/17/2023,9:00 PM,81,79,7,29.76,Clear,0,0,0,0,0,,,
03/17/2023,9:30 PM,79,83,7,29.76,Clear,0,0,0,0,0,,,
03/17/2023,10:00 PM,79,83,5,29.79,Clear,0,0,0,0,0,,,
03/17/2023,10:30 PM,77,89,6,29.79,Clear,0,0,0,0,0,,,
03/17/2023,11:00 PM,77,89,5,29.79,Clear,0,0,0,0,0,,,
03/17/2023,11:30 PM,77,89,3,29.79,Clear,0,0,0,0,0,,,
03/18/2023,12:00 AM,75,94,0,29.76,Clear,0,0,0,0,0,,,
03/18/2023,12:30 AM,75,89,2,29.76,Clear,0,0,0,0,0,,,
03/18/2023,1:00 AM,73,94,3,29.73,Clear,0,0,0,0,0,,,
03/18/2023,1:30 AM,73,94,3,29.73,Clear,0,0,0,0,0,,,
03/18/2023,2:00 AM,73,94,2,29.73,Clear,0,0,0,0,0,,,
03/18/2023,2:30 AM,73,94,0,29.73,Clear,0,0,0,0,0,,,
03/18/2023,3:00 AM,73,94,5,29.7,Clear,0,0,0,0,0,,,
03/18/2023,3:30 AM,73,94,5,29.7,Clear,0,0,0,0,0,,,
03/18/2023,4:00 AM,75,94,6,29.7,Clear,0,0,0,0,0,,,
03/18/2023,4:30 AM,75,94,6,29.7,Clear,0,0,0,0,0,,,
03/18/2023,5:00 AM,75,94,6,29.7,Clear,0,0,0,0,0,,,
03/18/2023,5:30 AM,75,94,5,29.73,Clear,0,0,0,0,0,,,
03/18/2023,6:00 AM,75,94,6,29.73,Clear,0,0,0,0,0,,,
03/18/2023,6:30 AM,75,94,5,29.73,Clear,0,0,0,0,0,,,
03/18/2023,7:00 AM,75,94,5,29.73,Clear,0,0,0,0,0,,,
03/18/2023,7:30 AM,77,89,5,29.76,Clear,0,0,0,0,0,,,
03/18/2023,8:00 AM,79,89,5,29.76,Clear,0,0,0,0,0,,,
03/18/2023,8:30 AM,81,84,7,29.76,Clear,0,0,0,0,0,,,
03/18/2023,9:00 AM,82,79,9,29.79,Clear,0,0,0,0,0,,,
03/18/2023,9:30 AM,86,74,9,29.79,Clear,0,0,0,0,0,,,
03/18/2023,10:00 AM,86,70,10,29.79,Clear,0,0,0,0,0,,,
03/18/2023,10:30 AM,86,70,8,29.79,Clear,0,0,0,0,0,,,
03/18/2023,11:00 AM,88,62,9,29.76,Clear,0,0,0,0,0,,,
03/18/2023,11:30 AM,90,59,10,29.76,Clear,0,0,0,0,0,,,
03/18/2023,12:00 PM,91,55,12,29.73,Clear,0,0,0,0,0,,,
03/18/2023,12:30 PM,91,52,9,29.73,Clear,0,0,0,0,0,,,
03/18/2023,1:00 PM,91,52,10,29.73,Clear,0,0,0,0,0,,,
03/18/2023,1:30 PM,93,49,10,29.7,Clear,0,0,0,0,0,,,
03/18/2023,2:00 PM,91,52,12,29.7,Clear,0,0,0,0,0,,,
03/18/2023,2:30 PM,90,55,12,29.67,Clear,0,0,0,0,0,,,
03/18/2023,3:00 PM,90,55,13,29.67,Clear,0,0,0,0,0,,,
03/18/2023,3:30 PM,91,52,12,29.67,Clear,0,0,0,0,0,,,
03/18/2023,4:00 PM,90,55,13,29.64,Clear,0,0,0,0,0,,,
03/18/2023,4:30 PM,88,62,12,29.67,Clear,0,0,0,0,0,,,
03/18/2023,5:00 PM,86,66,12,29.67,Clear,0,0,0,0,0,,,
03/18/2023,5:30 PM,86,62,12,29.67,Clear,0,0,0,0,0,,,
03/18/2023,6:00 PM,84,66,10,29.67,Clear,0,0,0,0,0,,,
03/18/2023,6:30 PM,82,70,10,29.67,Clear,0,0,0,0,0,,,
03/18/2023,7:00 PM,82,70,9,29.7,Clear,0,0,0,0,0,,,
03/18/2023,7:30 PM,81,74,8,29.7,Clear,0,0,0,0,0,,,
03/18/2023,8:00 PM,81,74,9,29.73,Clear,0,0,0,0,0,,,
03/18/2023,8:30 PM,81,79,5,29.73,Clear,0,0,0,0,0,,,
03/18/2023,9:00 PM,81,79,8,29.76,Clear,0,0,0,0,0,,,
03/18/2023,9:30 PM,79,83,7,29.76,Clear,0,0,0,0,0,,,
03/18/2023,10:00 PM,79,83,6,29.76,Clear,0,0,0,0,0,,,
03/18/2023,10:30 PM,79,83,6,29.76,Clear,0,0,0,0,0,,,
03/18/2023,11:00 PM,77,89,2,29.79,Clear,0,0,0,0,0,,,
03/18/2023,11:30 PM,77,89,2,29.76,Clear,0,0,0,0,0,,,
03/19/2023,12:00 AM,77,89,5,29.76,Clear,0,0,0,0,0,,,
03/19/2023,12:30 AM,77,89,5,29.73,Clear,0,0,0,0,0,,,
03/19/2023,1:00 AM,75,94,5,29.73,Clear,0,0,0,0,0,,,
03/19/2023,1:30 AM,75,94,5,29.73,Clear,0,0,0,0,0,,,
03/19/2023,2:00 AM,77,89,5,29.7,Clear,0,0,0,0,0,,,
03/19/2023,2:30 AM,77,89,5,29.7,Clear,0,0,0,0,0,,,
03/19/2023,3:00 AM,77,89,0,29.7,Clear,0,0,0,0,0,,,
03/19/2023,3:30 AM,77,89,0,29.7,Clear,0,0,0,0,0,,,
03/19/2023,4:00 AM,73,94,0,29.67,Clear,0,0,0,0,0,,,
03/19/2023,4:30 AM,73,94,0,29.7,Clear,0,0,0,0,0,,,
03/19/2023,5:00 AM,73,94,0,29.7,Clear,0,0,0,0,0,,,
03/19/2023,5:30 AM,72,100,0,29.7,Clear,0,0,0,0,0,,,
03/19/2023,6:00 AM,73,94,0,29.7,Clear,0,0,0,0,0,,,
03/19/2023,6:30 AM,72,100,0,29.7,Clear,0,0,0,0,0,,,
03/19/2023,7:00 AM,73,94,5,29.73,Clear,0,0,0,0,0,,,
03/19/2023,7:30 AM,75,94,5,29.73,Clear,0,0,0,0,0,,,
03/19/2023,8:00 AM,81,84,3,29.73,Clear,0,0,0,0,0,,,
03/19/2023,8:30 AM,82,79,6,29.76,Clear,0,0,0,0,0,,,
03/19/2023,9:00 AM,84,79,7,29.76,Clear,0,0,0,0,0,,,
03/19/2023,9:30 AM,84,74,6,29.79,Clear,0,0,0,0,0,,,
03/19/2023,10:00 AM,86,70,10,29.76,Clear,0,0,0,0,0,,,
03/19/2023,10:30 AM,88,66,9,29.76,Clear,0,0,0,0,0,,,
03/19/2023,11:00 AM,90,59,7,29.76,Clear,0,0,0,0,0,,,
03/19/2023,11:30 AM,91,55,8,29.76,Clear,0,0,0,0,0,,,
03/19/2023,12:00 PM,91,55,13,29.73,Clear,0,0,0,0,0,,,
03/19/2023,12:30 PM,91,55,13,29.73,Clear,0,0,0,0,0,,,
03/19/2023,1:00 PM,91,55,13,29.7,Clear,0,0,0,0,0,,,
03/19/2023,1:30 PM,91,55,14,29.67,Clear,0,0,0,0,0,,,
03/19/2023,2:00 PM,93,52,13,29.67,Clear,0,0,0,0,0,,,
03/19/2023,2:30 PM,93,56,12,29.64,Clear,0,0,0,0,0,,,
03/19/2023,3:00 PM,91,55,14,29.64,Clear,0,0,0,0,0,,,
03/19/2023,3:30 PM,91,55,12,29.64,Clear,0,0,0,0,0,,,
03/19/2023,4:00 PM,90,59,14,29.64,Clear,0,0,0,0,0,,,
03/19/2023,4:30 PM,90,59,14,29.61,Clear,0,0,0,0,0,,,
03/19/2023,5:00 PM,90,59,13,29.61,Clear,0,0,0,0,0,,,
03/19/2023,5:30 PM,88,62,12,29.64,Clear,0,0,0,0,0,,,
03/19/2023,6:00 PM,84,70,12,29.64,Clear,0,0,0,0,0,,,
03/19/2023,6:30 PM,84,70,9,29.64,Clear,0,0,0,0,0,,,
03/19/2023,7:00 PM,82,74,8,29.67,Clear,0,0,0,0,0,,,
03/19/2023,7:30 PM,82,74,8,29.67,Clear,0,0,0,0,0,,,
03/19/2023,8:00 PM,82,79,6,29.7,Clear,0,0,0,0,0,,,
03/19/2023,8:30 PM,81,84,5,29.7,Clear,0,0,0,0,0,,,
03/19/2023,9:00 PM,81,84,6,29.7,Clear,0,0,0,0,0,,,
03/19/2023,9:30 PM,81,84,5,29.7,Clear,0,0,0,0,0,,,
03/19/2023,10:00 PM,81,84,5,29.73,Clear,0,0,0,0,0,,,
03/19/2023,10:30 PM,81,84,5,29.73,Clear,0,0,0,0,0,,,
03/19/2023,11:00 PM,81,84,5,29.73,Clear,0,0,0,0,0,,,
03/19/2023,11:30 PM,79,89,5,29.73,Clear,0,0,0,0,0,,,
03/20/2023,12:00 AM,79,89,3,29.73,Clear,0,0,0,0,0,,,
03/20/2023,12:30 AM,79,89,6,29.73,Clear,0,0,0,0,0,,,
03/20/2023,1:00 AM,81,84,5,29.7,Clear,0,0,0,0,0,,,
03/20/2023,1:30 AM,79,89,5,29.7,Clear,0,0,0,0,0,,,
03/20/2023,2:00 AM,79,89,6,29.7,Clear,0,0,0,0,0,,,
03/20/2023,2:30 AM,79,89,5,29.7,Clear,0,0,0,0,0,,,
03/20/2023,3:00 AM,77,94,3,29.7,Clear,0,0,0,0,0,,,
03/20/2023,3:30 AM,77,89,3,29.67,Clear,0,0,0,0,0,,,
03/20/2023,4:00 AM,75,94,2,29.67,Clear,0,0,0,0,0,,,
03/20/2023,4:30 AM,75,94,2,29.67,Clear,0,0,0,0,0,,,
03/20/2023,5:00 AM,77,94,3,29.67,Clear,0,0,0,0,0,,,
03/20/2023,5:30 AM,77,94,3,29.67,Clear,0,0,0,0,0,,,
03/20/2023,6:00 AM,75,94,5,29.7,Clear,0,0,0,0,0,,,
03/20/2023,6:30 AM,75,94,3,29.7,Clear,0,0,0,0,0,,,
03/20/2023,7:00 AM,75,94,3,29.7,Clear,0,0,0,0,0,,,
03/20/2023,7:30 AM,79,94,5,29.73,Clear,0,0,0,0,0,,,
03/20/2023,8:00 AM,81,89,1,29.73,Clear,0,0,0,0,0,,,
03/20/2023,8:30 AM,82,89,6,29.76,Clear,0,0,0,0,0,,,
03/20/2023,9:00 AM,84,84,8,29.76,Clear,0,0,0,0,0,,,
03/20/2023,9:30 AM,84,79,8,29.76,Clear,0,0,0,0,0,,,
03/20/2023,10:00 AM,88,70,7,29.76,Clear,0,0,0,0,0,,,
03/20/2023,10:30 AM,90,66,9,29.76,Clear,0,0,0,0,0,,,
03/20/2023,11:00 AM,91,63,10,29.73,Clear,0,0,0,0,0,,,
03/20/2023,11:30 AM,90,62,8,29.73,Clear,0,0,0,0,0,,,
03/20/2023,12:00 PM,91,59,12,29.7,Clear,0,0,0,0,0,,,
03/20/2023,12:30 PM,93,56,10,29.7,Clear,0,0,0,0,0,,,
03/20/2023,1:00 PM,93,52,13,29.7,Clear,0,0,0,0,0,,,
03/20/2023,1:30 PM,93,52,9,29.67,Clear,0,0,0,0,0,,,
03/20/2023,2:00 PM,93,49,13,29.64,Clear,0,0,0,0,0,,,
03/20/2023,2:30 PM,93,52,13,29.64,Clear,0,0,0,0,0,,,
03/20/2023,3:00 PM,91,59,13,29.61,Clear,0,0,0,0,0,,,
03/20/2023,3:30 PM,90,62,13,29.61,Clear,0,0,0,0,0,,,
03/20/2023,4:00 PM,90,62,10,29.61,Clear,0,0,0,0,0,,,
03/20/2023,4:30 PM,88,66,12,29.61,Clear,0,0,0,0,0,,,
03/20/2023,5:00 PM,88,66,12,29.61,Clear,0,0,0,0,0,,,
03/20/2023,5:30 PM,86,70,10,29.61,Clear,0,0,0,0,0,,,
03/20/2023,6:00 PM,84,74,10,29.64,Clear,0,0,0,0,0,,,
03/20/2023,6:30 PM,82,79,8,29.64,Clear,0,0,0,0,0,,,
03/20/2023,7:00 PM,82,79,6,29.67,Clear,0,0,0,0,0,,,
03/20/2023,7:30 PM,81,84,8,29.67,Clear,0,0,0,0,0,,,
03/20/2023,8:00 PM,81,84,5,29.7,Clear,0,0,0,0,0,,,
03/20/2023,8:30 PM,81,84,7,29.7,Clear,0,0,0,0,0,,,
03/20/2023,9:00 PM,81,84,6,29.7,Clear,0,0,0,0,0,,,
03/20/2023,9:30 PM,81,84,6,29.73,Clear,0,0,0,0,0,,,
03/20/2023,10:00 PM,79,89,3,29.73,Clear,0,0,0,0,0,,,
03/20/2023,10:30 PM,79,89,2,29.76,Clear,0,0,0,0,0,,,
03/20/2023,11:00 PM,77,94,2,29.76,Clear,0,0,0,0,0,,,
03/20/2023,11:30 PM,77,89,3,29.76,Clear,0,0,0,0,0,,,
03/21/2023,12:00 AM,75,94,0,29.76,Clear,0,0,0,0,0,,,
03/21/2023,12:30 AM,75,94,3,29.73,Clear,0,0,0,0,0,,,
03/21/2023,1:00 AM,75,94,2,29.73,Clear,0,0,0,0,0,,,
03/21/2023,1:30 AM,75,94,2,29.73,Clear,0,0,0,0,0,,,
03/21/2023,2:00 AM,75,94,0,29.7,Clear,0,0,0,0,0,,,
03/21/2023,2:30 AM,75,94,0,29.7,Clear,0,0,0,0,0,,,
03/21/2023,3:00 AM,73,100,0,29.67,Clear,0,0,0,0,0,,,
03/21/2023,3:30 AM,73,94,0,29.67,Clear,0,0,0,0,0,,,
03/21/2023,4:00 AM,73,94,0,29.67,Clear,0,0,0,0,0,,,
03/21/2023,4:30 AM,73,100,0,29.67,Clear,0,0,0,0,0,,,
03/21/2023,5:00 AM,73,94,0,29.67,Clear,0,0,0,0,0,,,
03/21/2023,5:30 AM,73,100,0,29.67,Clear,0,0,0,0,0,,,
03/21/2023,6:00 AM,73,94,0,29.7,Clear,0,0,0,0,0,,,
03/21/2023,6:30 AM,73,94,0,29.7,Clear,0,0,0,0,0,,,
03/21/2023,7:00 AM,73,100,0,29.7,Clear,0,0,0,0,0,,,
03/21/2023,7:30 AM,75,94,0,29.73,Clear,0,0,0,0,0,,,
03/21/2023,8:00 AM,77,100,2,29.73,Clear,0,0,0,0,0,,,
03/21/2023,8:30 AM,79,94,3,29.76,Clear,0,0,0,0,0,,,
03/21/2023,9:00 AM,81,89,5,29.76,Clear,0,0,0,0,0,,,
03/21/2023,9:30 AM,82,84,3,29.76,Clear,0,0,0,0,0,,,
03/21/2023,10:00 AM,86,74,6,29.76,Clear,0,0,0,0,0,,,
03/21/2023,10:30 AM,86,74,8,29.76,Clear,0,0,0,0,0,,,
03/21/2023,11:00 AM,88,66,8,29.76,Clear,0,0,0,0,0,,,
03/21/2023,11:30 AM,88,66,7,29.73,Clear,0,0,0,0,0,,,
03/21/2023,12:00 PM,88,62,6,29.73,Clear,0,0,0,0,0,,,
03/21/2023,12:30 PM,90,59,5,29.73,Clear,0,0,0,0,0,,,
03/21/2023,1:00 PM,90,59,3,29.7,Clear,0,0,0,0,0,,,
03/21/2023,1:30 PM,90,55,5,29.7,Clear,0,0,0,0,0,,,
03/21/2023,2:00 PM,91,55,5,29.67,Clear,0,0,0,0,0,,,
03/21/2023,2:30 PM,91,55,5,29.64,Clear,0,0,0,0,0,,,
03/21/2023,3:00 PM,90,59,7,29.64,Clear,0,0,0,0,0,,,
03/21/2023,3:30 PM,88,62,8,29.64,Clear,0,0,0,0,0,,,
03/21/2023,4:00 PM,88,66,9,29.64,Clear,0,0,0,0,0,,,
03/21/2023,4:30 PM,88,66,8,29.64,Clear,0,0,0,0,0,,,
03/21/2023,5:00 PM,86,70,8,29.61,Clear,0,0,0,0,0,,,
03/21/2023,5:30 PM,84,74,10,29.64,Clear,0,0,0,0,0,,,
03/21/2023,6:00 PM,84,74,8,29.64,Clear,0,0,0,0,0,,,
03/21/2023,6:30 PM,82,79,6,29.67,Clear,0,0,0,0,0,,,
03/21/2023,7:00 PM,82,79,6,29.67,Clear,0,0,0,0,0,,,
03/21/2023,7:30 PM,81,84,6,29.7,Clear,0,0,0,0,0,,,
03/21/2023,8:00 PM,81,84,3,29.7,Clear,0,0,0,0,0,,,
03/21/2023,8:30 PM,81,84,3,29.7,Clear,0,0,0,0,0,,,
03/21/2023,9:00 PM,81,84,3,29.7,Clear,0,0,0,0,0,,,
03/21/2023,9:30 PM,81,84,5,29.7,Clear,0,0,0,0,0,,,
03/21/2023,10:00 PM,81,84,3,29.7,Clear,0,0,0,0,0,,,
03/21/2023,10:30 PM,79,89,2,29.73,Clear,0,0,0,0,0,,,
03/21/2023,11:00 PM,79,89,0,29.73,Clear,0,0,0,0,0,,,
03/21/2023,11:30 PM,79,89,5,29.73,Clear,0,0,0,0,0,,,
03/22/2023,12:00 AM,79,89,5,29.7,Clear,0,0,0,0,0,,,
03/22/2023,12:30 AM,79,89,5,29.7,Clear,0,0,0,0,0,,,
03/22/2023,1:00 AM,79,89,2,29.67,Clear,0,0,0,0,0,,,
03/22/2023,1:30 AM,79,89,3,29.67,Clear,0,0,0,0,0,,,
03/22/2023,2:00 AM,75,94,0,29.64,Clear,0,0,0,0,0,,,
03/22/2023,2:30 AM,77,94,0,29.64,Clear,0,0,0,0,0,,,
03/22/2023,3:00 AM,75,94,2,29.64,Clear,0,0,0,0,0,,,
03/22/2023,3:30 AM,75,94,2,29.64,Clear,0,0,0,0,0,,,
03/22/2023,4:00 AM,75,94,3,29.64,Clear,0,0,0,0,0,,,
03/22/2023,4:30 AM,75,94,2,29.64,Clear,0,0,0,0,0,,,
03/22/2023,5:00 AM,75,100,3,29.64,Clear,0,0,0,0,0,,,
03/22/2023,5:30 AM,75,100,2,29.64,Clear,0,0,0,0,0,,,
03/22/2023,6:00 AM,75,100,2,29.64,Clear,0,0,0,0,0,,,
03/22/2023,6:30 AM,75,94,2,29.64,Clear,0,0,0,0,0,,,
03/22/2023,7:00 AM,75,100,3,29.67,Clear,0,0,0,0,0,,,
03/22/2023,7:30 AM,77,94,5,29.67,Clear,0,0,0,0,0,,,
03/22/2023,8:00 AM,79,94,3,29.7,Clear,0,0,0,0,0,,,
03/22/2023,8:30 AM,81,89,3,29.7,Clear,0,0,0,0,0,,,
03/22/2023,9:00 AM,82,84,3,29.73,Clear,0,0,0,0,0,,,
03/22/2023,9:30 AM,86,79,3,29.73,Clear,0,0,0,0,0,,,
03/22/2023,10:00 AM,88,79,7,29.73,Clear,0,0,0,0,0,,,
03/22/2023,10:30 AM,86,79,6,29.73,Clear,0,0,0,0,0,,,
03/22/2023,11:00 AM,90,70,3,29.73,Clear,0,0,0,0,0,,,
03/22/2023,11:30 AM,90,66,6,29.7,Clear,0,0,0,0,0,,,
03/22/2023,12:00 PM,88,66,5,29.7,Clear,0,0,0,0,0,,,
03/22/2023,12:30 PM,93,59,3,29.67,Clear,0,0,0,0,0,,,
03/22/2023,1:00 PM,93,52,5,29.67,Clear,0,0,0,0,0,,,
03/22/2023,1:30 PM,93,56,7,29.64,Clear,0,0,0,0,0,,,
03/22/2023,2:00 PM,91,59,5,29.64,Clear,0,0,0,0,0,,,
03/22/2023,2:30 PM,91,59,7,29.61,Clear,0,0,0,0,0,,,
03/22/2023,3:00 PM,93,56,6,29.61,Clear,0,0,0,0,0,,,
03/22/2023,3:30 PM,93,56,6,29.58,Clear,0,0,0,0,0,,,
03/22/2023,4:00 PM,93,56,8,29.58,Clear,0,0,0,0,0,,,
03/22/2023,4:30 PM,91,59,9,29.58,Clear,0,0,0,0,0,,,
03/22/2023,5:00 PM,91,59,9,29.58,Clear,0,0,0,0,0,,,
03/22/2023,5:30 PM,90,62,10,29.58,Clear,0,0,0,0,0,,,
03/22/2023,6:00 PM,88,66,9,29.58,Clear,2,1,0,2,0,,,
03/22/2023,6:30 PM,86,70,9,29.58,Clear,0,0,0,0,0,,,
03/22/2023,7:00 PM,84,74,8,29.61,Clear,0,0,0,0,0,,,
03/22/2023,7:30 PM,82,79,9,29.64,Clear,0,0,0,0,0,,,
03/22/2023,8:00 PM,82,79,6,29.64,Clear,0,0,0,0,0,,,
03/22/2023,8:30 PM,81,84,3,29.67,Clear,0,0,0,0,0,,,
03/22/2023,9:00 PM,81,84,3,29.7,Clear,0,0,0,0,0,,,
03/22/2023,9:30 PM,81,89,2,29.7,Clear,0,0,0,0,0,,,
03/22/2023,10:00 PM,81,89,2,29.7,Clear,0,0,0,0,0,,,
03/22/2023,10:30 PM,81,89,5,29.7,Clear,0,0,0,0,0,,,
03/22/2023,11:00 PM,81,89,0,29.7,Clear,0,0,0,0,0,,,
03/22/2023,11:30 PM,81,89,3,29.7,Clear,0,0,0,0,0,,,
03/23/2023,12:00 AM,81,89,0,29.7,Clear,0,0,0,0,0,,,
03/23/2023,12:30 AM,81,89,2,29.67,Clear,0,0,0,0,0,,,
03/23/2023,1:00 AM,81,89,0,29.67,Clear,0,0,0,0,0,,,
03/23/2023,1:30 AM,79,94,0,29.67,Clear,0,0,0,0,0,,,
03/23/2023,2:00 AM,79,94,2,29.67,Clear,0,0,0,0,0,,,
03/23/2023,2:30 AM,79,94,3,29.64,Clear,0,0,0,0,0,,,
