date,time,temperature_F,humidity_%,pressure_in,condition,เกิดเหตุ,รถน้อยกว่า4ล้อacc,รถ4ล้อacc,รถมากกว่า4ล้อacc,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,is_special,is_eve_or_return
18/06/2022,07:00 PM,82.82,74.73,29.68,Clear,0,0,0,0,3.0,17.0,3.0,5,1,0,0,0
18/06/2022,07:30 PM,82.36,76.0,29.69,Clear,0,0,0,0,2.0,17.0,3.0,5,1,0,0,0
18/06/2022,08:00 PM,82.09,76.0,29.7,Clear,0,0,0,0,1.0,13.0,2.0,5,1,0,0,0
18/06/2022,08:30 PM,81.64,76.82,29.71,Clear,0,0,0,0,2.0,13.0,2.0,5,1,0,0,0
18/06/2022,09:00 PM,81.18,78.0,29.72,Clear,0,0,0,0,2.0,7.0,2.0,5,1,0,0,0
18/06/2022,09:30 PM,80.55,79.73,29.73,Clear,0,0,0,0,2.0,11.0,3.0,5,1,0,0,0
18/06/2022,10:00 PM,80.09,81.09,29.74,Clear,0,0,0,0,1.0,9.0,2.0,5,1,0,0,0
18/06/2022,10:30 PM,79.64,82.45,29.74,Clear,0,0,0,0,2.0,11.0,2.0,5,1,0,0,0
18/06/2022,11:00 PM,79.18,84.27,29.74,Clear,0,0,0,0,2.0,8.0,2.0,5,1,0,0,0
18/06/2022,11:30 PM,78.82,85.18,29.74,Clear,0,0,0,0,1.0,9.0,2.0,5,1,0,0,0
19/06/2022,12:00 AM,78.45,86.09,29.73,Clear,0,0,0,0,0.0,3.0,2.0,6,1,0,0,0
19/06/2022,12:30 AM,78.09,87.0,29.73,Clear,0,0,0,0,0.0,4.0,2.0,6,1,0,0,0
19/06/2022,01:00 AM,77.55,88.45,29.72,Clear,0,0,0,0,1.0,5.0,2.0,6,1,0,0,0
19/06/2022,01:30 AM,77.0,90.82,29.71,Clear,0,0,0,0,0.0,5.0,2.0,6,1,0,0,0
19/06/2022,02:00 AM,76.64,92.36,29.71,Clear,0,0,0,0,0.0,4.0,3.0,6,1,0,0,0
19/06/2022,02:30 AM,76.27,93.91,29.7,Clear,0,0,0,0,0.0,3.0,2.0,6,1,0,0,0
19/06/2022,03:00 AM,76.09,94.91,29.7,Clear,0,0,0,0,1.0,4.0,3.0,6,1,0,0,0
19/06/2022,03:30 AM,75.91,95.91,29.69,Clear,0,0,0,0,1.0,5.0,4.0,6,1,0,0,0
19/06/2022,04:00 AM,75.73,96.91,29.69,Clear,0,0,0,0,1.0,5.0,2.0,6,1,0,0,0
19/06/2022,04:30 AM,75.73,97.45,29.69,Clear,0,0,0,0,1.0,5.0,2.0,6,1,0,0,0
19/06/2022,05:00 AM,75.91,97.91,29.7,Clear,0,0,0,0,3.0,13.0,3.0,6,1,0,0,0
19/06/2022,05:30 AM,76.09,98.36,29.7,Clear,0,0,0,0,2.0,21.0,1.0,6,1,0,0,0
19/06/2022,06:00 AM,76.45,97.91,29.7,Clear,0,0,0,0,3.0,26.0,2.0,6,1,0,0,0
19/06/2022,06:30 AM,77.09,96.0,29.71,Clear,0,0,0,0,3.0,19.0,2.0,6,1,0,0,0
19/06/2022,07:00 AM,77.91,93.64,29.71,Clear,0,0,0,0,3.0,16.0,2.0,6,1,0,0,0
19/06/2022,07:30 AM,78.73,91.27,29.72,Clear,0,0,0,0,3.0,22.0,2.0,6,1,0,0,0
19/06/2022,08:00 AM,79.73,88.55,29.72,Clear,0,0,0,0,2.0,16.0,2.0,6,1,0,0,0
19/06/2022,08:30 AM,80.73,85.82,29.72,Clear,0,0,0,0,2.0,22.0,3.0,6,1,0,0,0
19/06/2022,09:00 AM,82.09,82.36,29.72,Clear,0,0,0,0,1.0,6.0,2.0,6,1,0,0,0
19/06/2022,09:30 AM,83.45,78.91,29.72,Clear,0,0,0,0,2.0,10.0,1.0,6,1,0,0,0
19/06/2022,10:00 AM,84.64,75.45,29.72,Clear,0,0,0,0,2.0,8.0,2.0,6,1,0,0,0
19/06/2022,10:30 AM,85.64,72.27,29.72,Clear,0,0,0,0,2.0,7.0,2.0,6,1,0,0,0
19/06/2022,11:00 AM,86.73,68.73,29.71,Clear,0,0,0,0,2.0,10.0,2.0,6,1,0,0,0
19/06/2022,11:30 AM,87.64,65.64,29.7,Clear,0,0,0,0,2.0,9.0,3.0,6,1,0,0,0
19/06/2022,12:00 PM,88.45,63.82,29.69,Clear,0,0,0,0,2.0,12.0,2.0,6,1,0,0,0
19/06/2022,12:30 PM,89.0,62.73,29.68,Clear,0,0,0,0,1.0,8.0,3.0,6,1,0,0,0
19/06/2022,01:00 PM,88.55,63.55,29.67,Clear,0,0,0,0,1.0,6.0,2.0,6,1,0,0,0
19/06/2022,01:30 PM,88.09,64.82,29.66,Clear,0,0,0,0,2.0,5.0,2.0,6,1,0,0,0
19/06/2022,02:00 PM,87.45,66.0,29.65,Rain,0,0,0,0,1.0,5.0,2.0,6,1,0,0,0
19/06/2022,02:30 PM,86.64,68.0,29.64,Rain,0,0,0,0,1.0,10.0,2.0,6,1,0,0,0
19/06/2022,03:00 PM,86.09,69.55,29.63,Rain,0,0,0,0,2.0,9.0,2.0,6,1,0,0,0
19/06/2022,03:30 PM,85.55,71.09,29.63,Rain,0,0,0,0,1.0,7.0,2.0,6,1,0,0,0
19/06/2022,04:00 PM,84.82,73.36,29.62,Rain,0,0,0,0,2.0,16.0,2.0,6,1,0,0,0
19/06/2022,04:30 PM,84.0,76.0,29.62,Clear,0,0,0,0,3.0,12.0,2.0,6,1,0,0,0
19/06/2022,05:00 PM,83.18,78.64,29.62,Clear,0,0,0,0,1.0,16.0,2.0,6,1,0,0,0
19/06/2022,05:30 PM,82.36,80.91,29.62,Clear,0,0,0,0,3.0,18.0,3.0,6,1,0,0,0
19/06/2022,06:00 PM,81.55,83.36,29.62,Clear,0,0,0,0,3.0,19.0,2.0,6,1,0,0,0
19/06/2022,06:30 PM,81.73,83.91,29.63,Clear,0,0,0,0,3.0,13.0,3.0,6,1,0,0,0
19/06/2022,07:00 PM,81.73,84.36,29.64,Clear,0,0,0,0,2.0,10.0,2.0,6,1,0,0,0
19/06/2022,07:30 PM,81.91,84.91,29.65,Clear,0,0,0,0,2.0,19.0,2.0,6,1,0,0,0
19/06/2022,08:00 PM,81.73,85.82,29.66,Clear,0,0,0,0,2.0,10.0,2.0,6,1,0,0,0
19/06/2022,08:30 PM,81.27,87.18,29.66,Clear,0,0,0,0,2.0,10.0,2.0,6,1,0,0,0
19/06/2022,09:00 PM,80.82,88.55,29.67,Clear,0,0,0,0,1.0,7.0,2.0,6,1,0,0,0
19/06/2022,09:30 PM,80.55,89.45,29.68,Clear,0,0,0,0,2.0,9.0,2.0,6,1,0,0,0
19/06/2022,10:00 PM,80.27,90.36,29.69,Clear,0,0,0,0,2.0,12.0,2.0,6,1,0,0,0
19/06/2022,10:30 PM,80.0,91.27,29.69,Clear,0,0,0,0,2.0,10.0,1.0,6,1,0,0,0
19/06/2022,11:00 PM,79.73,92.18,29.69,Clear,0,0,0,0,2.0,9.0,2.0,6,1,0,0,0
19/06/2022,11:30 PM,79.36,93.18,29.69,Clear,0,0,0,0,1.0,13.0,2.0,6,1,0,0,0
20/06/2022,12:00 AM,79.0,94.18,29.68,Clear,0,0,0,0,0.0,2.0,2.0,0,0,0,0,0
20/06/2022,12:30 AM,78.64,95.18,29.68,Clear,0,0,0,0,0.0,4.0,3.0,0,0,0,0,0
20/06/2022,01:00 AM,78.27,96.18,29.67,Clear,0,0,0,0,0.0,2.0,2.0,0,0,0,0,0
20/06/2022,01:30 AM,78.09,96.73,29.67,Clear,0,0,0,0,0.0,3.0,2.0,0,0,0,0,0
20/06/2022,02:00 AM,77.91,97.27,29.66,Clear,0,0,0,0,0.0,2.0,2.0,0,0,0,0,0
20/06/2022,02:30 AM,77.73,97.82,29.66,Clear,0,0,0,0,0.0,4.0,2.0,0,0,0,0,0
20/06/2022,03:00 AM,77.55,98.36,29.65,Clear,0,0,0,0,0.0,3.0,3.0,0,0,0,0,0
20/06/2022,03:30 AM,77.36,98.91,29.65,Clear,0,0,0,0,1.0,3.0,3.0,0,0,0,0,0
20/06/2022,04:00 AM,77.18,99.45,29.65,Clear,0,0,0,0,0.0,3.0,3.0,0,0,0,0,0
20/06/2022,04:30 AM,77.18,99.45,29.65,Clear,0,0,0,0,0.0,3.0,3.0,0,0,0,0,0
20/06/2022,05:00 AM,77.55,98.45,29.65,Clear,0,0,0,0,2.0,16.0,1.0,0,0,0,0,0
20/06/2022,05:30 AM,77.91,97.91,29.65,Clear,0,0,0,0,3.0,16.0,1.0,0,0,0,0,0
20/06/2022,06:00 AM,78.36,96.45,29.65,Clear,0,0,0,0,3.0,13.0,2.0,0,0,0,0,0
20/06/2022,06:30 AM,79.0,95.0,29.66,Clear,0,0,0,0,3.0,15.0,2.0,0,0,0,0,0
20/06/2022,07:00 AM,79.64,93.09,29.66,Clear,0,0,0,0,2.0,11.0,2.0,0,0,0,0,0
20/06/2022,07:30 AM,80.45,90.73,29.66,Clear,0,0,0,0,3.0,12.0,2.0,0,0,0,0,0
20/06/2022,08:00 AM,81.27,88.36,29.66,Clear,0,0,0,0,2.0,16.0,2.0,0,0,0,0,0
20/06/2022,08:30 AM,82.27,85.64,29.66,Clear,0,0,0,0,4.0,15.0,2.0,0,0,0,0,0
20/06/2022,09:00 AM,83.27,82.55,29.66,Clear,0,0,0,0,1.0,5.0,2.0,0,0,0,0,0
20/06/2022,09:30 AM,84.45,79.09,29.66,Clear,0,0,0,0,1.0,8.0,2.0,0,0,0,0,0
20/06/2022,10:00 AM,85.45,76.55,29.66,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
20/06/2022,10:30 AM,86.36,73.82,29.65,Clear,0,0,0,0,2.0,8.0,1.0,0,0,0,0,0
20/06/2022,11:00 AM,87.27,71.0,29.65,Clear,0,0,0,0,2.0,8.0,1.0,0,0,0,0,0
20/06/2022,11:30 AM,88.09,69.09,29.64,Clear,0,0,0,0,2.0,9.0,2.0,0,0,0,0,0
20/06/2022,12:00 PM,88.64,67.45,29.63,Clear,0,0,0,0,2.0,7.0,1.0,0,0,0,0,0
20/06/2022,12:30 PM,89.18,65.91,29.62,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
20/06/2022,01:00 PM,89.36,65.18,29.61,Clear,0,0,0,0,2.0,9.0,2.0,0,0,0,0,0
20/06/2022,01:30 PM,89.55,64.45,29.6,Clear,0,0,0,0,2.0,8.0,2.0,0,0,0,0,0
20/06/2022,02:00 PM,89.55,64.45,29.59,Clear,0,0,0,0,2.0,8.0,2.0,0,0,0,0,0
20/06/2022,02:30 PM,89.55,64.82,29.59,Clear,0,0,0,0,2.0,4.0,2.0,0,0,0,0,0
20/06/2022,03:00 PM,89.36,65.55,29.58,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
20/06/2022,03:30 PM,89.0,65.91,29.57,Clear,0,0,0,0,2.0,7.0,1.0,0,0,0,0,0
20/06/2022,04:00 PM,88.18,67.73,29.57,Clear,0,0,0,0,2.0,13.0,2.0,0,0,0,0,0
20/06/2022,04:30 PM,86.91,70.09,29.57,Clear,0,0,0,0,2.0,14.0,3.0,0,0,0,0,0
20/06/2022,05:00 PM,85.64,72.91,29.58,Clear,0,0,0,0,2.0,14.0,2.0,0,0,0,0,0
20/06/2022,05:30 PM,84.45,75.45,29.58,Rain,0,0,0,0,2.0,12.0,2.0,0,0,0,0,0
20/06/2022,06:00 PM,83.27,78.36,29.59,Rain,0,0,0,0,1.0,21.0,2.0,0,0,0,0,0
20/06/2022,06:30 PM,82.27,81.45,29.59,Rain,0,0,0,0,2.0,18.0,3.0,0,0,0,0,0
20/06/2022,07:00 PM,81.27,84.55,29.6,Rain,0,0,0,0,2.0,14.0,2.0,0,0,0,0,0
20/06/2022,07:30 PM,80.27,87.27,29.61,Rain,0,0,0,0,2.0,23.0,2.0,0,0,0,0,0
20/06/2022,08:00 PM,79.27,90.0,29.62,Rain,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
20/06/2022,08:30 PM,78.27,92.18,29.63,Rain,0,0,0,0,1.0,11.0,2.0,0,0,0,0,0
20/06/2022,09:00 PM,77.45,94.91,29.64,Rain,0,0,0,0,1.0,6.0,2.0,0,0,0,0,0
20/06/2022,09:30 PM,77.0,96.27,29.64,Rain,0,0,0,0,1.0,11.0,2.0,0,0,0,0,0
20/06/2022,10:00 PM,77.0,96.73,29.65,Clear,0,0,0,0,2.0,10.0,2.0,0,0,0,0,0
20/06/2022,10:30 PM,77.0,96.73,29.65,Clear,0,0,0,0,2.0,10.0,2.0,0,0,0,0,0
20/06/2022,11:00 PM,77.0,96.73,29.65,Clear,0,0,0,0,2.0,9.0,2.0,0,0,0,0,0
20/06/2022,11:30 PM,77.0,96.73,29.65,Clear,0,0,0,0,2.0,10.0,2.0,0,0,0,0,0
21/06/2022,12:00 AM,77.0,96.18,29.65,Clear,0,0,0,0,1.0,4.0,2.0,1,0,0,0,0
21/06/2022,12:30 AM,76.82,96.18,29.65,Clear,0,0,0,0,0.0,4.0,4.0,1,0,0,0,0
21/06/2022,01:00 AM,76.64,96.18,29.65,Clear,0,0,0,0,0.0,4.0,2.0,1,0,0,0,0
21/06/2022,01:30 AM,76.64,95.64,29.64,Clear,0,0,0,0,0.0,2.0,3.0,1,0,0,0,0
21/06/2022,02:00 AM,76.64,95.64,29.64,Clear,0,0,0,0,0.0,4.0,2.0,1,0,0,0,0
21/06/2022,02:30 AM,76.64,95.09,29.63,Clear,0,0,0,0,0.0,3.0,2.0,1,0,0,0,0
21/06/2022,03:00 AM,76.64,95.09,29.63,Clear,0,0,0,0,0.0,4.0,3.0,1,0,0,0,0
21/06/2022,03:30 AM,76.45,95.64,29.63,Clear,0,0,0,0,1.0,3.0,3.0,1,0,0,0,0
21/06/2022,04:00 AM,76.27,96.18,29.63,Clear,0,0,0,0,0.0,4.0,2.0,1,0,0,0,0
21/06/2022,04:30 AM,76.27,96.18,29.63,Clear,0,0,0,0,0.0,3.0,1.0,1,0,0,0,0
21/06/2022,05:00 AM,76.27,96.18,29.63,Clear,0,0,0,0,2.0,17.0,2.0,1,0,0,0,0
21/06/2022,05:30 AM,76.45,95.73,29.63,Clear,0,0,0,0,2.0,11.0,1.0,1,0,0,0,0
21/06/2022,06:00 AM,77.0,94.27,29.64,Clear,0,0,0,0,3.0,9.0,3.0,1,0,0,0,0
21/06/2022,06:30 AM,77.64,92.82,29.64,Clear,0,0,0,0,3.0,18.0,2.0,1,0,0,0,0
21/06/2022,07:00 AM,78.27,91.45,29.65,Clear,0,0,0,0,2.0,16.0,2.0,1,0,0,0,0
21/06/2022,07:30 AM,78.91,89.64,29.65,Clear,0,0,0,0,2.0,15.0,2.0,1,0,0,0,0
21/06/2022,08:00 AM,79.73,87.45,29.66,Clear,0,0,0,0,2.0,13.0,2.0,1,0,0,0,0
21/06/2022,08:30 AM,80.55,85.27,29.66,Clear,0,0,0,0,2.0,14.0,1.0,1,0,0,0,0
21/06/2022,09:00 AM,81.73,82.18,29.66,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
21/06/2022,09:30 AM,82.91,79.09,29.66,Clear,0,0,0,0,2.0,9.0,2.0,1,0,0,0,0
21/06/2022,10:00 AM,83.91,76.55,29.66,Clear,0,0,0,0,2.0,7.0,1.0,1,0,0,0,0
21/06/2022,10:30 AM,85.09,73.64,29.65,Clear,0,0,0,0,2.0,9.0,2.0,1,0,0,0,0
21/06/2022,11:00 AM,85.91,71.55,29.64,Clear,0,0,0,0,2.0,6.0,1.0,1,0,0,0,0
21/06/2022,11:30 AM,86.73,69.55,29.63,Clear,0,0,0,0,2.0,6.0,1.0,1,0,0,0,0
21/06/2022,12:00 PM,87.45,67.55,29.62,Clear,0,0,0,0,2.0,9.0,2.0,1,0,0,0,0
21/06/2022,12:30 PM,88.0,66.0,29.61,Clear,0,0,0,0,3.0,8.0,2.0,1,0,0,0,0
21/06/2022,01:00 PM,88.55,64.91,29.6,Clear,0,0,0,0,2.0,8.0,2.0,1,0,0,0,0
21/06/2022,01:30 PM,88.73,64.18,29.59,Clear,0,0,0,0,1.0,7.0,1.0,1,0,0,0,0
21/06/2022,02:00 PM,88.73,63.82,29.58,Clear,0,0,0,0,1.0,8.0,1.0,1,0,0,0,0
21/06/2022,02:30 PM,88.36,64.18,29.58,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
21/06/2022,03:00 PM,88.0,64.55,29.57,Clear,0,0,0,0,2.0,6.0,1.0,1,0,0,0,0
21/06/2022,03:30 PM,87.64,65.27,29.57,Clear,0,0,0,0,1.0,5.0,2.0,1,0,0,0,0
21/06/2022,04:00 PM,87.09,66.36,29.57,Clear,0,0,0,0,2.0,20.0,2.0,1,0,0,0,0
21/06/2022,04:30 PM,86.55,68.0,29.57,Clear,0,0,0,0,2.0,14.0,3.0,1,0,0,0,0
21/06/2022,05:00 PM,85.73,70.45,29.58,Clear,0,0,0,0,2.0,12.0,3.0,1,0,0,0,0
21/06/2022,05:30 PM,85.0,72.0,29.59,Rain,0,0,0,0,1.0,16.0,2.0,1,0,0,0,0
21/06/2022,06:00 PM,84.18,74.45,29.6,Clear,0,0,0,0,1.0,15.0,2.0,1,0,0,0,0
21/06/2022,06:30 PM,83.36,76.45,29.61,Clear,0,0,0,0,3.0,10.0,3.0,1,0,0,0,0
21/06/2022,07:00 PM,82.73,78.45,29.62,Clear,0,0,0,0,2.0,10.0,3.0,1,0,0,0,0
21/06/2022,07:30 PM,82.27,80.09,29.64,Clear,0,0,0,0,2.0,16.0,3.0,1,0,0,0,0
21/06/2022,08:00 PM,81.82,81.82,29.65,Clear,0,0,0,0,1.0,8.0,2.0,1,0,0,0,0
21/06/2022,08:30 PM,81.36,83.55,29.66,Clear,0,0,0,0,2.0,6.0,2.0,1,0,0,0,0
21/06/2022,09:00 PM,80.91,84.91,29.66,Clear,0,0,0,0,2.0,9.0,2.0,1,0,0,0,0
21/06/2022,09:30 PM,80.45,86.27,29.67,Clear,0,0,0,0,2.0,6.0,2.0,1,0,0,0,0
21/06/2022,10:00 PM,80.18,86.73,29.68,Clear,0,0,0,0,2.0,5.0,3.0,1,0,0,0,0
21/06/2022,10:30 PM,80.0,86.73,29.68,Clear,0,0,0,0,2.0,8.0,2.0,1,0,0,0,0
21/06/2022,11:00 PM,79.73,87.64,29.68,Clear,0,0,0,0,2.0,8.0,3.0,1,0,0,0,0
21/06/2022,11:30 PM,79.55,87.64,29.68,Clear,0,0,0,0,1.0,8.0,3.0,1,0,0,0,0
22/06/2022,12:00 AM,79.18,89.09,29.68,Clear,0,0,0,0,0.0,3.0,3.0,2,0,0,0,0
22/06/2022,12:30 AM,78.82,90.0,29.67,Clear,0,0,0,0,0.0,4.0,2.0,2,0,0,0,0
22/06/2022,01:00 AM,78.64,90.91,29.66,Rain,0,0,0,0,0.0,2.0,2.0,2,0,0,0,0
22/06/2022,01:30 AM,78.64,90.91,29.66,Clear,0,0,0,0,1.0,3.0,3.0,2,0,0,0,0
22/06/2022,02:00 AM,78.64,91.36,29.65,Clear,0,0,0,0,1.0,3.0,3.0,2,0,0,0,0
22/06/2022,02:30 AM,78.45,92.36,29.65,Clear,0,0,0,0,0.0,2.0,3.0,2,0,0,0,0
22/06/2022,03:00 AM,78.27,93.36,29.65,Clear,0,0,0,0,0.0,2.0,2.0,2,0,0,0,0
22/06/2022,03:30 AM,78.09,94.36,29.65,Clear,0,0,0,0,0.0,2.0,3.0,2,0,0,0,0
22/06/2022,04:00 AM,77.91,95.36,29.65,Clear,0,0,0,0,0.0,3.0,2.0,2,0,0,0,0
22/06/2022,04:30 AM,77.91,95.82,29.65,Clear,0,0,0,0,0.0,3.0,2.0,2,0,0,0,0
22/06/2022,05:00 AM,78.09,95.82,29.66,Clear,1,0,0,0,2.0,16.0,2.0,2,0,0,0,0
22/06/2022,05:30 AM,78.55,94.36,29.66,Clear,0,0,0,0,3.0,15.0,2.0,2,0,0,0,0
22/06/2022,06:00 AM,79.18,93.0,29.67,Clear,0,0,0,0,4.0,16.0,2.0,2,0,0,0,0
22/06/2022,06:30 AM,79.64,91.18,29.68,Clear,0,0,0,0,3.0,9.0,1.0,2,0,0,0,0
22/06/2022,07:00 AM,80.27,89.09,29.68,Clear,0,0,0,0,3.0,9.0,1.0,2,0,0,0,0
22/06/2022,07:30 AM,81.09,86.55,29.69,Clear,0,0,0,0,2.0,14.0,2.0,2,0,0,0,0
22/06/2022,08:00 AM,82.09,83.09,29.7,Clear,0,0,0,0,3.0,17.0,2.0,2,0,0,0,0
22/06/2022,08:30 AM,83.09,80.0,29.7,Clear,0,0,0,0,3.0,11.0,2.0,2,0,0,0,0
22/06/2022,09:00 AM,83.91,77.27,29.71,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
22/06/2022,09:30 AM,84.91,73.82,29.71,Clear,0,0,0,0,2.0,5.0,2.0,2,0,0,0,0
22/06/2022,10:00 AM,85.73,70.91,29.71,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
22/06/2022,10:30 AM,86.36,68.82,29.71,Clear,0,0,0,0,2.0,4.0,2.0,2,0,0,0,0
22/06/2022,11:00 AM,86.91,67.18,29.71,Rain,0,0,0,0,2.0,6.0,2.0,2,0,0,0,0
22/06/2022,11:30 AM,87.09,66.0,29.7,Rain,0,0,0,0,1.0,7.0,2.0,2,0,0,0,0
22/06/2022,12:00 PM,87.64,64.27,29.7,Clear,0,0,0,0,2.0,10.0,2.0,2,0,0,0,0
22/06/2022,12:30 PM,88.0,63.64,29.69,Rain,0,0,0,0,1.0,7.0,2.0,2,0,0,0,0
22/06/2022,01:00 PM,88.18,62.64,29.68,Rain,0,0,0,0,1.0,8.0,2.0,2,0,0,0,0
22/06/2022,01:30 PM,88.36,62.36,29.67,Clear,0,0,0,0,1.0,5.0,1.0,2,0,0,0,0
22/06/2022,02:00 PM,88.55,61.36,29.66,Clear,0,0,0,0,3.0,6.0,2.0,2,0,0,0,0
22/06/2022,02:30 PM,88.91,60.36,29.65,Clear,0,0,0,0,2.0,8.0,2.0,2,0,0,0,0
22/06/2022,03:00 PM,88.91,60.36,29.64,Clear,0,0,0,0,2.0,4.0,2.0,2,0,0,0,0
22/06/2022,03:30 PM,88.73,60.73,29.63,Clear,0,0,0,0,2.0,4.0,2.0,2,0,0,0,0
22/06/2022,04:00 PM,88.55,61.09,29.63,Clear,0,0,0,0,2.0,11.0,2.0,2,0,0,0,0
22/06/2022,04:30 PM,88.18,61.82,29.63,Clear,0,0,0,0,3.0,14.0,2.0,2,0,0,0,0
22/06/2022,05:00 PM,88.0,62.55,29.64,Clear,0,0,0,0,3.0,12.0,2.0,2,0,0,0,0
22/06/2022,05:30 PM,87.27,64.73,29.64,Clear,0,0,0,0,2.0,11.0,3.0,2,0,0,0,0
22/06/2022,06:00 PM,86.55,66.55,29.65,Clear,0,0,0,0,3.0,11.0,3.0,2,0,0,0,0
22/06/2022,06:30 PM,85.82,68.73,29.66,Clear,0,0,0,0,3.0,15.0,2.0,2,0,0,0,0
22/06/2022,07:00 PM,85.09,70.55,29.67,Clear,0,0,0,0,3.0,12.0,3.0,2,0,0,0,0
22/06/2022,07:30 PM,84.27,73.18,29.68,Clear,0,0,0,0,2.0,12.0,2.0,2,0,0,0,0
22/06/2022,08:00 PM,83.45,75.91,29.69,Clear,0,0,0,0,2.0,9.0,2.0,2,0,0,0,0
22/06/2022,08:30 PM,82.82,78.36,29.71,Clear,0,0,0,0,2.0,7.0,1.0,2,0,0,0,0
22/06/2022,09:00 PM,82.36,80.0,29.71,Clear,0,0,0,0,2.0,6.0,2.0,2,0,0,0,0
22/06/2022,09:30 PM,81.73,82.18,29.72,Clear,0,0,0,0,2.0,6.0,2.0,2,0,0,0,0
22/06/2022,10:00 PM,81.27,84.0,29.72,Clear,0,0,0,0,1.0,10.0,2.0,2,0,0,0,0
22/06/2022,10:30 PM,80.82,85.36,29.73,Clear,0,0,0,0,2.0,8.0,2.0,2,0,0,0,0
22/06/2022,11:00 PM,80.55,86.27,29.73,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
22/06/2022,11:30 PM,80.09,87.64,29.73,Clear,0,0,0,0,1.0,9.0,2.0,2,0,0,0,0
23/06/2022,12:00 AM,79.64,89.0,29.72,Clear,0,0,0,0,1.0,2.0,3.0,3,0,0,0,0
23/06/2022,12:30 AM,79.18,90.36,29.72,Clear,0,0,0,0,1.0,3.0,3.0,3,0,0,0,0
23/06/2022,01:00 AM,78.82,91.27,29.72,Clear,0,0,0,0,0.0,2.0,3.0,3,0,0,0,0
23/06/2022,01:30 AM,78.45,91.73,29.72,Clear,0,0,0,0,0.0,2.0,3.0,3,0,0,0,0
23/06/2022,02:00 AM,78.09,92.18,29.71,Clear,0,0,0,0,1.0,3.0,2.0,3,0,0,0,0
23/06/2022,02:30 AM,77.73,93.09,29.71,Clear,0,0,0,0,0.0,3.0,2.0,3,0,0,0,0
23/06/2022,03:00 AM,77.55,93.09,29.71,Clear,0,0,0,0,0.0,3.0,1.0,3,0,0,0,0
23/06/2022,03:30 AM,77.36,93.09,29.71,Clear,0,0,0,0,1.0,3.0,3.0,3,0,0,0,0
23/06/2022,04:00 AM,77.18,93.55,29.7,Clear,0,0,0,0,0.0,3.0,3.0,3,0,0,0,0
23/06/2022,04:30 AM,77.0,94.0,29.7,Clear,0,0,0,0,1.0,4.0,3.0,3,0,0,0,0
23/06/2022,05:00 AM,77.18,93.55,29.71,Clear,0,0,0,0,4.0,14.0,2.0,3,0,0,0,0
23/06/2022,05:30 AM,77.36,93.55,29.71,Clear,0,0,0,0,3.0,13.0,3.0,3,0,0,0,0
23/06/2022,06:00 AM,77.73,93.09,29.72,Clear,0,0,0,0,3.0,10.0,2.0,3,0,0,0,0
23/06/2022,06:30 AM,78.18,92.18,29.72,Clear,0,0,0,0,3.0,14.0,2.0,3,0,0,0,0
23/06/2022,07:00 AM,78.64,90.82,29.73,Clear,0,0,0,0,2.0,13.0,2.0,3,0,0,0,0
23/06/2022,07:30 AM,79.27,89.0,29.73,Clear,0,0,0,0,2.0,12.0,1.0,3,0,0,0,0
23/06/2022,08:00 AM,80.09,86.82,29.73,Clear,0,0,0,0,4.0,15.0,2.0,3,0,0,0,0
23/06/2022,08:30 AM,81.09,83.91,29.74,Clear,0,0,0,0,4.0,7.0,1.0,3,0,0,0,0
23/06/2022,09:00 AM,82.09,81.36,29.74,Clear,0,0,0,0,2.0,6.0,2.0,3,0,0,0,0
23/06/2022,09:30 AM,83.27,78.45,29.74,Clear,0,0,0,0,2.0,6.0,2.0,3,0,0,0,0
23/06/2022,10:00 AM,83.91,76.64,29.73,Clear,0,0,0,0,2.0,5.0,2.0,3,0,0,0,0
23/06/2022,10:30 AM,84.73,75.36,29.73,Clear,0,0,0,0,2.0,7.0,2.0,3,0,0,0,0
23/06/2022,11:00 AM,85.0,74.0,29.72,Clear,0,0,0,0,2.0,5.0,1.0,3,0,0,0,0
23/06/2022,11:30 AM,84.82,74.45,29.71,Clear,0,0,0,0,3.0,5.0,2.0,3,0,0,0,0
23/06/2022,12:00 PM,84.55,75.36,29.7,Clear,0,0,0,0,2.0,4.0,1.0,3,0,0,0,0
23/06/2022,12:30 PM,84.27,76.73,29.69,Rain,0,0,0,0,2.0,7.0,2.0,3,0,0,0,0
23/06/2022,01:00 PM,83.82,78.55,29.68,Rain,0,0,0,0,2.0,7.0,1.0,3,0,0,0,0
23/06/2022,01:30 PM,83.18,80.73,29.67,Rain,0,0,0,0,2.0,6.0,2.0,3,0,0,0,0
