datetime,เกิดเหตุ,temperature_F,humidity_%,pressure_in,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday
2022-10-12,0,76.11520833333334,96.2575,29.686041666666668,85.0,490.0,101.0,2,0,0
2022-10-13,0,78.23708333333333,87.67,29.7175,100.0,521.0,99.0,3,0,1
2022-10-14,0,80.82729166666667,81.03979166666666,29.683125,108.0,539.0,101.0,4,0,1
2022-10-15,0,80.04187499999999,84.14458333333333,29.661458333333332,89.0,422.0,98.0,5,1,0
2022-10-16,0,77.75708333333334,91.64354166666668,29.726249999999997,89.0,411.0,92.0,6,1,0
2022-10-17,0,81.10083333333334,82.41645833333332,29.723125,97.0,402.0,99.0,0,0,0
2022-10-18,0,77.399375,94.97958333333334,29.698125,99.0,381.0,103.0,1,0,0
2022-10-19,1,78.9475,89.97000000000001,29.682083333333335,88.0,352.0,106.0,2,0,0
2022-10-20,0,79.92229166666667,88.17041666666667,29.698541666666667,90.0,392.0,100.0,3,0,0
2022-10-21,0,80.17270833333333,87.09729166666666,29.734583333333333,86.0,366.0,101.0,4,0,0
2022-10-22,0,80.02666666666667,86.21791666666667,29.771666666666665,83.0,474.0,105.0,5,1,0
2022-10-23,0,79.91854166666667,86.83229166666666,29.7675,88.0,551.0,87.0,6,1,1
2022-10-24,1,79.02291666666666,88.54208333333334,29.75208333333333,89.0,533.0,85.0,0,0,1
2022-10-25,1,81.84520833333333,83.59645833333333,29.737291666666668,84.0,537.0,91.0,1,0,0
2022-10-26,0,79.8125,86.88916666666667,29.718958333333333,84.0,476.0,102.0,2,0,0
2022-10-27,0,78.25020833333333,89.569375,29.691041666666667,87.0,367.0,104.0,3,0,0
2022-10-28,0,79.00979166666666,88.97208333333333,29.661458333333332,91.0,340.0,102.0,4,0,0
2022-10-29,0,81.22895833333332,83.81395833333333,29.65833333333333,96.0,388.0,96.0,5,1,0
2022-10-30,0,80.90916666666666,82.93041666666666,29.675,87.0,422.0,92.0,6,1,0
2022-10-31,1,79.87291666666667,84.13041666666668,29.69604166666667,93.0,398.0,91.0,0,0,0
2022-11-01,0,79.88312499999999,80.50791666666667,29.79375,87.0,351.0,99.0,1,0,0
2022-11-02,0,81.17875,80.29041666666667,29.703958333333333,96.0,364.0,111.0,2,0,0
2022-11-03,1,81.95416666666667,80.16833333333334,29.665000000000003,100.0,380.0,110.0,3,0,0
2022-11-04,0,82.62708333333333,77.73520833333333,29.687083333333334,89.0,452.0,100.0,4,0,0
2022-11-05,1,81.28791666666667,88.00604166666666,29.66875,84.0,586.0,94.0,5,1,0
2022-11-06,0,80.57354166666667,83.87875,29.700208333333332,78.0,497.0,95.0,6,1,0
2022-11-07,1,84.03208333333333,76.36541666666666,29.66,73.0,344.0,102.0,0,0,0
2022-11-08,0,83.32583333333334,77.38083333333334,29.652083333333334,74.0,320.0,108.0,1,0,0
2022-11-09,0,79.375,86.6875,29.724999999999998,78.0,336.0,99.0,2,0,0
2022-11-10,1,79.54166666666667,90.645625,29.756874999999997,82.0,395.0,99.0,3,0,0
2022-11-11,0,76.66979166666667,96.84291666666667,29.726875000000003,94.0,437.0,95.0,4,0,0
2022-11-12,0,78.284375,90.995625,29.707708333333333,92.0,458.0,86.0,5,1,0
2022-11-13,0,78.42791666666666,93.00208333333335,29.683125,88.0,469.0,89.0,6,1,0
2022-11-14,0,77.86104166666667,94.966875,29.686666666666667,87.0,361.0,102.0,0,0,0
2022-11-15,0,79.81166666666667,87.26666666666667,29.6875,90.0,409.0,106.0,1,0,0
2022-11-16,1,79.54520833333333,90.65895833333333,29.665208333333336,88.0,372.0,102.0,2,0,0
2022-11-17,0,79.729375,91.89916666666666,29.673541666666665,81.0,310.0,100.0,3,0,0
2022-11-18,0,79.80145833333333,89.65458333333333,29.700416666666666,81.0,407.0,100.0,4,0,0
2022-11-19,0,79.61333333333333,87.25270833333333,29.68041666666667,97.0,599.0,99.0,5,1,0
2022-11-20,0,77.93770833333333,91.901875,29.64916666666667,96.0,448.0,100.0,6,1,0
2022-11-21,0,80.064375,86.73666666666666,29.633750000000003,78.0,364.0,96.0,0,0,0
2022-11-22,0,79.74833333333333,85.5175,29.646666666666665,74.0,383.0,97.0,1,0,0
2022-11-23,0,78.52312500000001,91.410625,29.659583333333334,80.0,386.0,101.0,2,0,0
2022-11-24,0,80.064375,83.87645833333333,29.67958333333333,90.0,389.0,99.0,3,0,0
2022-11-25,0,81.15666666666667,83.53958333333334,29.7075,92.0,481.0,93.0,4,0,0
2022-11-26,0,80.17104166666667,87.16000000000001,29.71083333333333,83.0,478.0,95.0,5,1,0
2022-11-27,0,80.735,84.42416666666666,29.68958333333333,74.0,432.0,98.0,6,1,0
2022-11-28,0,80.78,83.880625,29.69458333333333,71.0,425.0,104.0,0,0,0
2022-11-29,0,81.82166666666667,82.47354166666666,29.702916666666667,78.0,401.0,105.0,1,0,0
2022-11-30,0,82.25979166666666,81.00833333333334,29.703333333333333,86.0,480.0,106.0,2,0,0
2022-12-01,0,79.91437499999999,75.49166666666666,29.801458333333333,107.0,418.0,108.0,3,0,0
2022-12-02,0,81.54791666666667,78.66145833333333,29.679583333333337,103.0,345.0,98.0,4,0,0
2022-12-03,0,82.24979166666667,81.34291666666667,29.644166666666667,98.0,360.0,93.0,5,1,0
2022-12-04,0,81.723125,82.08395833333334,29.66416666666667,88.0,464.0,85.0,6,1,0
2022-12-05,0,83.65708333333333,78.56645833333333,29.677291666666665,76.0,492.0,90.0,0,0,1
2022-12-06,0,80.49020833333334,85.359375,29.70875,76.0,370.0,103.0,1,0,0
2022-12-07,0,79.19645833333333,86.47083333333335,29.667708333333334,79.0,342.0,108.0,2,0,0
2022-12-08,0,83.00541666666668,80.3025,29.66416666666667,88.0,324.0,109.0,3,0,0
2022-12-09,0,79.23291666666667,86.30125,29.704375,93.0,361.0,100.0,4,0,0
2022-12-10,0,80.09458333333333,86.31645833333333,29.7525,94.0,436.0,92.0,5,1,1
2022-12-11,0,80.43145833333334,88.24125,29.6925,92.0,432.0,89.0,6,1,0
2022-12-12,0,77.62375,92.05395833333334,29.6975,98.0,404.0,89.0,0,0,1
2022-12-13,0,78.64562500000001,90.320625,29.6975,84.0,364.0,99.0,1,0,0
2022-12-14,1,79.31729166666666,83.92999999999999,29.714791666666667,78.0,360.0,108.0,2,0,0
2022-12-15,0,79.85854166666667,84.41145833333333,29.675,74.0,402.0,110.0,3,0,0
2022-12-16,0,82.05916666666667,81.21041666666666,29.645208333333333,85.0,404.0,106.0,4,0,0
2022-12-17,0,77.01979166666666,92.36166666666666,29.672916666666666,89.0,472.0,105.0,5,1,0
2022-12-18,0,73.00333333333333,99.544375,29.669375000000002,93.0,487.0,104.0,6,1,0
2022-12-19,0,74.60125000000001,97.18354166666667,29.678124999999998,85.0,438.0,103.0,0,0,0
2022-12-20,0,77.33520833333334,95.535625,29.67,93.0,432.0,110.0,1,0,0
2022-12-21,0,76.173125,98.77104166666668,29.685625,87.0,414.0,101.0,2,0,0
2022-12-22,0,78.791875,89.100625,29.701875,84.0,366.0,100.0,3,0,0
2022-12-23,0,78.40729166666667,87.58208333333333,29.715416666666666,94.0,391.0,101.0,4,0,0
2022-12-24,0,77.95979166666667,84.02354166666667,29.74208333333333,94.0,464.0,98.0,5,1,0
2022-12-25,1,77.94333333333334,82.53458333333333,29.790000000000003,87.0,382.0,98.0,6,1,0
2022-12-26,0,76.73270833333333,84.88020833333333,29.824375,81.0,339.0,100.0,0,0,0
2022-12-27,0,76.905625,83.33104166666666,29.820833333333336,100.0,370.0,106.0,1,0,0
2022-12-28,0,77.08083333333333,83.76583333333333,29.824166666666667,107.0,419.0,115.0,2,0,0
2022-12-29,0,75.83,85.10104166666666,29.844791666666666,91.0,408.0,105.0,3,0,0
2022-12-30,0,76.40708333333333,83.45604166666666,29.851041666666664,88.0,582.0,85.0,4,0,1
2022-12-31,1,77.50270833333333,84.420625,29.835624999999997,97.0,754.0,85.0,5,1,1
