datetime,เกิดเหตุ,temperature_F,humidity_%,wind_speed_kmh,pressure_in,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,year
2022-07-02,0,81.75125,78.09125,7.133958333333333,29.756041666666665,86.0,448.0,96.0,5,1,0,2022
2022-07-03,0,81.50270833333333,83.78020833333333,5.695416666666667,29.705624999999998,95.0,410.0,93.0,6,1,0,2022
2022-07-04,0,82.24083333333333,82.52583333333332,3.4764583333333334,29.738958333333333,86.0,405.0,94.0,0,0,0,2022
2022-07-05,0,80.9375,90.94645833333334,1.50375,29.594583333333333,79.0,369.0,102.0,1,0,0,2022
2022-07-06,0,81.27270833333334,83.72333333333334,2.5870833333333336,29.6825,79.0,308.0,106.0,2,0,0,2022
2022-07-07,0,83.79,80.60583333333334,3.516875,29.670416666666668,84.0,345.0,108.0,3,0,0,2022
2022-07-08,0,81.49041666666666,80.2675,1.4241666666666666,29.645416666666666,96.0,380.0,105.0,4,0,0,2022
2022-07-09,0,81.89229166666667,79.121875,4.0625,29.715625,101.0,389.0,101.0,5,1,0,2022
2022-07-10,0,77.83333333333333,91.18187499999999,2.644791666666667,29.713125,100.0,432.0,103.0,6,1,0,2022
2022-07-11,0,79.22166666666666,86.31083333333333,2.238541666666667,29.756874999999997,100.0,451.0,101.0,0,0,0,2022
2022-07-12,1,80.87354166666667,84.43395833333334,6.111458333333334,29.679374999999997,99.0,600.0,93.0,1,0,0,2022
2022-07-13,0,81.34729166666666,82.77270833333333,2.17,29.62125,104.0,698.0,81.0,2,0,1,2022
2022-07-14,0,82.71208333333333,81.630625,3.9222916666666667,29.617708333333336,103.0,639.0,84.0,3,0,1,2022
2022-07-15,0,83.89020833333333,77.24291666666666,4.7025,29.632916666666663,95.0,599.0,92.0,4,0,1,2022
2022-07-16,0,83.11895833333334,81.67395833333333,2.8754166666666667,29.656458333333333,91.0,496.0,96.0,5,1,0,2022
2022-07-17,0,80.600625,88.14729166666666,1.2620833333333332,29.68958333333333,103.0,461.0,86.0,6,1,0,2022
2022-07-18,0,83.64125,78.85458333333334,1.8960416666666668,29.65416666666667,101.0,437.0,91.0,0,0,0,2022
2022-07-19,0,82.31625,78.323125,3.3504166666666664,29.638125000000002,92.0,466.0,91.0,1,0,0,2022
2022-07-20,0,83.06645833333333,76.96791666666667,5.0304166666666665,29.645,87.0,410.0,97.0,2,0,0,2022
2022-07-21,0,82.02875,83.52583333333332,1.0647916666666666,29.67375,89.0,378.0,94.0,3,0,0,2022
2022-07-22,0,82.89041666666667,82.89979166666667,2.1797916666666666,29.708125,86.0,388.0,92.0,4,0,0,2022
2022-07-23,0,81.920625,82.03791666666667,1.8964583333333334,29.690416666666668,89.0,386.0,94.0,5,1,0,2022
2022-07-24,0,82.064375,81.3,1.9225,29.647916666666664,87.0,411.0,96.0,6,1,0,2022
2022-07-25,0,82.29770833333333,81.420625,3.1520833333333336,29.64708333333333,91.0,419.0,98.0,0,0,0,2022
2022-07-26,0,80.98270833333333,85.43833333333333,1.8389583333333333,29.645208333333333,98.0,396.0,99.0,1,0,0,2022
2022-07-27,0,81.986875,80.89791666666666,1.9243750000000002,29.635625,97.0,538.0,92.0,2,0,0,2022
2022-07-28,0,80.45854166666666,87.18791666666668,1.3687500000000001,29.642916666666665,122.0,655.0,83.0,3,0,1,2022
2022-07-29,0,83.35375,78.54166666666667,2.9920833333333334,29.637708333333332,103.0,650.0,89.0,4,0,1,2022
2022-07-30,0,81.16166666666668,87.47520833333334,1.5810416666666667,29.647291666666664,97.0,513.0,101.0,5,1,0,2022
2022-07-31,0,83.09645833333333,80.69666666666667,2.952083333333333,29.61,96.0,545.0,96.0,6,1,0,2022
2022-08-01,0,81.655,82.22104166666666,8.286041666666668,29.784166666666668,102.0,527.0,97.0,0,0,0,2022
2022-08-02,1,81.793125,82.141875,6.4472916666666675,29.738125,94.0,388.0,102.0,1,0,0,2022
2022-08-03,0,80.04541666666667,86.39833333333333,5.59625,29.699375,90.0,364.0,101.0,2,0,0,2022
2022-08-04,0,81.30708333333332,83.82416666666667,2.9897916666666666,29.734375,81.0,347.0,98.0,3,0,0,2022
2022-08-05,0,82.11416666666666,88.711875,1.8618750000000002,29.596666666666668,79.0,388.0,97.0,4,0,0,2022
2022-08-06,1,80.58104166666666,85.80479166666667,1.3685416666666665,29.685208333333335,87.0,455.0,91.0,5,1,0,2022
2022-08-07,0,83.98145833333334,80.15729166666667,3.094791666666667,29.65875,88.0,465.0,92.0,6,1,0,2022
2022-08-08,0,81.94104166666666,83.25229166666666,2.9222916666666667,29.648125000000004,81.0,414.0,97.0,0,0,0,2022
2022-08-09,1,80.56583333333333,82.79708333333333,3.2083333333333335,29.741666666666664,86.0,341.0,99.0,1,0,0,2022
2022-08-10,0,79.13333333333334,87.00770833333333,1.4941666666666666,29.724999999999998,91.0,341.0,101.0,2,0,0,2022
2022-08-11,0,81.94104166666666,80.41604166666666,5.2825,29.744375,90.0,429.0,101.0,3,0,0,2022
2022-08-12,0,75.83708333333333,95.99229166666667,3.669166666666667,29.704791666666665,96.0,517.0,93.0,4,0,1,2022
2022-08-13,0,82.95666666666666,78.468125,1.6458333333333333,29.676875,109.0,428.0,93.0,5,1,0,2022
2022-08-14,0,81.84979166666666,79.95291666666667,1.711875,29.689166666666665,106.0,388.0,97.0,6,1,0,2022
2022-08-15,0,81.6575,78.15666666666667,3.9941666666666666,29.70104166666667,95.0,332.0,108.0,0,0,0,2022
2022-08-16,0,79.74625,85.885625,2.3352083333333336,29.69729166666667,91.0,379.0,107.0,1,0,0,2022
2022-08-17,0,81.72770833333333,80.78750000000001,3.6875,29.687083333333334,85.0,437.0,106.0,2,0,0,2022
2022-08-18,0,83.376875,77.34291666666667,2.27875,29.671041666666667,93.0,447.0,105.0,3,0,0,2022
2022-08-19,0,81.89791666666666,81.41458333333334,3.3541666666666665,29.67375,97.0,391.0,103.0,4,0,0,2022
2022-08-20,0,83.48916666666666,74.93124999999999,4.709791666666667,29.66416666666667,82.0,392.0,103.0,5,1,0,2022
2022-08-21,0,79.924375,79.57583333333334,5.544999999999999,29.66875,74.0,418.0,99.0,6,1,0,2022
2022-08-22,0,81.80104166666666,75.29541666666667,5.77875,29.676666666666666,80.0,448.0,99.0,0,0,0,2022
2022-08-23,0,80.01145833333334,81.89979166666667,3.511875,29.687708333333333,82.0,416.0,105.0,1,0,0,2022
2022-08-24,0,82.22020833333333,77.8525,6.126666666666666,29.652083333333334,82.0,400.0,99.0,2,0,0,2022
2022-08-25,0,83.05479166666667,76.87875,4.54125,29.626875,83.0,387.0,90.0,3,0,0,2022
2022-08-26,0,82.596875,77.28958333333334,4.01375,29.651875,87.0,356.0,102.0,4,0,0,2022
2022-08-27,0,79.85458333333334,87.96333333333332,2.643333333333333,29.67625,105.0,436.0,101.0,5,1,0,2022
2022-08-28,0,79.905,86.01145833333334,2.660833333333333,29.661041666666666,98.0,500.0,88.0,6,1,0,2022
2022-08-29,0,80.26708333333333,87.90520833333333,1.8983333333333334,29.667083333333334,87.0,466.0,95.0,0,0,0,2022
2022-08-30,0,81.761875,84.11354166666666,2.48625,29.675833333333333,83.0,374.0,104.0,1,0,0,2022
2022-08-31,0,80.52625,86.151875,2.548958333333333,29.653958333333335,86.0,365.0,105.0,2,0,0,2022
2022-09-01,1,80.44875,81.63437499999999,6.823541666666666,29.75854166666667,95.0,420.0,111.0,3,0,0,2022
2022-09-02,0,82.59875,79.03916666666667,7.107916666666667,29.733333333333334,100.0,445.0,112.0,4,0,0,2022
2022-09-03,0,81.41770833333334,82.65375,7.382291666666667,29.686666666666667,88.0,500.0,103.0,5,1,0,2022
2022-09-04,0,81.85041666666667,81.69875,1.89375,29.713958333333334,83.0,460.0,99.0,6,1,0,2022
2022-09-05,0,80.68145833333334,91.995625,2.6339583333333336,29.633750000000003,88.0,383.0,103.0,0,0,0,2022
2022-09-06,0,82.29166666666667,81.42604166666666,1.5260416666666667,29.672291666666666,88.0,357.0,98.0,1,0,0,2022
2022-09-07,0,84.24083333333333,77.97895833333332,3.1402083333333333,29.627291666666665,84.0,384.0,102.0,2,0,0,2022
2022-09-08,0,82.57520833333334,80.00479166666666,1.82875,29.653125000000003,80.0,388.0,106.0,3,0,0,2022
2022-09-09,1,82.57583333333334,78.16145833333333,3.375208333333333,29.73645833333333,73.0,445.0,104.0,4,0,0,2022
2022-09-10,0,77.68729166666667,91.37895833333333,2.0568750000000002,29.751666666666665,87.0,487.0,102.0,5,1,0,2022
2022-09-11,1,79.2725,91.57145833333334,1.8116666666666668,29.74229166666667,85.0,446.0,103.0,6,1,0,2022
2022-09-12,0,74.04166666666667,97.125,1.1454166666666665,29.708333333333332,85.0,391.0,95.0,0,0,0,2022
2022-09-13,0,80.46854166666667,82.21479166666667,2.8745833333333333,29.730625,81.0,360.0,100.0,1,0,0,2022
2022-09-14,0,80.74625,80.72354166666666,5.426458333333334,29.766875,75.0,342.0,100.0,2,0,0,2022
2022-09-15,0,81.443125,77.385,4.852708333333333,29.75583333333333,78.0,364.0,102.0,3,0,0,2022
2022-09-16,0,79.70958333333333,85.38270833333333,2.973125,29.702916666666667,84.0,464.0,105.0,4,0,0,2022
2022-09-17,0,82.76666666666667,77.72,5.068125,29.682916666666667,87.0,521.0,103.0,5,1,0,2022
2022-09-18,0,81.44229166666666,80.62125,4.9714583333333335,29.719166666666666,95.0,489.0,98.0,6,1,0,2022
2022-09-19,0,82.77708333333334,75.50916666666667,3.423958333333333,29.72520833333333,104.0,392.0,103.0,0,0,0,2022
2022-09-20,0,79.19854166666667,84.84625,2.4560416666666667,29.717916666666667,101.0,361.0,111.0,1,0,0,2022
2022-09-21,0,80.6375,82.42395833333333,4.111458333333333,29.68875,89.0,350.0,104.0,2,0,0,2022
2022-09-22,0,78.7175,83.55895833333334,5.194375,29.6975,83.0,388.0,102.0,3,0,0,2022
2022-09-23,0,79.63833333333334,83.41687499999999,4.505,29.694791666666664,80.0,425.0,106.0,4,0,0,2022
2022-09-24,1,81.093125,79.41291666666667,6.458333333333333,29.66541666666667,86.0,446.0,103.0,5,1,0,2022
2022-09-25,1,80.674375,82.39520833333333,4.633541666666667,29.67,99.0,456.0,108.0,6,1,0,2022
2022-09-26,0,83.33895833333334,74.94145833333333,3.0075000000000003,29.669375000000002,88.0,443.0,105.0,0,0,0,2022
2022-09-27,2,81.111875,82.27895833333334,1.3220833333333333,29.661041666666666,80.0,375.0,110.0,1,0,0,2022
2022-09-28,0,77.95958333333333,91.56979166666667,3.8379166666666666,29.628125,76.0,383.0,111.0,2,0,0,2022
2022-09-29,0,79.5625,88.27666666666666,3.6935416666666665,29.616874999999997,80.0,392.0,109.0,3,0,0,2022
2022-09-30,0,79.50354166666666,86.85104166666667,4.257083333333333,29.675,88.0,327.0,104.0,4,0,0,2022
2022-10-01,0,79.52833333333334,81.65041666666666,4.890416666666667,29.781875,89.0,415.0,101.0,5,1,0,2022
2022-10-02,0,81.24395833333334,78.82625,4.693125,29.727083333333336,86.0,431.0,98.0,6,1,0,2022
2022-10-03,0,83.5125,76.24062500000001,4.933541666666667,29.674791666666668,83.0,412.0,92.0,0,0,0,2022
2022-10-04,0,82.74249999999999,78.74416666666666,1.6054166666666667,29.68958333333333,82.0,365.0,103.0,1,0,0,2022
2022-10-05,1,82.64999999999999,85.26125,1.3127083333333334,29.641875,69.0,428.0,107.0,2,0,0,2022
2022-10-06,0,80.62125,88.56041666666665,1.5208333333333333,29.692916666666665,78.0,400.0,105.0,3,0,0,2022
2022-10-07,0,83.09104166666667,80.211875,2.464166666666667,29.643541666666664,93.0,479.0,106.0,4,0,0,2022
2022-10-08,0,83.93479166666667,75.13541666666667,4.103541666666667,29.639583333333334,98.0,481.0,104.0,5,1,0,2022
2022-10-09,0,82.373125,77.54,3.622916666666667,29.726041666666664,101.0,476.0,94.0,6,1,0,2022
2022-10-10,0,77.67791666666666,92.63145833333334,2.1245833333333333,29.767916666666665,88.0,450.0,87.0,0,0,0,2022
2022-10-11,1,77.46395833333334,93.90666666666668,2.122916666666667,29.735625,91.0,479.0,91.0,1,0,0,2022
2022-10-12,0,76.11520833333334,96.2575,2.61125,29.686041666666668,85.0,490.0,101.0,2,0,0,2022
2022-10-13,0,78.23708333333333,87.67,1.8747916666666666,29.7175,100.0,521.0,99.0,3,0,1,2022
2022-10-14,0,80.82729166666667,81.03979166666666,4.220833333333333,29.683125,108.0,539.0,101.0,4,0,1,2022
2022-10-15,0,80.04187499999999,84.14458333333333,3.140833333333333,29.661458333333332,89.0,422.0,98.0,5,1,0,2022
2022-10-16,0,77.75708333333334,91.64354166666668,3.7808333333333333,29.726249999999997,89.0,411.0,92.0,6,1,0,2022
2022-10-17,0,81.10083333333334,82.41645833333332,2.5147916666666665,29.723125,97.0,402.0,99.0,0,0,0,2022
2022-10-18,0,77.399375,94.97958333333334,1.7966666666666666,29.698125,99.0,381.0,103.0,1,0,0,2022
2022-10-19,1,78.9475,89.97000000000001,2.2131250000000002,29.682083333333335,88.0,352.0,106.0,2,0,0,2022
2022-10-20,0,79.92229166666667,88.17041666666667,2.483125,29.698541666666667,90.0,392.0,100.0,3,0,0,2022
2022-10-21,0,80.17270833333333,87.09729166666666,3.0995833333333334,29.734583333333333,86.0,366.0,101.0,4,0,0,2022
2022-10-22,0,80.02666666666667,86.21791666666667,1.9883333333333333,29.771666666666665,83.0,474.0,105.0,5,1,0,2022
2022-10-23,0,79.91854166666667,86.83229166666666,3.089166666666667,29.7675,88.0,551.0,87.0,6,1,1,2022
2022-10-24,1,79.02291666666666,88.54208333333334,1.6845833333333333,29.75208333333333,89.0,533.0,85.0,0,0,1,2022
2022-10-25,1,81.84520833333333,83.59645833333333,2.8387499999999997,29.737291666666668,84.0,537.0,91.0,1,0,0,2022
2022-10-26,0,79.8125,86.88916666666667,2.55125,29.718958333333333,84.0,476.0,102.0,2,0,0,2022
2022-10-27,0,78.25020833333333,89.569375,2.2783333333333333,29.691041666666667,87.0,367.0,104.0,3,0,0,2022
2022-10-28,0,79.00979166666666,88.97208333333333,2.8316666666666666,29.661458333333332,91.0,340.0,102.0,4,0,0,2022
2022-10-29,0,81.22895833333332,83.81395833333333,4.12875,29.65833333333333,96.0,388.0,96.0,5,1,0,2022
2022-10-30,0,80.90916666666666,82.93041666666666,4.845,29.675,87.0,422.0,92.0,6,1,0,2022
2022-10-31,1,79.87291666666667,84.13041666666668,2.573958333333333,29.69604166666667,93.0,398.0,91.0,0,0,0,2022
2022-11-01,0,79.88312499999999,80.50791666666667,6.4816666666666665,29.79375,87.0,351.0,99.0,1,0,0,2022
2022-11-02,0,81.17875,80.29041666666667,4.9070833333333335,29.703958333333333,96.0,364.0,111.0,2,0,0,2022
2022-11-03,1,81.95416666666667,80.16833333333334,3.529583333333333,29.665000000000003,100.0,380.0,110.0,3,0,0,2022
2022-11-04,0,82.62708333333333,77.73520833333333,1.3520833333333335,29.687083333333334,89.0,452.0,100.0,4,0,0,2022
2022-11-05,1,81.28791666666667,88.00604166666666,1.6587500000000002,29.66875,84.0,586.0,94.0,5,1,0,2022
2022-11-06,0,80.57354166666667,83.87875,1.72875,29.700208333333332,78.0,497.0,95.0,6,1,0,2022
2022-11-07,1,84.03208333333333,76.36541666666666,4.5325,29.66,73.0,344.0,102.0,0,0,0,2022
2022-11-08,0,83.32583333333334,77.38083333333334,1.8960416666666668,29.652083333333334,74.0,320.0,108.0,1,0,0,2022
2022-11-09,0,79.375,86.6875,2.730625,29.724999999999998,78.0,336.0,99.0,2,0,0,2022
2022-11-10,1,79.54166666666667,90.645625,2.3920833333333333,29.756874999999997,82.0,395.0,99.0,3,0,0,2022
2022-11-11,0,76.66979166666667,96.84291666666667,1.358125,29.726875000000003,94.0,437.0,95.0,4,0,0,2022
2022-11-12,0,78.284375,90.995625,4.138125,29.707708333333333,92.0,458.0,86.0,5,1,0,2022
2022-11-13,0,78.42791666666666,93.00208333333335,3.4939583333333335,29.683125,88.0,469.0,89.0,6,1,0,2022
2022-11-14,0,77.86104166666667,94.966875,2.5447916666666663,29.686666666666667,87.0,361.0,102.0,0,0,0,2022
2022-11-15,0,79.81166666666667,87.26666666666667,2.95875,29.6875,90.0,409.0,106.0,1,0,0,2022
2022-11-16,1,79.54520833333333,90.65895833333333,3.330833333333333,29.665208333333336,88.0,372.0,102.0,2,0,0,2022
2022-11-17,0,79.729375,91.89916666666666,1.6847916666666667,29.673541666666665,81.0,310.0,100.0,3,0,0,2022
2022-11-18,0,79.80145833333333,89.65458333333333,3.267291666666667,29.700416666666666,81.0,407.0,100.0,4,0,0,2022
2022-11-19,0,79.61333333333333,87.25270833333333,3.91625,29.68041666666667,97.0,599.0,99.0,5,1,0,2022
2022-11-20,0,77.93770833333333,91.901875,1.608125,29.64916666666667,96.0,448.0,100.0,6,1,0,2022
2022-11-21,0,80.064375,86.73666666666666,1.645625,29.633750000000003,78.0,364.0,96.0,0,0,0,2022
2022-11-22,0,79.74833333333333,85.5175,3.520208333333333,29.646666666666665,74.0,383.0,97.0,1,0,0,2022
2022-11-23,0,78.52312500000001,91.410625,1.543125,29.659583333333334,80.0,386.0,101.0,2,0,0,2022
2022-11-24,0,80.064375,83.87645833333333,3.0414583333333334,29.67958333333333,90.0,389.0,99.0,3,0,0,2022
2022-11-25,0,81.15666666666667,83.53958333333334,2.0414583333333334,29.7075,92.0,481.0,93.0,4,0,0,2022
2022-11-26,0,80.17104166666667,87.16000000000001,1.4370833333333335,29.71083333333333,83.0,478.0,95.0,5,1,0,2022
2022-11-27,0,80.735,84.42416666666666,2.781458333333333,29.68958333333333,74.0,432.0,98.0,6,1,0,2022
2022-11-28,0,80.78,83.880625,2.155416666666667,29.69458333333333,71.0,425.0,104.0,0,0,0,2022
2022-11-29,0,81.82166666666667,82.47354166666666,3.879166666666667,29.702916666666667,78.0,401.0,105.0,1,0,0,2022
2022-11-30,0,82.25979166666666,81.00833333333334,5.028125,29.703333333333333,86.0,480.0,106.0,2,0,0,2022
2022-12-01,0,79.91437499999999,75.49166666666666,8.294375,29.801458333333333,107.0,418.0,108.0,3,0,0,2022
2022-12-02,0,81.54791666666667,78.66145833333333,5.671666666666667,29.679583333333337,103.0,345.0,98.0,4,0,0,2022
2022-12-03,0,82.24979166666667,81.34291666666667,4.392708333333333,29.644166666666667,98.0,360.0,93.0,5,1,0,2022
2022-12-04,0,81.723125,82.08395833333334,1.4177083333333333,29.66416666666667,88.0,464.0,85.0,6,1,0,2022
2022-12-05,0,83.65708333333333,78.56645833333333,3.58625,29.677291666666665,76.0,492.0,90.0,0,0,1,2022
2022-12-06,0,80.49020833333334,85.359375,1.75,29.70875,76.0,370.0,103.0,1,0,0,2022
2022-12-07,0,79.19645833333333,86.47083333333335,4.818958333333334,29.667708333333334,79.0,342.0,108.0,2,0,0,2022
2022-12-08,0,83.00541666666668,80.3025,1.4375,29.66416666666667,88.0,324.0,109.0,3,0,0,2022
2022-12-09,0,79.23291666666667,86.30125,1.645625,29.704375,93.0,361.0,100.0,4,0,0,2022
2022-12-10,0,80.09458333333333,86.31645833333333,3.65625,29.7525,94.0,436.0,92.0,5,1,1,2022
2022-12-11,0,80.43145833333334,88.24125,4.9627083333333335,29.6925,92.0,432.0,89.0,6,1,0,2022
2022-12-12,0,77.62375,92.05395833333334,4.209583333333334,29.6975,98.0,404.0,89.0,0,0,1,2022
2022-12-13,0,78.64562500000001,90.320625,6.094374999999999,29.6975,84.0,364.0,99.0,1,0,0,2022
2022-12-14,1,79.31729166666666,83.92999999999999,7.2593749999999995,29.714791666666667,78.0,360.0,108.0,2,0,0,2022
2022-12-15,0,79.85854166666667,84.41145833333333,6.5754166666666665,29.675,74.0,402.0,110.0,3,0,0,2022
2022-12-16,0,82.05916666666667,81.21041666666666,8.69875,29.645208333333333,85.0,404.0,106.0,4,0,0,2022
2022-12-17,0,77.01979166666666,92.36166666666666,5.397708333333333,29.672916666666666,89.0,472.0,105.0,5,1,0,2022
2022-12-18,0,73.00333333333333,99.544375,3.5206250000000003,29.669375000000002,93.0,487.0,104.0,6,1,0,2022
2022-12-19,0,74.60125000000001,97.18354166666667,5.592708333333333,29.678124999999998,85.0,438.0,103.0,0,0,0,2022
2022-12-20,0,77.33520833333334,95.535625,3.4933333333333336,29.67,93.0,432.0,110.0,1,0,0,2022
2022-12-21,0,76.173125,98.77104166666668,2.1708333333333334,29.685625,87.0,414.0,101.0,2,0,0,2022
2022-12-22,0,78.791875,89.100625,4.15125,29.701875,84.0,366.0,100.0,3,0,0,2022
2022-12-23,0,78.40729166666667,87.58208333333333,5.607291666666666,29.715416666666666,94.0,391.0,101.0,4,0,0,2022
2022-12-24,0,77.95979166666667,84.02354166666667,6.515416666666667,29.74208333333333,94.0,464.0,98.0,5,1,0,2022
2022-12-25,1,77.94333333333334,82.53458333333333,7.047083333333333,29.790000000000003,87.0,382.0,98.0,6,1,0,2022
2022-12-26,0,76.73270833333333,84.88020833333333,4.842291666666667,29.824375,81.0,339.0,100.0,0,0,0,2022
2022-12-27,0,76.905625,83.33104166666666,5.1343749999999995,29.820833333333336,100.0,370.0,106.0,1,0,0,2022
2022-12-28,0,77.08083333333333,83.76583333333333,3.8545833333333337,29.824166666666667,107.0,419.0,115.0,2,0,0,2022
2022-12-29,0,75.83,85.10104166666666,4.0129166666666665,29.844791666666666,91.0,408.0,105.0,3,0,0,2022
2022-12-30,0,76.40708333333333,83.45604166666666,4.439375,29.851041666666664,88.0,582.0,85.0,4,0,1,2022
2022-12-31,1,77.50270833333333,84.420625,4.3566666666666665,29.835624999999997,97.0,754.0,85.0,5,1,1,2022
2023-01-01,0,77.88125000000001,80.89416666666666,5.84875,29.805833333333336,96.0,578.0,84.0,6,1,1,2023
2023-01-02,1,79.376875,82.041875,5.5285416666666665,29.720208333333332,96.0,643.0,91.0,0,0,1,2023
2023-01-03,0,76.5725,93.780625,2.3802083333333335,29.832708333333333,90.0,614.0,91.0,1,0,1,2023
2023-01-04,0,82.69708333333334,72.884375,4.244166666666667,29.692291666666666,74.0,510.0,105.0,2,0,0,2023
2023-01-05,0,84.31645833333333,80.26083333333334,3.9160416666666666,29.641041666666666,75.0,452.0,112.0,3,0,0,2023
2023-01-06,0,85.18916666666667,72.899375,6.700833333333333,29.66979166666667,82.0,429.0,105.0,4,0,0,2023
2023-01-07,0,80.76875,82.36541666666666,6.954999999999999,29.712708333333335,86.0,467.0,104.0,5,1,0,2023
2023-01-08,0,80.61687500000001,85.84875,4.774791666666666,29.716875,92.0,432.0,101.0,6,1,0,2023
2023-01-09,0,79.98666666666666,86.68,5.5285416666666665,29.715833333333332,81.0,393.0,106.0,0,0,0,2023
2023-01-10,0,84.95479166666667,71.83708333333333,3.1033333333333335,29.73229166666667,73.0,389.0,113.0,1,0,0,2023
2023-01-11,0,79.33166666666666,91.49020833333333,3.6314583333333332,29.748333333333335,83.0,350.0,106.0,2,0,0,2023
2023-01-12,0,79.92229166666667,92.07937499999998,7.327083333333333,29.720208333333332,83.0,365.0,109.0,3,0,0,2023
2023-01-13,0,80.83875,84.924375,3.2156249999999997,29.750208333333333,82.0,420.0,110.0,4,0,0,2023
2023-01-14,1,80.504375,82.74083333333333,2.719583333333333,29.720625,88.0,525.0,99.0,5,1,1,2023
2023-01-15,0,81.62083333333332,84.69791666666667,3.2229166666666664,29.69604166666667,93.0,405.0,99.0,6,1,0,2023
2023-01-16,0,80.001875,83.6575,5.375208333333333,29.741041666666664,81.0,299.0,104.0,0,0,0,2023
2023-01-17,0,77.19687499999999,81.94291666666668,5.290416666666666,29.770208333333333,82.0,337.0,108.0,1,0,0,2023
2023-01-18,0,78.27354166666667,84.73666666666666,6.537708333333334,29.787291666666665,98.0,368.0,103.0,2,0,0,2023
2023-01-19,0,79.2475,83.03208333333333,6.560625000000001,29.772291666666664,104.0,351.0,101.0,3,0,0,2023
2023-01-20,0,76.50166666666667,93.508125,4.096875,29.754583333333333,93.0,359.0,100.0,4,0,0,2023
2023-01-21,0,78.58854166666667,91.02666666666666,5.0925,29.72645833333333,97.0,386.0,96.0,5,1,0,2023
2023-01-22,0,79.60000000000001,87.78229166666667,7.635833333333333,29.704583333333332,85.0,368.0,103.0,6,1,0,2023
2023-01-23,0,80.37583333333333,85.44333333333333,7.3525,29.688541666666666,80.0,356.0,112.0,0,0,0,2023
2023-01-24,0,80.23854166666666,84.35833333333333,8.015416666666667,29.707291666666666,83.0,344.0,103.0,1,0,0,2023
2023-01-25,0,78.23833333333333,83.78708333333333,6.136041666666666,29.709791666666664,83.0,330.0,95.0,2,0,0,2023
2023-01-26,0,79.59270833333333,80.07312499999999,6.541666666666667,29.72520833333333,87.0,382.0,98.0,3,0,0,2023
2023-01-27,0,78.99979166666667,86.18166666666667,4.6674999999999995,29.715416666666666,87.0,384.0,102.0,4,0,0,2023
2023-01-28,0,77.24979166666667,89.51395833333333,5.024583333333333,29.705624999999998,84.0,451.0,95.0,5,1,0,2023
2023-01-29,0,75.96229166666667,92.70270833333335,5.800833333333333,29.72375,93.0,442.0,94.0,6,1,0,2023
2023-01-30,0,76.18854166666667,90.75875,5.76125,29.758333333333336,92.0,395.0,99.0,0,0,0,2023
2023-01-31,1,77.431875,86.31229166666667,5.943124999999999,29.743125000000003,81.0,369.0,97.0,1,0,0,2023
2023-02-01,1,77.67645833333333,84.72479166666666,5.716875000000001,29.823958333333334,76.0,394.0,103.0,2,0,0,2023
2023-02-02,1,79.03958333333334,84.08979166666667,5.271041666666666,29.715833333333332,78.0,400.0,105.0,3,0,0,2023
2023-02-03,0,80.1725,83.05104166666666,8.098541666666668,29.81041666666667,78.0,419.0,102.0,4,0,0,2023
2023-02-04,0,81.96374999999999,77.04333333333334,2.9975,29.682291666666668,86.0,494.0,92.0,5,1,0,2023
2023-02-05,0,79.87541666666667,91.07041666666667,3.060625,29.684166666666666,88.0,442.0,102.0,6,1,0,2023
2023-02-06,1,85.65166666666666,72.17375,6.46625,29.675208333333334,85.0,365.0,109.0,0,0,0,2023
2023-02-07,0,84.03208333333333,71.75583333333333,5.249791666666667,29.715625,84.0,397.0,102.0,1,0,0,2023
2023-02-08,0,81.95979166666667,83.405625,1.6797916666666666,29.729791666666667,82.0,415.0,99.0,2,0,0,2023
2023-02-09,0,80.10541666666667,86.1275,5.577708333333334,29.68166666666667,87.0,433.0,105.0,3,0,0,2023
2023-02-10,0,83.0,81.13875,2.716458333333333,29.752291666666665,97.0,438.0,100.0,4,0,0,2023
2023-02-11,0,79.00416666666666,90.47416666666668,4.8218749999999995,29.743750000000002,97.0,451.0,93.0,5,1,0,2023
2023-02-12,0,76.84708333333333,96.18854166666667,3.8058333333333336,29.726249999999997,86.0,511.0,93.0,6,1,0,2023
2023-02-13,1,80.05312500000001,80.64166666666667,4.893958333333333,29.74791666666667,92.0,387.0,96.0,0,0,0,2023
2023-02-14,1,79.21020833333334,82.33666666666666,5.3410416666666665,29.734375,88.0,406.0,100.0,1,0,0,2023
2023-02-15,0,79.24020833333334,79.93583333333333,6.848125,29.73875,86.0,450.0,93.0,2,0,0,2023
2023-02-16,0,79.36520833333334,77.73875,9.626041666666667,29.76375,88.0,394.0,92.0,3,0,0,2023
2023-02-17,0,80.99416666666667,78.22,9.395416666666668,29.769166666666667,81.0,360.0,105.0,4,0,0,2023
2023-02-18,1,80.58020833333333,80.78604166666666,7.71,29.761041666666667,87.0,457.0,102.0,5,1,0,2023
2023-02-19,0,79.505,83.03458333333333,5.715833333333333,29.760416666666668,94.0,465.0,94.0,6,1,0,2023
2023-02-20,0,80.381875,80.87354166666667,7.006041666666667,29.743958333333335,96.0,433.0,102.0,0,0,0,2023
2023-02-21,0,80.54125,79.690625,7.963125000000001,29.771874999999998,87.0,345.0,104.0,1,0,0,2023
