date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition
1/7/2021,6:30 PM,81,79,12,29.64,Fair
1/7/2021,7:00 PM,81,84,6,29.64,Fair
1/7/2021,7:30 PM,79,89,3,29.67,Fair
1/7/2021,8:00 PM,79,89,6,29.67,Fair
1/7/2021,8:30 PM,79,89,5,29.70,Fair
1/7/2021,9:00 PM,79,89,3,29.70,Fair
1/7/2021,9:30 PM,79,89,3,29.70,Fair
1/7/2021,10:00 PM,79,94,5,29.70,Partly Cloudy
1/7/2021,10:30 PM,79,89,6,29.70,Fair
1/7/2021,11:00 PM,79,83,3,29.70,Fair
1/7/2021,11:30 PM,79,89,3,29.70,Fair
1/8/2021,12:00 AM,79,83,3,29.67,Fair
1/8/2021,12:30 AM,79,83,3,29.67,Fair
1/8/2021,1:00 AM,79,83,5,29.64,Fair
1/8/2021,1:30 AM,77,89,5,29.64,Fair
1/8/2021,2:00 AM,77,89,3,29.64,Fair
1/8/2021,2:30 AM,77,89,2,29.64,Fair
1/8/2021,3:00 AM,77,100,0,29.61,Fair
1/8/2021,3:30 AM,77,100,0,29.61,Fair
1/8/2021,4:00 AM,77,100,2,29.61,Partly Cloudy
1/8/2021,4:30 AM,77,100,2,29.61,Partly Cloudy
1/8/2021,5:00 AM,77,100,0,29.61,Partly Cloudy
1/8/2021,5:30 AM,77,100,0,29.61,Partly Cloudy
1/8/2021,6:00 AM,77,100,0,29.61,Partly Cloudy
1/8/2021,6:30 AM,77,100,0,29.64,Partly Cloudy
1/8/2021,7:00 AM,77,100,0,29.64,Partly Cloudy
1/8/2021,7:30 AM,79,94,2,29.67,Partly Cloudy
1/8/2021,8:00 AM,81,84,3,29.67,Partly Cloudy
1/8/2021,8:30 AM,82,79,8,29.70,Partly Cloudy
1/8/2021,9:00 AM,84,74,10,29.70,Partly Cloudy
1/8/2021,9:30 AM,84,74,12,29.70,Partly Cloudy
1/8/2021,10:00 AM,84,70,12,29.70,Partly Cloudy
1/8/2021,10:30 AM,86,70,13,29.70,Partly Cloudy
1/8/2021,11:00 AM,86,70,14,29.70,Partly Cloudy
1/8/2021,11:30 AM,86,66,12,29.67,Partly Cloudy
1/8/2021,12:00 PM,84,70,14,29.67,Mostly Cloudy
1/8/2021,12:30 PM,88,66,8,29.64,Partly Cloudy
1/8/2021,1:00 PM,88,62,17,29.64,Mostly Cloudy
1/8/2021,1:30 PM,86,66,13,29.64,Mostly Cloudy
1/8/2021,2:00 PM,86,66,14,29.61,Mostly Cloudy
1/8/2021,2:30 PM,86,62,21,29.61,Mostly Cloudy / Windy
1/8/2021,3:00 PM,84,70,16,29.61,Mostly Cloudy
1/8/2021,3:30 PM,86,66,15,29.58,Mostly Cloudy
1/8/2021,4:00 PM,84,70,15,29.58,Mostly Cloudy
1/8/2021,4:30 PM,84,70,15,29.58,Mostly Cloudy
1/8/2021,5:00 PM,82,74,14,29.58,Mostly Cloudy
1/8/2021,5:30 PM,82,74,15,29.61,Mostly Cloudy
1/8/2021,6:00 PM,82,74,13,29.61,Mostly Cloudy
1/8/2021,6:30 PM,82,74,15,29.61,Mostly Cloudy
1/8/2021,7:00 PM,81,79,15,29.64,Mostly Cloudy
1/8/2021,7:30 PM,81,79,14,29.64,Mostly Cloudy
1/8/2021,8:00 PM,81,84,8,29.67,Mostly Cloudy
1/8/2021,8:30 PM,81,84,7,29.67,Mostly Cloudy
1/8/2021,9:00 PM,81,84,3,29.67,Mostly Cloudy
1/8/2021,9:30 PM,81,79,6,29.67,Mostly Cloudy
1/8/2021,10:00 PM,81,79,3,29.67,Partly Cloudy
1/8/2021,10:30 PM,79,83,0,29.70,Partly Cloudy
1/8/2021,11:00 PM,77,94,0,29.70,Partly Cloudy
1/8/2021,11:30 PM,77,100,0,29.70,Fair
1/9/2021,12:00 AM,77,100,0,29.70,Fair
1/9/2021,12:30 AM,75,100,0,29.70,Fair
1/9/2021,1:00 AM,77,89,0,29.67,Fair
1/9/2021,1:30 AM,77,89,0,29.67,Fair
1/9/2021,2:00 AM,75,100,0,29.67,Fair
1/9/2021,2:30 AM,75,100,0,29.64,Fair
1/9/2021,3:00 AM,73,100,2,29.64,Fair
1/9/2021,3:30 AM,73,100,5,29.64,Fair
1/9/2021,4:00 AM,73,100,3,29.64,Partly Cloudy
1/9/2021,4:30 AM,75,100,0,29.64,Partly Cloudy
1/9/2021,5:00 AM,75,100,6,29.64,Partly Cloudy
1/9/2021,5:30 AM,75,100,0,29.64,Partly Cloudy
1/9/2021,6:00 AM,75,100,0,29.67,Partly Cloudy
1/9/2021,6:30 AM,75,100,0,29.67,Partly Cloudy
1/9/2021,7:00 AM,75,100,0,29.67,Partly Cloudy
1/9/2021,7:30 AM,77,100,0,29.70,Fair
1/9/2021,8:00 AM,79,89,3,29.70,Fair
1/9/2021,8:30 AM,81,79,6,29.73,Partly Cloudy
1/9/2021,9:00 AM,82,74,8,29.73,Partly Cloudy
1/9/2021,9:30 AM,82,74,10,29.73,Partly Cloudy
1/9/2021,10:00 AM,84,70,12,29.73,Partly Cloudy
1/9/2021,10:30 AM,84,70,6,29.73,Mostly Cloudy
1/9/2021,11:00 AM,84,70,8,29.73,Mostly Cloudy
1/9/2021,11:30 AM,84,70,10,29.73,Mostly Cloudy
1/9/2021,12:00 PM,86,62,14,29.70,Partly Cloudy
1/9/2021,12:30 PM,86,66,16,29.70,Mostly Cloudy
1/9/2021,1:00 PM,86,66,17,29.67,Showers in the Vicinity
1/9/2021,1:30 PM,86,62,17,29.64,Mostly Cloudy
1/9/2021,2:00 PM,86,66,17,29.64,Mostly Cloudy
1/9/2021,2:30 PM,86,62,18,29.61,Mostly Cloudy
1/9/2021,3:00 PM,86,62,22,29.61,Partly Cloudy / Windy
1/9/2021,3:30 PM,86,62,21,29.61,Fair / Windy
1/9/2021,4:00 PM,86,58,17,29.61,Fair
1/9/2021,4:30 PM,86,58,15,29.61,Fair
1/9/2021,5:00 PM,84,62,14,29.61,Fair
1/9/2021,5:30 PM,82,66,16,29.64,Fair
