ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,รหัสสายทาง,จังหวัด,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,น้อยกว่ารถ4ล้อ,รถ4ล้อ,มากกว่ารถ4ล้อ,เกิดเหตุ,datetime,date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,year,year_ad,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,vehicles_total
2022,25/05/2022,04:30 PM,4,สงขลา,6.73163132,100.4497924,1,0,1,0,1,2022-05-25 16:30:00,5/25/2022,4:30 PM,84.0,66.0,10.0,29.67,Showers in the Vicinity,2022.0,2022,3975,21429,7741,33145
2022,25/05/2022,04:30 PM,4,สงขลา,6.73163132,100.4497924,1,0,1,0,1,2022-05-25 16:30:00,5/25/2022,4:30 PM,84.0,66.0,10.0,29.67,Showers in the Vicinity,2022.0,2022,1577,22537,5995,30109
2022,25/05/2022,04:30 PM,4,สงขลา,6.73163132,100.4497924,1,0,1,0,1,2022-05-25 16:30:00,5/25/2022,4:30 PM,84.0,66.0,10.0,29.67,Showers in the Vicinity,2022.0,2022,3909,11197,2385,17491
2022,25/05/2022,04:30 PM,4,สงขลา,6.73163132,100.4497924,1,0,1,0,1,2022-05-25 16:30:00,5/25/2022,4:30 PM,84.0,66.0,10.0,29.67,Showers in the Vicinity,2022.0,2022,3242,7493,2342,13077
2022,25/05/2022,04:30 PM,4,สงขลา,6.73163132,100.4497924,1,0,1,0,1,2022-05-25 16:30:00,5/25/2022,4:30 PM,84.0,66.0,10.0,29.67,Showers in the Vicinity,2022.0,2022,27944,135997,32040,195981
2022,31/05/2022,10:30 AM,4,สงขลา,6.579248239,100.411402,1,0,0,1,1,2022-05-31 10:30:00,5/31/2022,10:30 AM,90.0,66.0,9.0,29.64,Partly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,31/05/2022,10:30 AM,4,สงขลา,6.579248239,100.411402,1,0,0,1,1,2022-05-31 10:30:00,5/31/2022,10:30 AM,90.0,66.0,9.0,29.64,Partly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,31/05/2022,10:30 AM,4,สงขลา,6.579248239,100.411402,1,0,0,1,1,2022-05-31 10:30:00,5/31/2022,10:30 AM,90.0,66.0,9.0,29.64,Partly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,31/05/2022,10:30 AM,4,สงขลา,6.579248239,100.411402,1,0,0,1,1,2022-05-31 10:30:00,5/31/2022,10:30 AM,90.0,66.0,9.0,29.64,Partly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,31/05/2022,10:30 AM,4,สงขลา,6.579248239,100.411402,1,0,0,1,1,2022-05-31 10:30:00,5/31/2022,10:30 AM,90.0,66.0,9.0,29.64,Partly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,31/05/2022,10:30 AM,4,สงขลา,6.579248239,100.411402,1,0,0,1,1,2022-05-31 10:30:00,5/31/2022,10:30 AM,90.0,66.0,9.0,29.64,Partly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,31/05/2022,10:30 AM,4,สงขลา,6.579248239,100.411402,1,0,0,1,1,2022-05-31 10:30:00,5/31/2022,10:30 AM,90.0,66.0,9.0,29.64,Partly Cloudy,2022.0,2022,3242,7493,2342,13077
2022,31/05/2022,10:30 AM,4,สงขลา,6.579248239,100.411402,1,0,0,1,1,2022-05-31 10:30:00,5/31/2022,10:30 AM,90.0,66.0,9.0,29.64,Partly Cloudy,2022.0,2022,27944,135997,32040,195981
2022,06/12/2022,06:00 AM,4,สงขลา,6.797583149,100.453231,1,0,1,0,1,2022-06-12 06:00:00,6/12/2022,6:00 AM,75.0,100.0,0.0,29.7,Fair,2022.0,2022,7831,25855,2564,36250
2022,06/12/2022,06:00 AM,4,สงขลา,6.797583149,100.453231,1,0,1,0,1,2022-06-12 06:00:00,6/12/2022,6:00 AM,75.0,100.0,0.0,29.7,Fair,2022.0,2022,3871,21357,6123,31351
2022,06/12/2022,06:00 AM,4,สงขลา,6.797583149,100.453231,1,0,1,0,1,2022-06-12 06:00:00,6/12/2022,6:00 AM,75.0,100.0,0.0,29.7,Fair,2022.0,2022,3539,26129,4890,34558
2022,06/12/2022,06:00 AM,4,สงขลา,6.797583149,100.453231,1,0,1,0,1,2022-06-12 06:00:00,6/12/2022,6:00 AM,75.0,100.0,0.0,29.7,Fair,2022.0,2022,3975,21429,7741,33145
2022,06/12/2022,06:00 AM,4,สงขลา,6.797583149,100.453231,1,0,1,0,1,2022-06-12 06:00:00,6/12/2022,6:00 AM,75.0,100.0,0.0,29.7,Fair,2022.0,2022,1577,22537,5995,30109
2022,06/12/2022,06:00 AM,4,สงขลา,6.797583149,100.453231,1,0,1,0,1,2022-06-12 06:00:00,6/12/2022,6:00 AM,75.0,100.0,0.0,29.7,Fair,2022.0,2022,3909,11197,2385,17491
2022,06/12/2022,06:00 AM,4,สงขลา,6.797583149,100.453231,1,0,1,0,1,2022-06-12 06:00:00,6/12/2022,6:00 AM,75.0,100.0,0.0,29.7,Fair,2022.0,2022,3242,7493,2342,13077
2022,06/12/2022,06:00 AM,4,สงขลา,6.797583149,100.453231,1,0,1,0,1,2022-06-12 06:00:00,6/12/2022,6:00 AM,75.0,100.0,0.0,29.7,Fair,2022.0,2022,27944,135997,32040,195981
2022,22/06/2022,05:00 AM,4,สงขลา,6.80088037,100.4533517,1,0,1,0,1,2022-06-22 05:00:00,6/22/2022,5:00 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,22/06/2022,05:00 AM,4,สงขลา,6.80088037,100.4533517,1,0,1,0,1,2022-06-22 05:00:00,6/22/2022,5:00 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,22/06/2022,05:00 AM,4,สงขลา,6.80088037,100.4533517,1,0,1,0,1,2022-06-22 05:00:00,6/22/2022,5:00 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,22/06/2022,05:00 AM,4,สงขลา,6.80088037,100.4533517,1,0,1,0,1,2022-06-22 05:00:00,6/22/2022,5:00 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,22/06/2022,05:00 AM,4,สงขลา,6.80088037,100.4533517,1,0,1,0,1,2022-06-22 05:00:00,6/22/2022,5:00 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,22/06/2022,05:00 AM,4,สงขลา,6.80088037,100.4533517,1,0,1,0,1,2022-06-22 05:00:00,6/22/2022,5:00 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,22/06/2022,05:00 AM,4,สงขลา,6.80088037,100.4533517,1,0,1,0,1,2022-06-22 05:00:00,6/22/2022,5:00 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3242,7493,2342,13077
2022,22/06/2022,05:00 AM,4,สงขลา,6.80088037,100.4533517,1,0,1,0,1,2022-06-22 05:00:00,6/22/2022,5:00 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,27944,135997,32040,195981
2022,29/06/2022,07:30 PM,4,สงขลา,6.99579665,100.4175845,1,0,1,0,1,2022-06-29 19:30:00,6/29/2022,7:30 PM,84.0,70.0,5.0,29.61,Fair,2022.0,2022,7831,25855,2564,36250
2022,29/06/2022,07:30 PM,4,สงขลา,6.99579665,100.4175845,1,0,1,0,1,2022-06-29 19:30:00,6/29/2022,7:30 PM,84.0,70.0,5.0,29.61,Fair,2022.0,2022,3871,21357,6123,31351
2022,29/06/2022,07:30 PM,4,สงขลา,6.99579665,100.4175845,1,0,1,0,1,2022-06-29 19:30:00,6/29/2022,7:30 PM,84.0,70.0,5.0,29.61,Fair,2022.0,2022,3539,26129,4890,34558
2022,29/06/2022,07:30 PM,4,สงขลา,6.99579665,100.4175845,1,0,1,0,1,2022-06-29 19:30:00,6/29/2022,7:30 PM,84.0,70.0,5.0,29.61,Fair,2022.0,2022,3975,21429,7741,33145
2022,29/06/2022,07:30 PM,4,สงขลา,6.99579665,100.4175845,1,0,1,0,1,2022-06-29 19:30:00,6/29/2022,7:30 PM,84.0,70.0,5.0,29.61,Fair,2022.0,2022,1577,22537,5995,30109
2022,29/06/2022,07:30 PM,4,สงขลา,6.99579665,100.4175845,1,0,1,0,1,2022-06-29 19:30:00,6/29/2022,7:30 PM,84.0,70.0,5.0,29.61,Fair,2022.0,2022,3909,11197,2385,17491
2022,29/06/2022,07:30 PM,4,สงขลา,6.99579665,100.4175845,1,0,1,0,1,2022-06-29 19:30:00,6/29/2022,7:30 PM,84.0,70.0,5.0,29.61,Fair,2022.0,2022,3242,7493,2342,13077
2022,29/06/2022,07:30 PM,4,สงขลา,6.99579665,100.4175845,1,0,1,0,1,2022-06-29 19:30:00,6/29/2022,7:30 PM,84.0,70.0,5.0,29.61,Fair,2022.0,2022,27944,135997,32040,195981
2022,30/06/2022,02:30 PM,4,สงขลา,6.979543391,100.4644561,1,0,1,0,1,2022-06-30 14:30:00,6/30/2022,2:30 PM,84.0,79.0,6.0,29.58,Mostly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,30/06/2022,02:30 PM,4,สงขลา,6.979543391,100.4644561,1,0,1,0,1,2022-06-30 14:30:00,6/30/2022,2:30 PM,84.0,79.0,6.0,29.58,Mostly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,30/06/2022,02:30 PM,4,สงขลา,6.979543391,100.4644561,1,0,1,0,1,2022-06-30 14:30:00,6/30/2022,2:30 PM,84.0,79.0,6.0,29.58,Mostly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,30/06/2022,02:30 PM,4,สงขลา,6.979543391,100.4644561,1,0,1,0,1,2022-06-30 14:30:00,6/30/2022,2:30 PM,84.0,79.0,6.0,29.58,Mostly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,30/06/2022,02:30 PM,4,สงขลา,6.979543391,100.4644561,1,0,1,0,1,2022-06-30 14:30:00,6/30/2022,2:30 PM,84.0,79.0,6.0,29.58,Mostly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,30/06/2022,02:30 PM,4,สงขลา,6.979543391,100.4644561,1,0,1,0,1,2022-06-30 14:30:00,6/30/2022,2:30 PM,84.0,79.0,6.0,29.58,Mostly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,30/06/2022,02:30 PM,4,สงขลา,6.979543391,100.4644561,1,0,1,0,1,2022-06-30 14:30:00,6/30/2022,2:30 PM,84.0,79.0,6.0,29.58,Mostly Cloudy,2022.0,2022,3242,7493,2342,13077
2022,30/06/2022,02:30 PM,4,สงขลา,6.979543391,100.4644561,1,0,1,0,1,2022-06-30 14:30:00,6/30/2022,2:30 PM,84.0,79.0,6.0,29.58,Mostly Cloudy,2022.0,2022,27944,135997,32040,195981
2022,07/01/2022,06:00 AM,4,สงขลา,6.813672203,100.4566911,1,0,1,0,1,2022-07-01 06:00:00,7/1/2022,6:00 AM,77.0,94.0,0.0,29.58,Partly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,07/01/2022,06:00 AM,4,สงขลา,6.813672203,100.4566911,1,0,1,0,1,2022-07-01 06:00:00,7/1/2022,6:00 AM,77.0,94.0,0.0,29.58,Partly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,07/01/2022,06:00 AM,4,สงขลา,6.813672203,100.4566911,1,0,1,0,1,2022-07-01 06:00:00,7/1/2022,6:00 AM,77.0,94.0,0.0,29.58,Partly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,07/01/2022,06:00 AM,4,สงขลา,6.813672203,100.4566911,1,0,1,0,1,2022-07-01 06:00:00,7/1/2022,6:00 AM,77.0,94.0,0.0,29.58,Partly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,07/01/2022,06:00 AM,4,สงขลา,6.813672203,100.4566911,1,0,1,0,1,2022-07-01 06:00:00,7/1/2022,6:00 AM,77.0,94.0,0.0,29.58,Partly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,07/01/2022,06:00 AM,4,สงขลา,6.813672203,100.4566911,1,0,1,0,1,2022-07-01 06:00:00,7/1/2022,6:00 AM,77.0,94.0,0.0,29.58,Partly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,07/01/2022,06:00 AM,4,สงขลา,6.813672203,100.4566911,1,0,1,0,1,2022-07-01 06:00:00,7/1/2022,6:00 AM,77.0,94.0,0.0,29.58,Partly Cloudy,2022.0,2022,3242,7493,2342,13077
2022,07/01/2022,06:00 AM,4,สงขลา,6.813672203,100.4566911,1,0,1,0,1,2022-07-01 06:00:00,7/1/2022,6:00 AM,77.0,94.0,0.0,29.58,Partly Cloudy,2022.0,2022,27944,135997,32040,195981
2022,07/12/2022,06:30 PM,4,สงขลา,6.581401186,100.4119143,2,0,1,1,1,2022-07-12 18:30:00,7/12/2022,6:30 PM,79.0,83.0,8.0,29.67,Light Rain,2022.0,2022,7831,25855,2564,36250
2022,07/12/2022,06:30 PM,4,สงขลา,6.581401186,100.4119143,2,0,1,1,1,2022-07-12 18:30:00,7/12/2022,6:30 PM,79.0,83.0,8.0,29.67,Light Rain,2022.0,2022,3871,21357,6123,31351
2022,07/12/2022,06:30 PM,4,สงขลา,6.581401186,100.4119143,2,0,1,1,1,2022-07-12 18:30:00,7/12/2022,6:30 PM,79.0,83.0,8.0,29.67,Light Rain,2022.0,2022,3539,26129,4890,34558
2022,07/12/2022,06:30 PM,4,สงขลา,6.581401186,100.4119143,2,0,1,1,1,2022-07-12 18:30:00,7/12/2022,6:30 PM,79.0,83.0,8.0,29.67,Light Rain,2022.0,2022,3975,21429,7741,33145
2022,07/12/2022,06:30 PM,4,สงขลา,6.581401186,100.4119143,2,0,1,1,1,2022-07-12 18:30:00,7/12/2022,6:30 PM,79.0,83.0,8.0,29.67,Light Rain,2022.0,2022,1577,22537,5995,30109
2022,07/12/2022,06:30 PM,4,สงขลา,6.581401186,100.4119143,2,0,1,1,1,2022-07-12 18:30:00,7/12/2022,6:30 PM,79.0,83.0,8.0,29.67,Light Rain,2022.0,2022,3909,11197,2385,17491
2022,07/12/2022,06:30 PM,4,สงขลา,6.581401186,100.4119143,2,0,1,1,1,2022-07-12 18:30:00,7/12/2022,6:30 PM,79.0,83.0,8.0,29.67,Light Rain,2022.0,2022,3242,7493,2342,13077
2022,07/12/2022,06:30 PM,4,สงขลา,6.581401186,100.4119143,2,0,1,1,1,2022-07-12 18:30:00,7/12/2022,6:30 PM,79.0,83.0,8.0,29.67,Light Rain,2022.0,2022,27944,135997,32040,195981
2022,08/02/2022,11:30 AM,4,สงขลา,6.617248521,100.4204061,2,0,2,0,1,2022-08-02 11:30:00,8/2/2022,11:30 AM,86.0,70.0,2.0,29.67,Mostly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,08/02/2022,11:30 AM,4,สงขลา,6.617248521,100.4204061,2,0,2,0,1,2022-08-02 11:30:00,8/2/2022,11:30 AM,86.0,70.0,2.0,29.67,Mostly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,08/02/2022,11:30 AM,4,สงขลา,6.617248521,100.4204061,2,0,2,0,1,2022-08-02 11:30:00,8/2/2022,11:30 AM,86.0,70.0,2.0,29.67,Mostly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,08/02/2022,11:30 AM,4,สงขลา,6.617248521,100.4204061,2,0,2,0,1,2022-08-02 11:30:00,8/2/2022,11:30 AM,86.0,70.0,2.0,29.67,Mostly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,08/02/2022,11:30 AM,4,สงขลา,6.617248521,100.4204061,2,0,2,0,1,2022-08-02 11:30:00,8/2/2022,11:30 AM,86.0,70.0,2.0,29.67,Mostly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,08/02/2022,11:30 AM,4,สงขลา,6.617248521,100.4204061,2,0,2,0,1,2022-08-02 11:30:00,8/2/2022,11:30 AM,86.0,70.0,2.0,29.67,Mostly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,08/02/2022,11:30 AM,4,สงขลา,6.617248521,100.4204061,2,0,2,0,1,2022-08-02 11:30:00,8/2/2022,11:30 AM,86.0,70.0,2.0,29.67,Mostly Cloudy,2022.0,2022,3242,7493,2342,13077
2022,08/02/2022,11:30 AM,4,สงขลา,6.617248521,100.4204061,2,0,2,0,1,2022-08-02 11:30:00,8/2/2022,11:30 AM,86.0,70.0,2.0,29.67,Mostly Cloudy,2022.0,2022,27944,135997,32040,195981
2022,08/06/2022,05:00 AM,4,สงขลา,6.833395939,100.4643139,1,0,1,0,1,2022-08-06 05:00:00,8/6/2022,5:00 AM,75.0,89.0,6.0,29.67,Partly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,08/06/2022,05:00 AM,4,สงขลา,6.833395939,100.4643139,1,0,1,0,1,2022-08-06 05:00:00,8/6/2022,5:00 AM,75.0,89.0,6.0,29.67,Partly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,08/06/2022,05:00 AM,4,สงขลา,6.833395939,100.4643139,1,0,1,0,1,2022-08-06 05:00:00,8/6/2022,5:00 AM,75.0,89.0,6.0,29.67,Partly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,08/06/2022,05:00 AM,4,สงขลา,6.833395939,100.4643139,1,0,1,0,1,2022-08-06 05:00:00,8/6/2022,5:00 AM,75.0,89.0,6.0,29.67,Partly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,08/06/2022,05:00 AM,4,สงขลา,6.833395939,100.4643139,1,0,1,0,1,2022-08-06 05:00:00,8/6/2022,5:00 AM,75.0,89.0,6.0,29.67,Partly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,08/06/2022,05:00 AM,4,สงขลา,6.833395939,100.4643139,1,0,1,0,1,2022-08-06 05:00:00,8/6/2022,5:00 AM,75.0,89.0,6.0,29.67,Partly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,08/06/2022,05:00 AM,4,สงขลา,6.833395939,100.4643139,1,0,1,0,1,2022-08-06 05:00:00,8/6/2022,5:00 AM,75.0,89.0,6.0,29.67,Partly Cloudy,2022.0,2022,3242,7493,2342,13077
2022,08/06/2022,05:00 AM,4,สงขลา,6.833395939,100.4643139,1,0,1,0,1,2022-08-06 05:00:00,8/6/2022,5:00 AM,75.0,89.0,6.0,29.67,Partly Cloudy,2022.0,2022,27944,135997,32040,195981
2022,08/09/2022,02:30 AM,4,สงขลา,6.849837978,100.4703596,1,0,1,0,1,2022-08-09 02:30:00,8/9/2022,2:30 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,08/09/2022,02:30 AM,4,สงขลา,6.849837978,100.4703596,1,0,1,0,1,2022-08-09 02:30:00,8/9/2022,2:30 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,08/09/2022,02:30 AM,4,สงขลา,6.849837978,100.4703596,1,0,1,0,1,2022-08-09 02:30:00,8/9/2022,2:30 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,08/09/2022,02:30 AM,4,สงขลา,6.849837978,100.4703596,1,0,1,0,1,2022-08-09 02:30:00,8/9/2022,2:30 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,08/09/2022,02:30 AM,4,สงขลา,6.849837978,100.4703596,1,0,1,0,1,2022-08-09 02:30:00,8/9/2022,2:30 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,08/09/2022,02:30 AM,4,สงขลา,6.849837978,100.4703596,1,0,1,0,1,2022-08-09 02:30:00,8/9/2022,2:30 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,08/09/2022,02:30 AM,4,สงขลา,6.849837978,100.4703596,1,0,1,0,1,2022-08-09 02:30:00,8/9/2022,2:30 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,3242,7493,2342,13077
2022,08/09/2022,02:30 AM,4,สงขลา,6.849837978,100.4703596,1,0,1,0,1,2022-08-09 02:30:00,8/9/2022,2:30 AM,77.0,100.0,0.0,29.67,Mostly Cloudy,2022.0,2022,27944,135997,32040,195981
2022,09/01/2022,04:00 AM,4,สงขลา,6.542262982,100.4157364,1,0,1,0,1,2022-09-01 04:00:00,9/1/2022,4:00 AM,75.0,94.0,0.0,29.64,Fair,2022.0,2022,7831,25855,2564,36250
2022,09/01/2022,04:00 AM,4,สงขลา,6.542262982,100.4157364,1,0,1,0,1,2022-09-01 04:00:00,9/1/2022,4:00 AM,75.0,94.0,0.0,29.64,Fair,2022.0,2022,3871,21357,6123,31351
2022,09/01/2022,04:00 AM,4,สงขลา,6.542262982,100.4157364,1,0,1,0,1,2022-09-01 04:00:00,9/1/2022,4:00 AM,75.0,94.0,0.0,29.64,Fair,2022.0,2022,3539,26129,4890,34558
2022,09/01/2022,04:00 AM,4,สงขลา,6.542262982,100.4157364,1,0,1,0,1,2022-09-01 04:00:00,9/1/2022,4:00 AM,75.0,94.0,0.0,29.64,Fair,2022.0,2022,3975,21429,7741,33145
2022,09/01/2022,04:00 AM,4,สงขลา,6.542262982,100.4157364,1,0,1,0,1,2022-09-01 04:00:00,9/1/2022,4:00 AM,75.0,94.0,0.0,29.64,Fair,2022.0,2022,1577,22537,5995,30109
2022,09/01/2022,04:00 AM,4,สงขลา,6.542262982,100.4157364,1,0,1,0,1,2022-09-01 04:00:00,9/1/2022,4:00 AM,75.0,94.0,0.0,29.64,Fair,2022.0,2022,3909,11197,2385,17491
2022,09/01/2022,04:00 AM,4,สงขลา,6.542262982,100.4157364,1,0,1,0,1,2022-09-01 04:00:00,9/1/2022,4:00 AM,75.0,94.0,0.0,29.64,Fair,2022.0,2022,3242,7493,2342,13077
2022,09/01/2022,04:00 AM,4,สงขลา,6.542262982,100.4157364,1,0,1,0,1,2022-09-01 04:00:00,9/1/2022,4:00 AM,75.0,94.0,0.0,29.64,Fair,2022.0,2022,27944,135997,32040,195981
2022,09/09/2022,04:00 PM,4,สงขลา,6.810260549,100.4556423,2,0,2,0,1,2022-09-09 16:00:00,9/9/2022,4:00 PM,90.0,55.0,8.0,29.64,Partly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,09/09/2022,04:00 PM,4,สงขลา,6.810260549,100.4556423,2,0,2,0,1,2022-09-09 16:00:00,9/9/2022,4:00 PM,90.0,55.0,8.0,29.64,Partly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,09/09/2022,04:00 PM,4,สงขลา,6.810260549,100.4556423,2,0,2,0,1,2022-09-09 16:00:00,9/9/2022,4:00 PM,90.0,55.0,8.0,29.64,Partly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,09/09/2022,04:00 PM,4,สงขลา,6.810260549,100.4556423,2,0,2,0,1,2022-09-09 16:00:00,9/9/2022,4:00 PM,90.0,55.0,8.0,29.64,Partly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,09/09/2022,04:00 PM,4,สงขลา,6.810260549,100.4556423,2,0,2,0,1,2022-09-09 16:00:00,9/9/2022,4:00 PM,90.0,55.0,8.0,29.64,Partly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,09/09/2022,04:00 PM,4,สงขลา,6.810260549,100.4556423,2,0,2,0,1,2022-09-09 16:00:00,9/9/2022,4:00 PM,90.0,55.0,8.0,29.64,Partly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,09/09/2022,04:00 PM,4,สงขลา,6.810260549,100.4556423,2,0,2,0,1,2022-09-09 16:00:00,9/9/2022,4:00 PM,90.0,55.0,8.0,29.64,Partly Cloudy,2022.0,2022,3242,7493,2342,13077
2022,09/09/2022,04:00 PM,4,สงขลา,6.810260549,100.4556423,2,0,2,0,1,2022-09-09 16:00:00,9/9/2022,4:00 PM,90.0,55.0,8.0,29.64,Partly Cloudy,2022.0,2022,27944,135997,32040,195981
2022,09/11/2022,09:00 PM,4,สงขลา,6.75539643,100.4556611,2,1,1,0,1,2022-09-11 21:00:00,9/11/2022,9:00 PM,77.0,89.0,0.0,29.7,Mostly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,09/11/2022,09:00 PM,4,สงขลา,6.75539643,100.4556611,2,1,1,0,1,2022-09-11 21:00:00,9/11/2022,9:00 PM,77.0,89.0,0.0,29.7,Mostly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,09/11/2022,09:00 PM,4,สงขลา,6.75539643,100.4556611,2,1,1,0,1,2022-09-11 21:00:00,9/11/2022,9:00 PM,77.0,89.0,0.0,29.7,Mostly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,09/11/2022,09:00 PM,4,สงขลา,6.75539643,100.4556611,2,1,1,0,1,2022-09-11 21:00:00,9/11/2022,9:00 PM,77.0,89.0,0.0,29.7,Mostly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,09/11/2022,09:00 PM,4,สงขลา,6.75539643,100.4556611,2,1,1,0,1,2022-09-11 21:00:00,9/11/2022,9:00 PM,77.0,89.0,0.0,29.7,Mostly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,09/11/2022,09:00 PM,4,สงขลา,6.75539643,100.4556611,2,1,1,0,1,2022-09-11 21:00:00,9/11/2022,9:00 PM,77.0,89.0,0.0,29.7,Mostly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,09/11/2022,09:00 PM,4,สงขลา,6.75539643,100.4556611,2,1,1,0,1,2022-09-11 21:00:00,9/11/2022,9:00 PM,77.0,89.0,0.0,29.7,Mostly Cloudy,2022.0,2022,3242,7493,2342,13077
2022,09/11/2022,09:00 PM,4,สงขลา,6.75539643,100.4556611,2,1,1,0,1,2022-09-11 21:00:00,9/11/2022,9:00 PM,77.0,89.0,0.0,29.7,Mostly Cloudy,2022.0,2022,27944,135997,32040,195981
2022,24/09/2022,12:30 AM,4,สงขลา,6.545711147,100.4151973,2,0,1,1,1,2022-09-24 00:30:00,9/24/2022,12:30 AM,77.0,89.0,5.0,29.73,Mostly Cloudy,2022.0,2022,7831,25855,2564,36250
2022,24/09/2022,12:30 AM,4,สงขลา,6.545711147,100.4151973,2,0,1,1,1,2022-09-24 00:30:00,9/24/2022,12:30 AM,77.0,89.0,5.0,29.73,Mostly Cloudy,2022.0,2022,3871,21357,6123,31351
2022,24/09/2022,12:30 AM,4,สงขลา,6.545711147,100.4151973,2,0,1,1,1,2022-09-24 00:30:00,9/24/2022,12:30 AM,77.0,89.0,5.0,29.73,Mostly Cloudy,2022.0,2022,3539,26129,4890,34558
2022,24/09/2022,12:30 AM,4,สงขลา,6.545711147,100.4151973,2,0,1,1,1,2022-09-24 00:30:00,9/24/2022,12:30 AM,77.0,89.0,5.0,29.73,Mostly Cloudy,2022.0,2022,3975,21429,7741,33145
2022,24/09/2022,12:30 AM,4,สงขลา,6.545711147,100.4151973,2,0,1,1,1,2022-09-24 00:30:00,9/24/2022,12:30 AM,77.0,89.0,5.0,29.73,Mostly Cloudy,2022.0,2022,1577,22537,5995,30109
2022,24/09/2022,12:30 AM,4,สงขลา,6.545711147,100.4151973,2,0,1,1,1,2022-09-24 00:30:00,9/24/2022,12:30 AM,77.0,89.0,5.0,29.73,Mostly Cloudy,2022.0,2022,3909,11197,2385,17491
2022,24/09/2022,12:30 AM,4,สงขลา,6.545711147,100.4151973,2,0,1,1,1,2022-09-24 00:30:00,9/24/2022,12:30 AM,77.0,89.0,5.0,29.73,Mostly Cloudy,2022.0,2022,3242,7493,2342,13077
